=============training from sratch============
Program ID: 18119

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy', '0', '0']

Major program changes: 
      1  3D V model for primary cancer ROI;
      2  Uniform ROI size: 51*171*171 in z,y,x directon;
      3  Total 36 patient data, in which training data 24 patients, validation 6 patients, and test 6 patients;
      4  all 36 patients data have 50-80% 3D label;
      5  Dice coefficient is 3D dice coefficient against corresponding 3D ground truth;
      6  training data augmentation in the fly: affine in XY plane, translation in Z direction;
      7  In the bottle neck of V model, the latent vector has size of 512*2*9*9;
      Sep 16th, 2019:
      1   add dynamic loss weight according trainin  data;
      2   refine learning rate decay.
      Sep 21st, 2019
      1   add improved Boundary Loss2, and inherit the previous learningrate of network of pure CELoss;
      Sep 23rd, 2019:
      1   improve mean of boundary loss limited on the A,B regions;
      2   use log(segProb) instead of segProb in the boudary loss;
      3   CrossEntropy weight reduces 0.01 per 5 epochs from 1 to 0.01, while boundary Loss weight increase 0.01 per 5 epochs from 0.01 to 1. 
      Sep 24th, 2019
      1   Use boundaryLoss1, which is considering the whole volume. 
      Sep 25th, 2019
      1   use boundaryLoss3, which is a stronger gradient signal to improve loss.
      2   unbalanced weight for class is applied on logP,and just use boundaryLoss3 with CELoss.
      3   use CELoss and boundaryLoss together.
      4   Use truncated DistanceCrossEntropy Loss alone;
      5   change LRScheduler into reduce into Plateau with initial LR=0.1
      Sep 26th, 2019
      1   Add one layer in the bottom of V model;
      2   Add residual connnection in each layer;
      Sep 30th, 2019
      1   With size-reduced ROI of size 51*149*149;
      2   reduce the translation of data augmentation;
      3   reduce all data into 35 patients, excluding a very blur patient.
      Oct 5th, 2019
      1   use uniform physical size 147mm*147mm*147mm, input pixel size: 49*147*147 with spacing size 3mm*1mm*1mm;
      2   change V model with inputsize 49*147*147
      Oct 6th, 2019
      1   add filter number to 48 at the first layer. 
      Oct 7th, 2019
      1   restore to 32 of number of filters in the first layer;
      2   add bottom number of filters to 1024, and keep down sample and add filter number together. 
      Oct 8th, 2019
      1   discard the cancer with size exceeding 147mm*147mm*147mm; Now remains 29 patients data; 
      Oct 9th, 209
      1   In the first layer of V model, remove the residual link; 
           with the residula link at first layer: Tr dice:54%, Validation Dice 27%, Test Dice 56%;  Not good.
      2   the final output layer, change into 1*1*1 convolution, instead of 3*3*3 convolution;
      3   add labelConsistencyLoss;
          
         

Discarded changes:                  
          

Program starting Time: 2019-10-10 14:49:20.425062
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191010_144920

Info: this is the 0th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 1

Info: useLabelConsistencyLoss = True

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191010_144920.
6-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.

training dataset: total 19 image files.

validation dataset: total 5 image files.

test dataset: total 5 image files.
Total 19 training files  extracted from /home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy
0 has 18433812 elements, with a rate of  0.9162854777808447 
1 has 1684167 elements, with a rate of  0.08371452221915532 
loss weight = tensor([ 1.0000, 10.9454])
Network has total 113,191,074 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
220	1.0000e-05		1.0461		0.62059		1.8405		0.24846		1.5955		0.40904
225	1.0000e-05		0.7080		0.62192		1.8612		0.24869		1.5709		0.41470
230	1.0000e-05		0.8937		0.63069		1.7203		0.28390		1.0788		0.48754
235	1.0000e-05		1.0361		0.56910		1.7701		0.26361		1.1748		0.46123
240	1.0000e-05		0.7410		0.62044		1.7998		0.23571		1.5793		0.40987
245	1.0000e-05		0.7775		0.60036		1.7471		0.24197		1.4480		0.42220
250	1.0000e-05		0.7928		0.62959		1.9272		0.24787		1.3028		0.45113
255	1.0000e-05		0.8328		0.63358		1.6091		0.26211		1.1834		0.46138
260	1.0000e-06		0.7400		0.65587		1.7962		0.27808		1.0260		0.51327
265	1.0000e-06		0.6750		0.60962		1.7030		0.26578		1.0424		0.50704
270	1.0000e-06		0.8373		0.60132		1.9114		0.24992		1.0234		0.51110
275	1.0000e-06		0.9273		0.62908		1.7328		0.28772		1.0157		0.52132
280	1.0000e-06		0.7803		0.59779		1.6299		0.26355		1.1091		0.48003
285	1.0000e-06		0.7955		0.60153		1.9319		0.22180		1.7651		0.39505
290	1.0000e-06		0.9677		0.62688		1.9036		0.24818		1.6086		0.40806
295	1.0000e-06		0.9357		0.61933		1.7395		0.27408		0.9835		0.52482
300	1.0000e-06		0.8605		0.64420		1.8601		0.24349		1.3681		0.42714
305	1.0000e-06		0.7477		0.63710		1.8093		0.27392		1.1757		0.47355
310	1.0000e-06		0.8527		0.63669		1.7516		0.28053		1.1232		0.48549
315	1.0000e-07		0.6262		0.62994		1.6751		0.26975		1.1893		0.46306
320	1.0000e-07		0.7518		0.64982		1.9381		0.25569		1.0697		0.50914
325	1.0000e-07		0.9108		0.65184		2.0627		0.25256		1.2487		0.46059
330	1.0000e-07		0.7741		0.62198		1.7846		0.25283		0.9387		0.52988
335	1.0000e-07		0.8003		0.63050		1.9025		0.23196		1.3893		0.43133
340	1.0000e-07		0.7533		0.61141		2.0751		0.22798		1.7271		0.39769
345	1.0000e-07		0.7289		0.59229		1.6087		0.26652		1.3095		0.43926
350	1.0000e-07		0.8184		0.61460		1.9167		0.24261		1.3506		0.43534
355	1.0000e-07		0.6501		0.64935		1.7204		0.25583		1.2218		0.45858
360	1.0000e-07		0.6668		0.59955		1.6869		0.28297		1.0277		0.51572
365	1.0000e-07		0.7049		0.67212		1.6443		0.27836		0.9458		0.52549
370	1.0000e-08		0.7914		0.61274		1.6573		0.26526		1.3256		0.43616
375	1.0000e-08		0.6942		0.60701		1.6626		0.27197		1.1871		0.46298
380	1.0000e-08		0.9597		0.62244		1.8350		0.26809		1.0162		0.52191
385	1.0000e-08		0.6662		0.60324		1.6503		0.25513		1.4237		0.42326
390	1.0000e-08		0.7493		0.63683		1.9040		0.26811		0.9801		0.55096
395	1.0000e-08		0.6289		0.63467		1.6941		0.26219		1.1034		0.48193
400	1.0000e-08		0.7697		0.64211		1.6243		0.28302		1.0629		0.49925
405	1.0000e-08		0.7531		0.61349		1.6949		0.26680		1.0512		0.50139
410	1.0000e-08		0.7906		0.62084		1.5897		0.28090		0.9937		0.50666
415	1.0000e-08		0.9196		0.60714		1.8092		0.24633		1.2480		0.45208
420	1.0000e-08		1.0624		0.63856		1.8758		0.26515		1.1889		0.47103
425	1.0000e-08		0.7358		0.61741		1.7580		0.25549		1.0611		0.49013
430	1.0000e-08		0.7147		0.62731		1.8075		0.27484		1.0120		0.51960
435	1.0000e-08		0.9236		0.63256		1.9925		0.25814		0.9922		0.51899
440	1.0000e-08		0.7312		0.62493		1.7496		0.23575		1.5245		0.41591
445	1.0000e-08		0.8525		0.61720		1.6214		0.27588		0.9307		0.52667
450	1.0000e-08		0.8496		0.59779		1.7149		0.24895		1.4189		0.42402
455	1.0000e-08		0.8070		0.61580		1.6578		0.25270		1.0654		0.48442
460	1.0000e-08		0.8349		0.61395		1.7810		0.25018		1.3020		0.43991
465	1.0000e-08		0.7591		0.62728		1.8619		0.24467		1.1306		0.47912
470	1.0000e-08		0.7476		0.65010		1.8206		0.26156		1.1416		0.48232
475	1.0000e-08		0.7704		0.63211		1.8327		0.26206		0.9959		0.51805
480	1.0000e-08		0.8628		0.62747		1.8768		0.24677		1.3444		0.43984
485	1.0000e-08		0.6624		0.64149		1.9366		0.25891		1.0826		0.50591
490	1.0000e-08		0.9450		0.63774		1.9130		0.28496		1.0071		0.53594
495	1.0000e-08		0.8312		0.61346		1.9891		0.23057		1.5263		0.41725
500	1.0000e-08		0.7848		0.64905		1.7886		0.27458		1.0536		0.50939
505	1.0000e-08		0.7123		0.61289		1.7466		0.23872		1.7011		0.40007
510	1.0000e-08		0.9619		0.55851		1.6217		0.26707		1.2008		0.45743
515	1.0000e-08		0.9560		0.64947		1.7043		0.27653		0.9830		0.51065
520	1.0000e-08		0.8516		0.61984		1.7315		0.26483		1.1396		0.47894
525	1.0000e-08		0.7391		0.63642		2.0229		0.25510		1.3588		0.44428
530	1.0000e-08		0.6510		0.65624		1.7230		0.24844		1.0193		0.50666
535	1.0000e-08		0.8088		0.62943		2.1288		0.26127		1.0430		0.53602
540	1.0000e-08		0.6791		0.61144		1.8273		0.25336		1.1405		0.47729
545	1.0000e-08		0.8206		0.58486		1.5522		0.24598		1.5561		0.41047
550	1.0000e-08		0.7739		0.66927		1.8103		0.27082		1.0511		0.50754
555	1.0000e-08		0.7582		0.63741		1.7051		0.25231		1.3099		0.43882
560	1.0000e-08		0.7035		0.62548		1.8896		0.25628		1.2665		0.45529
565	1.0000e-08		0.7755		0.62737		2.1925		0.20713		2.2822		0.36181
570	1.0000e-08		0.7875		0.60151		1.6488		0.29654		0.9763		0.52749
575	1.0000e-08		0.7906		0.62377		1.7471		0.28680		1.0989		0.49874
580	1.0000e-08		0.9443		0.62221		1.6930		0.24707		1.0324		0.49567
585	1.0000e-08		0.7308		0.59255		1.8342		0.24766		1.2366		0.45614
590	1.0000e-08		1.1516		0.61795		1.7692		0.24848		1.5578		0.41516
595	1.0000e-08		1.0947		0.61164		2.0090		0.23236		1.5922		0.40802
600	1.0000e-08		0.7213		0.67302		1.6684		0.24498		0.9392		0.52638
605	1.0000e-08		0.7312		0.60530		1.6015		0.26580		1.1901		0.45927
610	1.0000e-08		0.6864		0.61603		1.9624		0.21868		2.0362		0.37499
615	1.0000e-08		0.9202		0.62667		1.9126		0.23970		1.4728		0.42426
620	1.0000e-08		0.9105		0.62302		1.7975		0.24488		1.2914		0.44545
625	1.0000e-08		0.7298		0.61776		1.8090		0.23001		1.8937		0.38569
630	1.0000e-08		1.0777		0.61110		1.8251		0.25060		1.1750		0.46020
635	1.0000e-08		0.8719		0.63623		1.6992		0.25092		0.9943		0.50608
640	1.0000e-08		0.9995		0.61792		1.8828		0.26266		1.1461		0.48032
645	1.0000e-08		0.8670		0.64135		1.7950		0.24369		1.5332		0.41054
650	1.0000e-08		1.0323		0.62379		1.6266		0.28397		0.9759		0.51618
655	1.0000e-08		0.8117		0.61353		1.8330		0.25715		1.0114		0.51119
660	1.0000e-08		0.8783		0.61417		1.9905		0.21768		1.9852		0.37733
665	1.0000e-08		0.9887		0.61618		1.7256		0.25450		1.0228		0.50513
670	1.0000e-08		0.6850		0.65209		1.8286		0.26733		0.9635		0.53427
675	1.0000e-08		0.8607		0.61306		1.7899		0.24649		1.0800		0.48984
680	1.0000e-08		0.8619		0.59995		1.5681		0.27309		1.0256		0.49338
685	1.0000e-08		0.7782		0.63709		1.8892		0.24819		1.4486		0.42567
690	1.0000e-08		0.5975		0.65480		2.4081		0.23092		1.7417		0.40733
695	1.0000e-08		0.6798		0.63976		1.7797		0.25812		1.1771		0.47468
700	1.0000e-08		0.8989		0.64551		1.8780		0.26504		1.1442		0.47857
705	1.0000e-08		0.7001		0.65154		1.7836		0.27317		0.9890		0.53786
710	1.0000e-08		0.8691		0.60395		2.1040		0.22013		1.8515		0.38487
715	1.0000e-08		0.8638		0.65517		1.7921		0.25981		0.9507		0.53707
720	1.0000e-08		0.6903		0.60213		1.6869		0.24642		1.5028		0.41509
725	1.0000e-08		0.7437		0.65230		1.6353		0.26976		1.1168		0.47763
730	1.0000e-08		0.6962		0.60099		1.6232		0.28012		1.0152		0.50388
735	1.0000e-08		0.8337		0.61519		1.7932		0.28595		0.9546		0.53027
740	1.0000e-08		0.8552		0.63609		1.5673		0.27418		0.9758		0.51515
745	1.0000e-08		0.8318		0.63539		1.8342		0.26721		1.0127		0.52405
750	1.0000e-08		0.8000		0.64154		1.8427		0.28729		1.0451		0.52621
755	1.0000e-08		0.7703		0.61636		1.6591		0.26282		1.2756		0.44819
760	1.0000e-08		0.7694		0.61359		1.6745		0.26946		1.0152		0.50049
765	1.0000e-08		1.5246		0.60714		1.6702		0.25230		1.3602		0.43347
770	1.0000e-08		0.8484		0.59576		1.8307		0.23949		1.7076		0.40007
775	1.0000e-08		0.8691		0.64596		1.7895		0.27173		1.1635		0.47636
780	1.0000e-08		0.8166		0.59266		1.6776		0.27077		0.9767		0.51874
785	1.0000e-08		0.7280		0.58326		1.7842		0.25165		1.1340		0.47814
790	1.0000e-08		0.7954		0.61989		1.5924		0.28777		0.9353		0.53810
795	1.0000e-08		0.7869		0.61058		1.6914		0.25924		1.0448		0.49403
800	1.0000e-08		0.8720		0.61305		1.5975		0.26229		1.1985		0.45890
805	1.0000e-08		0.9124		0.63505		1.8316		0.26069		1.1104		0.48023
810	1.0000e-08		0.7683		0.63306		1.7942		0.24830		1.2398		0.45278
815	1.0000e-08		0.8142		0.63357		1.6650		0.28224		0.9564		0.52565
820	1.0000e-08		0.7291		0.60478		1.8248		0.22505		1.9035		0.38272
825	1.0000e-08		0.7291		0.60847		1.6762		0.27121		1.2113		0.45807
830	1.0000e-08		1.2019		0.59896		1.7755		0.26023		1.0754		0.47703
835	1.0000e-08		1.1057		0.63403		1.6500		0.26442		1.2649		0.44890
840	1.0000e-08		0.7724		0.58697		1.4584		0.27642		1.2180		0.45227
845	1.0000e-08		0.8537		0.64215		1.6733		0.26101		1.1548		0.47030
850	1.0000e-08		0.8951		0.64201		1.8595		0.26765		0.9985		0.53137
855	1.0000e-08		0.8559		0.63234		2.0233		0.24828		1.4142		0.43287
860	1.0000e-08		0.8111		0.64031		1.8709		0.25007		1.1534		0.47165
865	1.0000e-08		0.7123		0.61590		1.9593		0.22634		1.7326		0.39592
870	1.0000e-08		0.6643		0.61122		1.8352		0.22519		1.9200		0.38098
875	1.0000e-08		0.7514		0.64793		1.7433		0.25112		1.3160		0.44155
880	1.0000e-08		0.9146		0.59817		1.5719		0.27348		1.0988		0.47374
885	1.0000e-08		0.8090		0.62050		1.8031		0.27865		0.9732		0.52410
890	1.0000e-08		0.6952		0.64002		1.7538		0.26292		1.1520		0.47439
895	1.0000e-08		0.7589		0.61566		1.9426		0.23973		1.2345		0.45752
900	1.0000e-08		0.7758		0.63840		1.6285		0.27902		0.9263		0.54163
905	1.0000e-08		1.3425		0.63644		1.8568		0.23085		1.8025		0.39109
910	1.0000e-08		1.0255		0.60275		1.8545		0.24614		1.0508		0.49230
915	1.0000e-08		0.6450		0.62737		1.7533		0.26038		1.2677		0.45273
920	1.0000e-08		0.7817		0.65536		1.6291		0.27693		0.9684		0.51942
925	1.0000e-08		0.6944		0.63115		1.7372		0.24101		1.6242		0.40444
930	1.0000e-08		0.6741		0.61066		1.6970		0.23188		1.7989		0.39066
935	1.0000e-08		0.8627		0.61367		1.8587		0.26580		0.9807		0.52939
940	1.0000e-08		1.0434		0.63251		1.8388		0.26475		0.9641		0.53557
945	1.0000e-08		0.7601		0.62921		1.8937		0.26412		1.1538		0.47871
950	1.0000e-08		0.9859		0.58502		1.9930		0.24206		1.4042		0.42977
955	1.0000e-08		0.8733		0.62029		1.7112		0.26629		0.9614		0.53780
960	1.0000e-08		0.7760		0.58347		1.6984		0.27777		1.0648		0.49348
965	1.0000e-08		0.8297		0.61974		1.9337		0.22804		1.7101		0.39367
970	1.0000e-08		0.7091		0.61265		2.0254		0.22422		1.8455		0.38799
975	1.0000e-08		2.2956		0.60853		2.1820		0.22206		1.7880		0.38965
980	1.0000e-08		0.9812		0.61142		1.7108		0.27797		1.0840		0.48108
985	1.0000e-08		0.8048		0.59766		1.6586		0.26043		1.0580		0.48804
990	1.0000e-08		0.8482		0.61137		1.8084		0.23808		1.4547		0.42043
995	1.0000e-08		0.6953		0.64668		1.7441		0.27279		0.9420		0.53601
1000	1.0000e-08		0.7243		0.61952		1.6227		0.25618		1.3858		0.43101
1005	1.0000e-08		0.7795		0.63905		1.6054		0.25151		1.2889		0.43867
1010	1.0000e-08		0.7533		0.62625		1.6854		0.28572		0.9756		0.52954
1015	1.0000e-08		0.8220		0.63587		1.9538		0.25994		0.9974		0.52610
1020	1.0000e-08		0.8419		0.60762		1.9738		0.22947		1.9083		0.38470
1025	1.0000e-08		0.8966		0.61474		2.0532		0.23196		1.5110		0.41764
1030	1.0000e-08		0.6856		0.66065		1.9023		0.28357		1.0209		0.54226
1035	1.0000e-08		0.7641		0.61891		1.7016		0.24827		1.0371		0.50003
1040	1.0000e-08		1.0127		0.63124		1.9235		0.24491		1.5525		0.41171
1045	1.0000e-08		0.9507		0.65651		1.9123		0.25261		0.9518		0.53377
1050	1.0000e-08		0.7793		0.62102		2.3397		0.24067		1.5156		0.42805
1055	1.0000e-08		0.7980		0.63359		1.9225		0.25738		1.2328		0.46885
1060	1.0000e-08		0.7327		0.64401		1.7451		0.25983		1.1021		0.48829
1065	1.0000e-08		0.9256		0.60768		1.7524		0.24758		1.3841		0.43041
1070	1.0000e-08		0.7420		0.61955		1.7146		0.25813		1.3650		0.43369
1075	1.0000e-08		0.6702		0.62822		1.6076		0.26629		1.0437		0.49709
1080	1.0000e-08		0.8213		0.61180		1.6389		0.28491		1.0532		0.50209
1085	1.0000e-08		0.8099		0.61771		1.6720		0.26363		0.9854		0.51144
1090	1.0000e-08		0.7813		0.62089		1.8167		0.28459		1.0297		0.51490
1095	1.0000e-08		0.8144		0.61140		1.6735		0.27164		1.0048		0.51409
1100	1.0000e-08		0.7050		0.64650		1.7977		0.29523		0.9527		0.53987
1105	1.0000e-08		0.8302		0.65139		1.6549		0.27279		0.9743		0.52490
1110	1.0000e-08		0.7194		0.61631		1.7808		0.24739		1.2945		0.44501
1115	1.0000e-08		0.7672		0.61735		1.6961		0.24559		1.5245		0.41277
1120	1.0000e-08		0.7506		0.61080		1.7682		0.28419		0.9902		0.52411
1125	1.0000e-08		0.8494		0.62691		1.7570		0.26003		1.1080		0.48680
1130	1.0000e-08		0.7066		0.60152		1.8909		0.24568		1.5330		0.41335
1135	1.0000e-08		0.8055		0.62928		1.7074		0.26629		0.9457		0.53142
1140	1.0000e-08		0.6442		0.63795		1.9256		0.27673		1.1765		0.48632
1145	1.0000e-08		0.6824		0.65331		1.7411		0.27566		1.0169		0.52497
1150	1.0000e-08		0.8136		0.59918		1.7038		0.27406		0.9931		0.51410
1155	1.0000e-08		0.7458		0.62933		1.7717		0.27312		1.0918		0.49380
1160	1.0000e-08		1.0452		0.64291		2.0181		0.24692		1.0403		0.50764
1165	1.0000e-08		0.8238		0.64997		1.9577		0.26371		1.0078		0.53011
1170	1.0000e-08		0.8085		0.63913		2.0392		0.25826		1.2382		0.46552
1175	1.0000e-08		0.7769		0.62013		1.5555		0.27975		0.9625		0.52172
1180	1.0000e-08		0.8087		0.64148		1.7782		0.26536		1.0792		0.49399
1185	1.0000e-08		0.7495		0.60357		2.0505		0.24404		1.2057		0.47279
1190	1.0000e-08		0.8637		0.62757		1.5889		0.26844		0.9614		0.50786
1195	1.0000e-08		0.8419		0.62729		1.8950		0.25652		1.2147		0.46978
1200	1.0000e-08		0.8015		0.63065		2.2176		0.21910		1.8595		0.38580
1205	1.0000e-08		0.8795		0.60987		2.0352		0.23327		1.3903		0.43155
1210	1.0000e-08		0.8330		0.59789		1.5823		0.27321		1.1044		0.47448
1215	1.0000e-08		0.7719		0.61717		2.0315		0.21968		1.3865		0.43132
1220	1.0000e-08		0.7726		0.63666		1.8366		0.28369		0.9701		0.54181
1225	1.0000e-08		0.9187		0.61274		1.7477		0.25041		1.1997		0.46115
1230	1.0000e-08		0.7451		0.60310		1.6293		0.27445		1.2259		0.45744
1235	1.0000e-08		0.6531		0.64553		1.7642		0.26556		1.0157		0.51387
1240	1.0000e-08		0.8722		0.59159		1.6842		0.26567		1.0254		0.50422
1245	1.0000e-08		0.7132		0.61899		1.8502		0.27820		0.9821		0.53722
1250	1.0000e-08		0.7313		0.65222		1.6939		0.27354		0.9793		0.52705
1255	1.0000e-08		0.8041		0.64218		1.6744		0.25936		1.1416		0.47146
1260	1.0000e-08		0.7975		0.62926		1.7884		0.26246		1.1683		0.47450
1265	1.0000e-08		1.3122		0.63457		1.7632		0.25175		0.9577		0.51851
1270	1.0000e-08		0.7499		0.62051		1.6672		0.25230		1.2542		0.45131
1275	1.0000e-08		0.8716		0.63531		1.6161		0.26962		1.0470		0.49443
1280	1.0000e-08		0.7474		0.62457		1.8118		0.25295		1.3601		0.43778
1285	1.0000e-08		1.1410		0.62447		1.9676		0.24540		1.3585		0.43865
1290	1.0000e-08		0.7887		0.58575		1.7696		0.26020		1.1969		0.46830
1295	1.0000e-08		0.9575		0.61423		1.9200		0.24923		1.3711		0.43610
