=============training from sratch============
Program ID: 28988

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy', '2', '3,2,1']

Major program changes: 
      1  3D V model for primary cancer ROI;
      2  Uniform ROI size: 51*171*171 in z,y,x directon;
      3  Total 36 patient data, in which training data 24 patients, validation 6 patients, and test 6 patients;
      4  all 36 patients data have 50-80% 3D label;
      5  Dice coefficient is 3D dice coefficient against corresponding 3D ground truth;
      6  training data augmentation in the fly: affine in XY plane, translation in Z direction;
      7  In the bottle neck of V model, the latent vector has size of 512*2*9*9;
      Sep 16th, 2019:
      1   add dynamic loss weight according trainin  data;
      2   refine learning rate decay.
      Sep 21st, 2019
      1   add improved Boundary Loss2, and inherit the previous learningrate of network of pure CELoss;
      Sep 23rd, 2019:
      1   improve mean of boundary loss limited on the A,B regions;
      2   use log(segProb) instead of segProb in the boudary loss;
      3   CrossEntropy weight reduces 0.01 per 5 epochs from 1 to 0.01, while boundary Loss weight increase 0.01 per 5 epochs from 0.01 to 1. 
      Sep 24th, 2019
      1   Use boundaryLoss1, which is considering the whole volume. 
      Sep 25th, 2019
      1   use boundaryLoss3, which is a stronger gradient signal to improve loss.
      2   unbalanced weight for class is applied on logP,and just use boundaryLoss3 with CELoss.
      3   use CELoss and boundaryLoss together.
      4   Use truncated DistanceCrossEntropy Loss alone;
      5   change LRScheduler into reduce into Plateau with initial LR=0.1
      Sep 26th, 2019
      1   Add one layer in the bottom of V model;
      2   Add residual connnection in each layer;
      Sep 30th, 2019
      1   With size-reduced ROI of size 51*149*149;
      2   reduce the translation of data augmentation;
      3   reduce all data into 35 patients, excluding a very blur patient.
      Oct 5th, 2019
      1   use uniform physical size 147mm*147mm*147mm, input pixel size: 49*147*147 with spacing size 3mm*1mm*1mm;
      2   change V model with inputsize 49*147*147
      Oct 6th, 2019
      1   add filter number to 48 at the first layer. 
      Oct 7th, 2019
      1   restore to 32 of number of filters in the first layer;
      2   add bottom number of filters to 1024, and keep down sample and add filter number together. 
      Oct 8th, 2019
      1   discard the cancer with size exceeding 147mm*147mm*147mm; Now remains 29 patients data; 
      Oct 9th, 209
      1   In the first layer of V model, remove the residual link; 
           with the residula link at first layer: Tr dice:54%, Validation Dice 27%, Test Dice 56%;  Not good.
      2   the final output layer, change into 1*1*1 convolution, instead of 3*3*3 convolution;
      3   add labelConsistencyLoss;
          
         

Discarded changes:                  
          

Program starting Time: 2019-10-10 09:22:23.730227
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191010_092223

Info: this is the 2th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 6

Info: useLabelConsistencyLoss = False

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191010_092223.
6-fold cross validation: the 2th fold is for test, the 3th fold is for validation, remaining folds are for training.

training dataset: total 19 image files.

validation dataset: total 5 image files.

test dataset: total 5 image files.
Total 19 training files  extracted from /home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy
0 has 18801751 elements, with a rate of  0.9345745415083692 
1 has 1316228 elements, with a rate of  0.0654254584916308 
loss weight = tensor([ 1.0000, 14.2846])
Network has total 113,191,074 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
220	1.0000e-05		2.6995		0.43847		6.0181		0.34957		6.1187		0.56565
225	1.0000e-05		2.1309		0.46229		5.6204		0.40528		5.1601		0.54418
230	1.0000e-05		3.4091		0.43929		6.2567		0.35235		6.7264		0.57085
235	1.0000e-05		2.8661		0.44228		5.8124		0.35609		5.9463		0.56148
240	1.0000e-05		2.5334		0.44962		5.9396		0.35390		7.2372		0.56767
245	1.0000e-05		2.1172		0.46719		5.7735		0.39044		5.2882		0.54974
250	1.0000e-05		3.5458		0.45092		5.8424		0.35806		6.6631		0.56770
255	1.0000e-06		2.4209		0.45773		6.9132		0.34833		6.0214		0.56659
260	1.0000e-06		2.4279		0.44813		6.1675		0.38382		5.0599		0.54561
265	1.0000e-06		2.3241		0.44507		5.3962		0.36910		5.6270		0.54948
270	1.0000e-06		2.2538		0.45953		5.5489		0.36589		5.9230		0.55503
275	1.0000e-06		2.1796		0.44881		5.6573		0.36873		6.1558		0.56203
280	1.0000e-06		2.3503		0.46912		5.6243		0.37015		5.9071		0.55468
285	1.0000e-06		2.4882		0.46974		5.8013		0.39205		5.9727		0.56401
290	1.0000e-06		2.4247		0.46043		6.8355		0.34713		7.6031		0.56794
295	1.0000e-06		2.0835		0.46866		6.5361		0.36036		5.3894		0.55332
300	1.0000e-06		2.2167		0.46947		5.5819		0.37864		5.3816		0.54998
305	1.0000e-06		2.7183		0.45480		5.7463		0.37243		6.1323		0.56712
310	1.0000e-07		3.0351		0.46404		5.3657		0.40531		5.3806		0.55356
315	1.0000e-07		2.5238		0.45843		6.1802		0.38497		5.2722		0.55264
320	1.0000e-07		2.6989		0.46400		5.5607		0.36379		6.3772		0.56273
325	1.0000e-07		3.1072		0.45417		5.5503		0.39935		6.1106		0.56073
330	1.0000e-07		2.3647		0.46666		5.7794		0.38356		5.8988		0.56152
335	1.0000e-07		2.8253		0.45692		5.7659		0.34926		6.0680		0.55269
340	1.0000e-07		2.1283		0.47819		6.0361		0.35481		6.1659		0.55505
345	1.0000e-07		2.1986		0.45417		5.6777		0.35943		6.7153		0.56410
350	1.0000e-07		2.0440		0.46895		5.6511		0.37043		5.9210		0.55527
355	1.0000e-07		2.6656		0.46553		5.7905		0.36777		7.0202		0.56452
360	1.0000e-07		2.6361		0.45711		5.7552		0.35345		6.3550		0.56225
365	1.0000e-08		2.7992		0.47363		5.6341		0.35403		6.3277		0.55685
370	1.0000e-08		2.2714		0.45505		6.7545		0.33658		5.6043		0.55821
375	1.0000e-08		2.5325		0.46769		5.7502		0.40346		5.3168		0.55009
380	1.0000e-08		2.5641		0.47662		6.1765		0.34964		7.1134		0.56035
385	1.0000e-08		2.8763		0.46031		5.8068		0.36396		5.7286		0.54978
390	1.0000e-08		2.4490		0.46722		6.5574		0.34395		6.3413		0.55523
395	1.0000e-08		3.1449		0.47735		6.4273		0.35356		7.5024		0.57737
400	1.0000e-08		2.1259		0.45468		6.5053		0.34249		7.6021		0.56365
405	1.0000e-08		2.5277		0.44238		5.9622		0.36490		5.8348		0.56262
410	1.0000e-08		2.4340		0.45128		5.6711		0.35172		6.0963		0.55209
415	1.0000e-08		2.3352		0.46271		6.4254		0.34488		6.8187		0.55804
420	1.0000e-08		2.6233		0.44125		5.5952		0.35280		5.8269		0.55024
425	1.0000e-08		2.7027		0.47359		5.6856		0.36285		6.1654		0.55083
430	1.0000e-08		2.4466		0.46725		5.8419		0.35696		6.1254		0.56052
435	1.0000e-08		2.1493		0.45378		5.3252		0.37166		5.6547		0.54948
440	1.0000e-08		3.4993		0.44096		5.6794		0.37738		5.6943		0.56176
445	1.0000e-08		2.5859		0.47666		6.1317		0.34915		5.7570		0.55361
450	1.0000e-08		2.7770		0.47573		6.8665		0.34729		8.3868		0.57022
455	1.0000e-08		2.4985		0.45230		6.3342		0.34204		5.9521		0.56787
460	1.0000e-08		4.1541		0.45183		6.6350		0.36392		5.7112		0.55446
465	1.0000e-08		2.3273		0.45551		5.5750		0.38791		5.9499		0.55734
470	1.0000e-08		2.7134		0.47753		5.5052		0.35836		6.1182		0.55697
475	1.0000e-08		2.8904		0.44441		6.0305		0.36862		6.0844		0.56722
480	1.0000e-08		2.7134		0.45278		6.1600		0.38298		6.2892		0.56337
485	1.0000e-08		2.1793		0.45161		6.0660		0.35608		5.9378		0.55744
490	1.0000e-08		2.7284		0.43231		5.3010		0.38735		5.8932		0.55337
495	1.0000e-08		2.8036		0.46512		5.9378		0.36714		6.0514		0.56392
500	1.0000e-08		2.3856		0.47022		5.5857		0.39496		5.3754		0.54844
505	1.0000e-08		2.3842		0.48113		5.3843		0.41005		5.8758		0.55320
510	1.0000e-08		2.7021		0.46883		5.5537		0.38070		6.1785		0.56450
515	1.0000e-08		2.7673		0.45329		5.6127		0.35882		6.4641		0.56543
520	1.0000e-08		4.5744		0.44964		5.8937		0.38128		5.5450		0.55530
525	1.0000e-08		2.4675		0.45201		5.5945		0.37104		5.8966		0.55155
530	1.0000e-08		2.5445		0.46980		5.2207		0.39394		5.6930		0.55109
535	1.0000e-08		2.3062		0.44509		5.8367		0.35442		6.8692		0.56422
540	1.0000e-08		2.2574		0.44608		5.5558		0.37883		6.3135		0.55660
545	1.0000e-08		2.8020		0.45628		6.3081		0.34989		7.2009		0.56840
550	1.0000e-08		4.0306		0.44565		6.2569		0.34966		7.3196		0.57287
555	1.0000e-08		2.6020		0.44051		6.0724		0.34735		6.4103		0.56086
560	1.0000e-08		2.2046		0.46885		5.4239		0.37000		5.5228		0.54723
565	1.0000e-08		2.6075		0.47844		5.7590		0.35599		6.5107		0.56427
570	1.0000e-08		2.6857		0.45548		6.5971		0.34519		7.0853		0.56690
575	1.0000e-08		3.0411		0.46363		6.0801		0.34996		6.3692		0.56349
580	1.0000e-08		2.5134		0.45767		5.7524		0.40814		5.2531		0.55108
585	1.0000e-08		2.5340		0.43920		5.8258		0.38112		5.3940		0.55440
590	1.0000e-08		2.1625		0.46168		6.0798		0.39450		5.4038		0.55529
595	1.0000e-08		2.6176		0.48857		5.5280		0.39701		5.4445		0.55355
600	1.0000e-08		2.1273		0.43984		5.4457		0.36359		5.8364		0.55578
605	1.0000e-08		2.9738		0.44913		5.8830		0.35211		5.5824		0.55643
610	1.0000e-08		2.4681		0.44005		5.6399		0.36478		5.8828		0.55710
615	1.0000e-08		2.2516		0.45400		5.5148		0.35830		5.7339		0.55761
620	1.0000e-08		2.7484		0.45640		6.0743		0.35013		6.4603		0.56328
625	1.0000e-08		2.2028		0.45168		6.0765		0.37467		5.9140		0.56817
630	1.0000e-08		2.8672		0.47174		6.2679		0.37522		5.5064		0.56210
635	1.0000e-08		2.3013		0.45651		5.6885		0.38253		5.7006		0.55538
640	1.0000e-08		3.1992		0.45340		6.8393		0.34540		7.2212		0.56846
645	1.0000e-08		2.6066		0.46609		6.1569		0.34970		7.3014		0.56489
650	1.0000e-08		2.0943		0.46149		6.3021		0.37468		5.5139		0.56073
655	1.0000e-08		2.3905		0.49426		5.3169		0.40538		5.2013		0.54120
660	1.0000e-08		2.1450		0.47532		6.3671		0.35169		7.5439		0.56750
665	1.0000e-08		2.4326		0.45964		5.8393		0.35221		6.7887		0.56233
670	1.0000e-08		2.5025		0.46858		6.0320		0.35066		6.9422		0.56112
675	1.0000e-08		2.7198		0.46558		5.5480		0.37227		5.7325		0.55249
680	1.0000e-08		2.3962		0.47050		5.7122		0.38386		5.6670		0.55689
685	1.0000e-08		2.2785		0.45341		5.6003		0.36352		5.5441		0.54561
690	1.0000e-08		2.3056		0.43958		6.2823		0.37474		5.9018		0.56130
695	1.0000e-08		2.3068		0.45655		5.6746		0.35655		5.8287		0.55056
700	1.0000e-08		3.6770		0.43873		5.8554		0.35273		5.7003		0.54837
705	1.0000e-08		2.6260		0.44261		5.8957		0.35241		6.2714		0.56706
710	1.0000e-08		2.5628		0.46227		7.5546		0.32187		5.3200		0.55816
715	1.0000e-08		2.3341		0.45663		5.6716		0.36778		6.1389		0.55557
720	1.0000e-08		2.5761		0.46976		5.5633		0.35942		6.6788		0.56230
725	1.0000e-08		2.8245		0.44995		6.5163		0.35035		8.1994		0.57123
730	1.0000e-08		2.8470		0.45487		6.5073		0.34518		7.2829		0.56636
735	1.0000e-08		3.2091		0.47773		6.4519		0.34903		7.3480		0.57253
740	1.0000e-08		3.1388		0.45789		5.6526		0.35497		6.1512		0.56037
745	1.0000e-08		2.4019		0.47616		5.7239		0.36800		6.0166		0.56240
750	1.0000e-08		2.3953		0.47330		5.5526		0.39065		5.8570		0.56161
755	1.0000e-08		2.1441		0.46502		5.3977		0.37409		5.6739		0.54996
760	1.0000e-08		2.9956		0.45062		7.4026		0.34344		7.1802		0.57212
765	1.0000e-08		2.2922		0.45567		5.7635		0.35473		5.5436		0.55146
770	1.0000e-08		2.2764		0.46294		5.4989		0.38393		5.6699		0.55780
775	1.0000e-08		2.4067		0.45718		6.0587		0.35418		7.4595		0.57113
780	1.0000e-08		2.4219		0.46434		5.9805		0.34937		6.3911		0.56752
785	1.0000e-08		2.3801		0.47022		6.0412		0.35898		6.0842		0.56218
790	1.0000e-08		2.9832		0.45901		6.4155		0.35164		8.7384		0.57192
795	1.0000e-08		2.6923		0.45302		5.8209		0.37012		5.8783		0.55375
800	1.0000e-08		2.7293		0.45339		5.4486		0.38992		5.6451		0.55497
805	1.0000e-08		2.7683		0.46902		6.1818		0.37332		5.7799		0.56122
810	1.0000e-08		2.6507		0.48266		6.2771		0.37060		5.6502		0.56047
815	1.0000e-08		3.1137		0.46943		5.9176		0.35206		5.8070		0.55260
820	1.0000e-08		2.5129		0.48514		5.2969		0.40589		5.2912		0.54235
825	1.0000e-08		2.9289		0.46751		5.3927		0.37422		5.6333		0.55242
830	1.0000e-08		2.5756		0.46207		7.0942		0.34367		7.1509		0.56039
835	1.0000e-08		2.6592		0.45258		6.2141		0.34888		6.2794		0.56814
840	1.0000e-08		2.7743		0.46531		5.5311		0.39782		5.5937		0.55395
845	1.0000e-08		2.3073		0.46309		6.6324		0.36523		5.4352		0.56006
850	1.0000e-08		2.5676		0.44485		6.0754		0.39024		5.7285		0.56044
855	1.0000e-08		2.3238		0.44835		5.8948		0.38371		5.8483		0.56421
860	1.0000e-08		2.1669		0.45277		5.9663		0.38574		5.7154		0.55995
865	1.0000e-08		2.2339		0.45037		5.6294		0.39318		5.7116		0.55645
870	1.0000e-08		2.4424		0.44909		8.0241		0.28389		5.7858		0.56313
875	1.0000e-08		2.3769		0.45616		5.6584		0.35019		6.1550		0.55478
880	1.0000e-08		3.5736		0.47318		6.1363		0.34976		6.4658		0.56353
885	1.0000e-08		2.5074		0.44767		5.7365		0.36695		6.3950		0.56592
890	1.0000e-08		2.1609		0.45897		5.7175		0.35836		6.3125		0.55990
895	1.0000e-08		2.1373		0.43750		5.9724		0.37347		5.6723		0.55981
900	1.0000e-08		3.1052		0.44224		6.1633		0.35747		6.9090		0.57216
905	1.0000e-08		2.7321		0.43614		6.2070		0.36308		6.4995		0.56984
910	1.0000e-08		2.0822		0.46563		5.7185		0.36145		6.4129		0.56301
915	1.0000e-08		2.8479		0.46708		6.1382		0.34736		6.6530		0.56533
920	1.0000e-08		2.9682		0.44934		5.6833		0.35572		6.5061		0.56369
925	1.0000e-08		2.2871		0.44172		5.8824		0.35502		6.8949		0.56407
930	1.0000e-08		2.5610		0.42550		6.7489		0.35931		5.4236		0.55498
935	1.0000e-08		2.5106		0.46901		6.1494		0.35122		7.0887		0.57417
940	1.0000e-08		2.8347		0.44574		5.9624		0.36164		5.9027		0.55768
945	1.0000e-08		2.5652		0.46909		6.0195		0.34867		6.6313		0.55906
950	1.0000e-08		3.9644		0.47766		6.1673		0.34855		6.2033		0.55949
955	1.0000e-08		2.7534		0.46916		6.4544		0.35137		8.0691		0.57891
960	1.0000e-08		2.2310		0.47264		5.5970		0.36790		5.8609		0.55089
965	1.0000e-08		2.4995		0.46837		5.7591		0.37786		6.0593		0.55883
970	1.0000e-08		2.6992		0.47243		5.7437		0.35926		6.0894		0.56738
975	1.0000e-08		2.2198		0.44421		5.8352		0.35751		5.7243		0.54959
980	1.0000e-08		2.3144		0.45729		6.5667		0.35824		5.8833		0.56294
985	1.0000e-08		2.5215		0.45123		5.5835		0.38074		5.5897		0.55632
990	1.0000e-08		2.5037		0.44624		5.6425		0.37818		6.4757		0.56901
995	1.0000e-08		2.3422		0.45691		5.7356		0.39421		5.6513		0.55639
1000	1.0000e-08		2.3076		0.47398		6.3388		0.34720		6.6576		0.56953
1005	1.0000e-08		2.2635		0.46619		7.0647		0.34291		5.9709		0.56550
1010	1.0000e-08		2.4678		0.46148		5.6169		0.36788		5.9450		0.55164
1015	1.0000e-08		2.5473		0.46963		5.6326		0.35805		6.6729		0.55973
1020	1.0000e-08		2.3312		0.45274		5.6798		0.36690		6.2824		0.56799
1025	1.0000e-08		2.7102		0.45812		5.7114		0.35873		6.9786		0.56313
1030	1.0000e-08		2.4237		0.45127		6.0527		0.35715		7.6126		0.57372
1035	1.0000e-08		2.3912		0.45717		6.4946		0.34819		8.6792		0.57449
1040	1.0000e-08		2.6757		0.46001		6.1194		0.35318		7.5732		0.56391
1045	1.0000e-08		2.2333		0.44334		5.5968		0.37737		6.4863		0.56037
1050	1.0000e-08		2.4853		0.44742		5.2458		0.38390		5.3310		0.54941
1055	1.0000e-08		3.0872		0.45507		6.2616		0.36186		5.4549		0.55912
1060	1.0000e-08		2.9972		0.47520		5.6584		0.35901		5.6085		0.54840
1065	1.0000e-08		2.5194		0.44590		5.7583		0.37200		5.9648		0.55859
1070	1.0000e-08		2.2604		0.44604		6.1116		0.34927		7.0987		0.56723
1075	1.0000e-08		2.4557		0.45720		5.5159		0.35568		6.4815		0.55500
1080	1.0000e-08		2.4333		0.46545		5.4950		0.35758		5.3106		0.53944
1085	1.0000e-08		2.2754		0.44377		5.4842		0.39542		5.2438		0.55082
1090	1.0000e-08		2.2990		0.44130		5.6362		0.40363		5.3828		0.54997
1095	1.0000e-08		2.5086		0.46322		5.6545		0.39467		5.3889		0.55259
1100	1.0000e-08		2.2266		0.47116		5.5655		0.38583		5.4781		0.55004
1105	1.0000e-08		2.6279		0.42939		5.3782		0.38147		5.7158		0.54885
1110	1.0000e-08		2.5612		0.48200		6.5794		0.35225		8.3441		0.57190
1115	1.0000e-08		2.3853		0.48438		5.6858		0.37741		6.2452		0.56595
1120	1.0000e-08		2.3054		0.46979		5.4950		0.39490		5.8736		0.55554
1125	1.0000e-08		2.2021		0.46740		5.8461		0.35388		5.9210		0.56128
1130	1.0000e-08		3.1083		0.47287		6.7093		0.34787		9.0942		0.57884
1135	1.0000e-08		2.1210		0.43920		6.9856		0.35530		6.1333		0.56657
1140	1.0000e-08		2.5403		0.45577		6.4311		0.34778		6.0180		0.56863
1145	1.0000e-08		2.5731		0.47947		5.6746		0.36165		6.4857		0.56527
1150	1.0000e-08		2.9923		0.46924		6.5628		0.33901		6.8270		0.57698
1155	1.0000e-08		2.5112		0.48461		6.1074		0.35392		7.1645		0.57250
1160	1.0000e-08		2.6568		0.43725		5.9856		0.35272		6.2018		0.56541
1165	1.0000e-08		2.9848		0.45406		6.1692		0.35241		7.3904		0.57245
1170	1.0000e-08		2.2944		0.46450		5.4836		0.40741		5.2400		0.54633
1175	1.0000e-08		2.4117		0.48573		6.4795		0.34529		7.9492		0.57025
1180	1.0000e-08		2.0928		0.46831		5.7844		0.39463		5.6720		0.55908
1185	1.0000e-08		2.4789		0.46722		5.6533		0.40201		5.1938		0.54888
1190	1.0000e-08		2.8448		0.47210		5.7682		0.35191		6.0822		0.55913
1195	1.0000e-08		2.4737		0.46580		5.3400		0.40662		5.5149		0.54520
1200	1.0000e-08		2.8874		0.45779		6.6355		0.34532		7.0490		0.57618
1205	1.0000e-08		2.6422		0.46674		5.5692		0.38902		5.4595		0.54970
1210	1.0000e-08		2.4688		0.44375		6.1556		0.35088		6.5713		0.56730
1215	1.0000e-08		2.6989		0.44176		6.1395		0.35630		5.8400		0.56608
1220	1.0000e-08		2.8750		0.46832		5.9137		0.34742		6.1964		0.56142
1225	1.0000e-08		2.4169		0.49086		6.0734		0.34690		5.4878		0.54516
1230	1.0000e-08		2.3067		0.46064		5.7655		0.38389		5.5798		0.55638
1235	1.0000e-08		2.4300		0.44482		6.7846		0.35263		8.9796		0.57918
1240	1.0000e-08		2.3304		0.46379		5.8693		0.35723		6.9945		0.56781
1245	1.0000e-08		2.8627		0.46732		5.8140		0.36345		5.9365		0.56324
1250	1.0000e-08		2.8381		0.48613		5.7024		0.36782		6.1465		0.56296
1255	1.0000e-08		2.4676		0.44416		6.1373		0.35814		7.0958		0.57249
1260	1.0000e-08		2.3369		0.44648		5.7292		0.37126		5.6967		0.55499
1265	1.0000e-08		4.0201		0.44147		6.1338		0.37203		5.9242		0.56718
1270	1.0000e-08		2.3898		0.46117		5.6131		0.35878		6.4679		0.56141
1275	1.0000e-08		2.6990		0.45511		5.6040		0.38633		6.2776		0.56007
1280	1.0000e-08		2.4422		0.49208		5.9823		0.36531		6.3281		0.56451
1285	1.0000e-08		2.9458		0.44141		5.6124		0.37543		5.6260		0.55760
1290	1.0000e-08		3.8883		0.46006		5.6777		0.39925		5.3207		0.55820
1295	1.0000e-08		2.5491		0.46398		5.8164		0.38286		5.6643		0.56493
