185	1.0000e-03		3.5883		0.65068		4.8222		0.67992		6.1105		0.56440
190	1.0000e-03		2.8886		0.67179		4.5966		0.68098		6.3859		0.56939
195	1.0000e-03		2.7528		0.67240		5.1427		0.65769		6.6195		0.55229
200	1.0000e-03		3.2286		0.67713		5.0493		0.66103		6.3570		0.56939
205	1.0000e-03		2.7171		0.68545		5.5326		0.67389		7.5588		0.54284
210	1.0000e-03		2.8308		0.67960		6.0338		0.67607		6.8000		0.58188
215	1.0000e-03		2.7366		0.66984		5.3081		0.68244		7.9289		0.53372
220	1.0000e-03		2.5310		0.67189		4.6243		0.65451		7.2569		0.53215
225	1.0000e-03		3.0108		0.67550		5.2508		0.68994		7.4317		0.57118
230	1.0000e-03		2.8329		0.61081		5.8067		0.64014		7.0963		0.52677
235	1.0000e-03		2.8295		0.67134		6.0706		0.66570		7.6991		0.57240
240	1.0000e-03		2.3246		0.67801		5.7645		0.65602		8.0771		0.52568
245	1.0000e-04		3.4270		0.64704		4.8344		0.67033		6.9035		0.55787
250	1.0000e-04		2.5211		0.67105		4.9326		0.68181		7.2395		0.55427
255	1.0000e-04		3.1238		0.66221		5.4800		0.68564		7.8118		0.54771
260	1.0000e-04		2.2364		0.68373		5.0522		0.67811		6.9398		0.56137
265	1.0000e-04		2.4399		0.70078		5.3519		0.68382		7.1680		0.56484
270	1.0000e-04		2.2528		0.67167		5.0551		0.67877		7.0543		0.56334
275	1.0000e-04		2.4457		0.70458		5.3564		0.67649		7.0074		0.56468
280	1.0000e-04		2.5861		0.71357		5.8060		0.68386		7.4913		0.55766
285	1.0000e-04		2.4013		0.68728		5.8552		0.65350		6.8292		0.55076
290	1.0000e-04		2.5873		0.69587		5.4800		0.66290		7.2063		0.53640
295	1.0000e-04		2.5921		0.67970		5.2568		0.65888		7.1992		0.54050
300	1.0000e-05		2.5408		0.67492		4.9829		0.69072		7.1355		0.55110
305	1.0000e-05		2.1708		0.69117		5.1749		0.67487		7.2493		0.55027
310	1.0000e-05		2.6743		0.69717		5.2637		0.68483		7.6764		0.54202
315	1.0000e-05		2.3629		0.69920		5.1363		0.67508		7.5435		0.54278
320	1.0000e-05		2.4028		0.72450		5.2353		0.66856		7.3915		0.54378
325	1.0000e-05		2.7311		0.68357		5.0998		0.67302		7.7668		0.53942
330	1.0000e-05		2.7813		0.67849		5.0784		0.68696		7.3162		0.54913
335	1.0000e-05		2.2475		0.67661		5.0703		0.67662		7.2211		0.54176
340	1.0000e-05		2.3311		0.70543		5.3921		0.67884		7.4329		0.54297
345	1.0000e-05		2.4497		0.70227		5.3755		0.68045		7.3612		0.54941
350	1.0000e-05		2.2406		0.70216		5.4524		0.68571		7.5243		0.54645
355	1.0000e-06		2.6214		0.69359		5.2808		0.67193		7.7533		0.53964
360	1.0000e-06		2.3221		0.71855		5.3979		0.67765		7.5057		0.53934
365	1.0000e-06		2.3862		0.69552		5.2854		0.67245		7.7203		0.53615
370	1.0000e-06		2.6011		0.66693		5.8008		0.64608		7.2513		0.54029
375	1.0000e-06		3.2835		0.67130		5.6329		0.66809		7.2711		0.54528
380	1.0000e-06		2.3166		0.68664		5.2530		0.68048		7.5291		0.53979
385	1.0000e-06		2.2860		0.70482		5.2572		0.68943		7.6127		0.54885
390	1.0000e-06		2.7426		0.68898		5.2897		0.67894		7.3072		0.55130
395	1.0000e-06		2.5472		0.69043		5.2998		0.67860		7.7290		0.54442
400	1.0000e-06		2.5376		0.67755		5.2437		0.67567		7.6036		0.54240
405	1.0000e-06		2.4136		0.69730		5.0360		0.66917		7.6889		0.53925
410	1.0000e-07		2.4524		0.69390		5.4196		0.68055		7.4584		0.54395
415	1.0000e-07		2.4516		0.69865		5.1190		0.68342		7.2999		0.54889
420	1.0000e-07		2.3199		0.67733		5.3721		0.67060		7.4801		0.54197
425	1.0000e-07		2.3706		0.69312		5.2307		0.67192		7.3614		0.54794
430	1.0000e-07		2.7715		0.66399		5.5978		0.65584		8.0106		0.52855
435	1.0000e-07		2.6606		0.69287		5.2095		0.67494		7.7530		0.53977
440	1.0000e-07		2.1872		0.70437		5.2688		0.68014		7.6921		0.54355
445	1.0000e-07		2.9986		0.70178		5.3373		0.67171		7.6202		0.54252
450	1.0000e-07		2.5233		0.71275		5.2005		0.68185		7.7663		0.53510
455	1.0000e-07		2.5373		0.69236		5.2691		0.67243		7.6743		0.54335
460	1.0000e-07		2.5924		0.67884		5.4715		0.66887		7.7314		0.53943
465	1.0000e-08		2.4018		0.68158		5.5434		0.67131		7.4491		0.55138
470	1.0000e-08		2.4097		0.70403		5.6233		0.67468		7.6884		0.54449
475	1.0000e-08		2.6329		0.68169		5.6359		0.65293		7.4828		0.54241
480	1.0000e-08		2.4592		0.68641		5.4598		0.67853		7.2875		0.54552
485	1.0000e-08		2.6695		0.71038		5.3948		0.68086		7.7804		0.54189
490	1.0000e-08		2.5575		0.67045		5.4078		0.66139		7.6525		0.53879
495	1.0000e-08		2.4021		0.71470		5.2847		0.67392		7.6200		0.54057
500	1.0000e-08		2.2791		0.70483		5.2158		0.67709		7.3224		0.54369
505	1.0000e-08		2.3215		0.65593		5.6529		0.66659		7.1566		0.54920
510	1.0000e-08		2.3264		0.68453		5.4546		0.66442		7.4290		0.54323
515	1.0000e-08		2.7210		0.69219		5.4688		0.65767		7.9420		0.53292
520	1.0000e-08		2.7438		0.68970		5.5149		0.66650		7.4747		0.54212
525	1.0000e-08		2.4762		0.67317		5.3544		0.68047		7.3695		0.54713
530	1.0000e-08		2.5024		0.68430		5.5850		0.67141		7.4015		0.55165
535	1.0000e-08		2.5421		0.68066		5.9907		0.65201		7.0561		0.55521
540	1.0000e-08		2.2405		0.68835		5.5781		0.66906		7.8621		0.53843
545	1.0000e-08		2.5645		0.70178		5.5960		0.69023		7.8024		0.54596
550	1.0000e-08		3.1171		0.66349		5.4974		0.67826		7.6693		0.53742
555	1.0000e-08		2.3009		0.68913		5.5156		0.67671		7.2097		0.55214
560	1.0000e-08		4.0030		0.67600		5.3433		0.67978		7.1599		0.55234
565	1.0000e-08		2.7925		0.67120		5.2884		0.66757		7.5961		0.54183
570	1.0000e-08		2.9968		0.69005		5.1684		0.67652		7.6027		0.54167
575	1.0000e-08		2.2297		0.71618		5.2536		0.68243		7.4370		0.55265
580	1.0000e-08		2.0429		0.69623		5.4039		0.67479		7.4804		0.54423
585	1.0000e-08		2.3810		0.70529		5.3901		0.67303		7.9450		0.53908
590	1.0000e-08		2.6029		0.69093		5.3355		0.67304		6.9776		0.55049
595	1.0000e-08		2.5437		0.69796		5.2468		0.68186		7.4098		0.54481
600	1.0000e-08		2.3356		0.69658		5.6281		0.67935		7.7432		0.54720
605	1.0000e-08		2.5581		0.67866		5.3757		0.67936		7.4847		0.55087
610	1.0000e-08		2.2766		0.68550		5.1380		0.67708		7.4258		0.54515
615	1.0000e-08		2.0197		0.70466		5.2592		0.66632		7.8095		0.53553
620	1.0000e-08		2.6664		0.68746		5.3423		0.66714		7.7012		0.53632
625	1.0000e-08		2.2666		0.68867		5.3440		0.67409		7.3872		0.54851
630	1.0000e-08		2.2276		0.69550		5.2756		0.67644		6.9083		0.55676
635	1.0000e-08		2.3246		0.70014		5.4982		0.68614		7.0136		0.55500
640	1.0000e-08		2.5542		0.71483		5.7454		0.67566		7.8102		0.54555
645	1.0000e-08		2.3254		0.69325		5.2959		0.67406		8.0685		0.53593
650	1.0000e-08		2.4079		0.68438		5.7042		0.66297		7.3858		0.54263
655	1.0000e-08		2.5397		0.67328		5.4998		0.66641		7.0564		0.54481
660	1.0000e-08		2.5296		0.68777		5.3489		0.67441		7.7364		0.54045
665	1.0000e-08		3.3201		0.68068		5.4319		0.67375		8.0360		0.53501
670	1.0000e-08		2.3544		0.70771		5.2707		0.68059		7.5862		0.54830
675	1.0000e-08		2.4366		0.66660		5.2742		0.67811		6.9451		0.55246
680	1.0000e-08		2.6867		0.69177		5.7068		0.68528		7.4402		0.55048
685	1.0000e-08		2.5169		0.69567		5.5455		0.66438		7.2367		0.54851
690	1.0000e-08		2.5763		0.70381		5.6345		0.65836		7.3344		0.54339
695	1.0000e-08		2.6899		0.67540		5.4356		0.65216		7.5337		0.53681
700	1.0000e-08		2.5589		0.67473		5.7631		0.66112		7.0774		0.55390
705	1.0000e-08		2.7489		0.67105		5.4942		0.65875		7.1841		0.54703
710	1.0000e-08		2.3659		0.68258		5.3688		0.68541		7.5421		0.54536
715	1.0000e-08		2.5162		0.70488		5.3305		0.67646		7.4582		0.54402
720	1.0000e-08		2.5066		0.70677		5.2506		0.67443		7.6979		0.53779
725	1.0000e-08		2.5273		0.67143		5.3734		0.66624		7.5660		0.54205
730	1.0000e-08		3.2901		0.68851		5.2209		0.67401		7.4279		0.54087
735	1.0000e-08		2.6607		0.68875		5.4881		0.69036		7.2102		0.55861
740	1.0000e-08		3.6299		0.67619		5.1667		0.67549		7.2744		0.54955
745	1.0000e-08		2.7708		0.71237		5.5228		0.67936		7.9423		0.54276
750	1.0000e-08		2.1740		0.70636		5.2209		0.67271		7.3971		0.54143
755	1.0000e-08		2.4111		0.68523		5.1450		0.68068		7.6653		0.54142
760	1.0000e-08		2.3170		0.68562		5.3864		0.68262		7.6406		0.54152
765	1.0000e-08		2.6815		0.67718		5.5805		0.66554		7.9235		0.53195
770	1.0000e-08		2.6801		0.67617		5.4376		0.66504		8.2460		0.52483
775	1.0000e-08		2.5608		0.68102		5.2088		0.67764		7.6972		0.54762
780	1.0000e-08		2.5876		0.69081		5.4076		0.66864		7.3099		0.54918
785	1.0000e-08		2.3527		0.67142		5.2340		0.66440		7.3480		0.54176
790	1.0000e-08		2.6734		0.70784		5.4951		0.66669		7.7726		0.53684
795	1.0000e-08		2.5166		0.70291		5.2679		0.67790		7.6724		0.54074
800	1.0000e-08		2.4322		0.64465		5.3100		0.67985		7.6519		0.54718
805	1.0000e-08		2.6679		0.69240		5.4389		0.67348		7.9790		0.53848
810	1.0000e-08		2.7468		0.69525		5.7085		0.68372		7.5314		0.54755
815	1.0000e-08		2.9324		0.67503		5.6774		0.68209		7.1758		0.55678
820	1.0000e-08		2.8065		0.68023		5.4327		0.67098		7.8852		0.53831
825	1.0000e-08		2.2186		0.66872		5.7187		0.64688		7.4870		0.53869
830	1.0000e-08		2.6276		0.70549		5.5859		0.67064		7.6235		0.54118
835	1.0000e-08		2.4336		0.69839		5.2425		0.65373		7.4591		0.53852
840	1.0000e-08		2.6077		0.68912		5.2215		0.66350		7.4388		0.54212
845	1.0000e-08		2.3133		0.66491		5.4280		0.65725		7.4760		0.53741
850	1.0000e-08		2.6716		0.67697		5.9015		0.65621		7.4683		0.54553
855	1.0000e-08		3.0329		0.66691		5.4433		0.66349		7.4658		0.54131
860	1.0000e-08		2.3830		0.70177		5.2560		0.67317		7.1936		0.54587
865	1.0000e-08		2.6929		0.65971		5.5083		0.67065		7.8123		0.53865
870	1.0000e-08		2.4332		0.67945		5.5438		0.68050		7.3751		0.55647
875	1.0000e-08		2.3552		0.68625		5.4406		0.69611		7.2714		0.55678
880	1.0000e-08		2.8240		0.67978		5.5279		0.68118		7.5902		0.54789
885	1.0000e-08		2.2314		0.68764		5.6682		0.67703		7.5883		0.54783
890	1.0000e-08		2.6062		0.66552		5.3285		0.67413		7.2003		0.54588
895	1.0000e-08		2.4283		0.67467		5.6264		0.67011		7.1098		0.55061
900	1.0000e-08		2.4041		0.68311		5.3420		0.67992		7.3151		0.54940
905	1.0000e-08		2.9449		0.68053		5.6533		0.68589		7.9942		0.53862
910	1.0000e-08		2.4818		0.70871		5.3899		0.68617		7.4811		0.54489
915	1.0000e-08		2.7758		0.70152		5.1956		0.67993		7.8792		0.53715
920	1.0000e-08		2.6391		0.71067		5.3963		0.68471		7.5457		0.54517
925	1.0000e-08		2.3473		0.68759		5.6611		0.66254		7.4271		0.54743
930	1.0000e-08		2.3392		0.68685		5.6749		0.66803		7.3644		0.54622
935	1.0000e-08		2.0081		0.68974		5.6658		0.66276		7.4627		0.54637
940	1.0000e-08		2.2750		0.68401		5.7649		0.64951		7.4719		0.54403
945	1.0000e-08		2.4516		0.68239		5.7060		0.67235		7.2540		0.54552
950	1.0000e-08		2.8988		0.69157		5.1135		0.67506		7.0890		0.54858
955	1.0000e-08		2.7969		0.69041		5.5543		0.67004		7.8759		0.53829
960	1.0000e-08		2.6259		0.71067		5.3513		0.68612		7.7305		0.54394
965	1.0000e-08		2.1974		0.69476		5.3739		0.67163		7.7029		0.54190
970	1.0000e-08		2.4090		0.72473		5.2559		0.67485		7.4663		0.53912
975	1.0000e-08		2.2786		0.69128		5.7232		0.68151		7.5593		0.54700
980	1.0000e-08		2.4421		0.71912		5.5195		0.67500		7.3391		0.55299
985	1.0000e-08		2.3966		0.69993		5.3766		0.67763		7.4645		0.54425
990	1.0000e-08		2.5236		0.69037		5.6126		0.67571		7.4445		0.54120
995	1.0000e-08		2.7873		0.69419		5.3602		0.68801		8.0283		0.54520
1000	1.0000e-08		2.2209		0.70867		5.2839		0.68002		7.6873		0.54216
1005	1.0000e-08		2.4694		0.69097		5.2624		0.66604		7.7909		0.53507
1010	1.0000e-08		2.6090		0.70007		5.2700		0.68995		7.4589		0.54997
1015	1.0000e-08		2.7225		0.68531		5.3363		0.66692		7.3941		0.54456
1020	1.0000e-08		2.5271		0.70543		5.4049		0.67401		7.3500		0.54687
1025	1.0000e-08		2.2426		0.69020		4.9528		0.67698		7.3604		0.54208
1030	1.0000e-08		2.0901		0.69467		5.3778		0.66097		7.3266		0.53863
1035	1.0000e-08		2.2915		0.69554		5.5273		0.68135		7.6178		0.54650
1040	1.0000e-08		2.7237		0.69686		5.4361		0.67336		7.4648		0.54971
1045	1.0000e-08		2.0735		0.70237		5.7937		0.66955		7.5216		0.54406
1050	1.0000e-08		2.7576		0.72458		5.5830		0.66996		7.3109		0.54886
1055	1.0000e-08		2.1358		0.69647		5.3311		0.67693		7.6344		0.54637
1060	1.0000e-08		2.3219		0.68384		5.1341		0.67275		7.6340		0.54056
1065	1.0000e-08		3.0151		0.68792		5.1891		0.68800		7.3793		0.54600
1070	1.0000e-08		2.4604		0.71994		5.5505		0.68172		7.6973		0.54444
1075	1.0000e-08		2.4906		0.69008		5.2069		0.67565		7.3674		0.54438
1080	1.0000e-08		2.8255		0.66347		5.3985		0.67627		7.4575		0.54519
1085	1.0000e-08		2.5337		0.69671		5.2428		0.66415		7.6004		0.53409
1090	1.0000e-08		2.6814		0.68294		5.0888		0.67250		7.5619		0.54088
1095	1.0000e-08		2.7877		0.69074		5.1789		0.67605		7.6019		0.54364
1100	1.0000e-08		3.1679		0.67256		5.7308		0.68234		7.2717		0.55027
1105	1.0000e-08		2.8431		0.67635		5.3708		0.67296		7.3391		0.54226
1110	1.0000e-08		3.1548		0.67252		5.2576		0.67937		7.3223		0.54287
1115	1.0000e-08		2.5645		0.69580		5.2466		0.68028		7.6856		0.54467
1120	1.0000e-08		2.3474		0.67482		5.6768		0.67119		7.2352		0.55546
1125	1.0000e-08		2.4346		0.69185		5.5334		0.67523		7.6065		0.54776
1130	1.0000e-08		2.6544		0.71219		5.4615		0.66621		7.5429		0.54465
1135	1.0000e-08		2.8689		0.69553		5.2715		0.66912		7.7248		0.54019
1140	1.0000e-08		2.9665		0.67994		5.2011		0.67018		7.1350		0.54243
1145	1.0000e-08		2.7707		0.68994		5.4513		0.66610		7.4685		0.54029
1150	1.0000e-08		2.4206		0.70448		5.4014		0.65824		7.3729		0.54252
1155	1.0000e-08		3.0204		0.70103		5.3479		0.67316		7.4926		0.54726
1160	1.0000e-08		2.1064		0.69707		5.1511		0.66728		7.5897		0.53962
1165	1.0000e-08		2.5029		0.69331		5.3488		0.67498		7.4856		0.54431
1170	1.0000e-08		2.0844		0.68986		5.5397		0.66548		7.6612		0.53980
1175	1.0000e-08		2.6814		0.71095		5.6231		0.67410		8.4444		0.53291
1180	1.0000e-08		2.5315		0.70807		5.1592		0.67168		7.7827		0.53813
1185	1.0000e-08		2.2549		0.67864		5.5994		0.66122		7.3032		0.54469
1190	1.0000e-08		2.7043		0.69948		5.2394		0.68309		7.2757		0.54285
1195	1.0000e-08		2.2773		0.69104		5.1365		0.66189		7.6851		0.53203
1200	1.0000e-08		2.1882		0.68991		5.5032		0.68543		7.4607		0.55150
1205	1.0000e-08		2.4260		0.71801		5.4272		0.66237		7.4763		0.54369
1210	1.0000e-08		2.9968		0.69100		5.1635		0.67553		7.4078		0.54646
1215	1.0000e-08		2.1992		0.69629		5.3382		0.67835		7.2936		0.54818
1220	1.0000e-08		2.5466		0.66054		5.4793		0.67308		7.7492		0.54099
1225	1.0000e-08		2.7778		0.69871		5.5283		0.67510		8.0642		0.53528
1230	1.0000e-08		3.2420		0.72100		5.4385		0.67646		7.7477		0.54058
1235	1.0000e-08		2.2958		0.68166		5.3757		0.67239		7.1832		0.54994
1240	1.0000e-08		2.3751		0.71304		5.5021		0.67270		8.0065		0.54047
1245	1.0000e-08		2.3260		0.68396		5.2875		0.67125		7.8615		0.53733
1250	1.0000e-08		2.2167		0.68553		5.2778		0.67475		7.7635		0.54123
1255	1.0000e-08		2.2597		0.70891		5.3558		0.68589		7.0555		0.55257
1260	1.0000e-08		2.6516		0.69664		5.0716		0.68029		7.3191		0.54618
1265	1.0000e-08		2.6919		0.66301		5.3625		0.68431		7.5543		0.55132
1270	1.0000e-08		2.4098		0.67947		4.9405		0.67207		7.0987		0.54415
1275	1.0000e-08		2.3279		0.69049		5.3922		0.67576		7.9162		0.53899
1280	1.0000e-08		3.0027		0.68637		5.3554		0.66312		7.4733		0.54114
1285	1.0000e-08		2.7167		0.69510		5.3497		0.67567		7.4035		0.54854
1290	1.0000e-08		2.6227		0.69673		5.2875		0.66794		7.4317		0.54457
1295	1.0000e-08		3.1844		0.66748		5.7155		0.68181		7.6484		0.54797
1300	1.0000e-08		2.4870		0.68830		5.7439		0.67761		7.2750		0.55223
1305	1.0000e-08		2.3901		0.69116		5.4190		0.67228		7.4598		0.54716
1310	1.0000e-08		2.2507		0.70616		5.4522		0.67303		7.2069		0.55371
1315	1.0000e-08		2.5977		0.67418		5.5454		0.65570		7.4592		0.54426
1320	1.0000e-08		2.7386		0.68652		5.4781		0.68099		7.8455		0.54484
1325	1.0000e-08		2.7447		0.67823		5.4641		0.68269		8.1541		0.54357
1330	1.0000e-08		2.3816		0.70303		5.2408		0.67795		7.4533		0.54199
1335	1.0000e-08		2.1710		0.72319		5.3300		0.67546		7.4245		0.53772
1340	1.0000e-08		2.6910		0.67582		5.2211		0.67673		7.7318		0.54233
1345	1.0000e-08		2.4923		0.68858		5.2802		0.67751		7.2047		0.54490
1350	1.0000e-08		2.7706		0.70043		5.3356		0.67940		7.7459		0.53980
1355	1.0000e-08		2.1770		0.68158		5.2930		0.67635		7.4975		0.54445
1360	1.0000e-08		2.3701		0.70095		5.3511		0.67674		7.7530		0.54363
1365	1.0000e-08		2.5115		0.69547		5.6958		0.67919		7.4639		0.55459
1370	1.0000e-08		2.3047		0.70623		5.2117		0.66842		7.6269		0.54146
1375	1.0000e-08		2.0808		0.70321		5.3675		0.67339		6.9235		0.55284
1380	1.0000e-08		2.5382		0.67104		5.6477		0.68446		6.8996		0.56178
1385	1.0000e-08		2.8723		0.67731		5.4871		0.67630		7.3322		0.54419
1390	1.0000e-08		2.3432		0.68778		5.3949		0.67543		7.4050		0.54747
1395	1.0000e-08		2.3936		0.69365		5.3960		0.67463		6.7120		0.55512
1400	1.0000e-08		2.2864		0.65173		5.1644		0.68766		7.1480		0.55245
1405	1.0000e-08		2.7677		0.67770		5.4540		0.67291		7.2200		0.54906
1410	1.0000e-08		2.3043		0.68742		5.7834		0.65194		7.7740		0.53573
1415	1.0000e-08		2.4469		0.71435		5.3939		0.67711		7.6614		0.54140
1420	1.0000e-08		2.3341		0.71196		5.2762		0.66681		7.7459		0.53684
1425	1.0000e-08		3.0188		0.68243		5.3120		0.68181		7.3630		0.55376
1430	1.0000e-08		2.2782		0.67579		5.3189		0.65700		7.6710		0.53697
1435	1.0000e-08		2.6974		0.68027		5.3743		0.66328		7.8248		0.53582
1440	1.0000e-08		2.2164		0.69874		5.2026		0.67418		7.7630		0.53780
1445	1.0000e-08		2.0267		0.69298		5.5555		0.67542		7.3815		0.54946
1450	1.0000e-08		2.6071		0.66364		5.7780		0.66777		7.4080		0.54386
1455	1.0000e-08		2.0787		0.68895		5.5774		0.66718		7.7237		0.54495
1460	1.0000e-08		2.5179		0.66918		5.4449		0.67043		7.6161		0.54229
1465	1.0000e-08		2.4282		0.68475		5.4891		0.67251		7.1429		0.54912
1470	1.0000e-08		2.6955		0.70182		5.3527		0.68075		8.0152		0.53447
1475	1.0000e-08		2.3711		0.69898		5.1636		0.67584		7.7821		0.54300
1480	1.0000e-08		2.9560		0.69009		5.2936		0.67549		8.1339		0.53679
1485	1.0000e-08		2.2459		0.69655		5.4383		0.68951		7.0811		0.55610
1490	1.0000e-08		2.3609		0.67568		5.3276		0.66384		7.3145		0.54071
1495	1.0000e-08		2.5491		0.70512		5.1859		0.67501		7.7088		0.54084
1500	1.0000e-08		2.3820		0.68193		5.3325		0.67757		7.8345		0.53688
1505	1.0000e-08		2.2109		0.69073		5.4684		0.67979		7.7581		0.54324
1510	1.0000e-08		2.3270		0.67713		5.5802		0.66760		7.1927		0.54482
1515	1.0000e-08		2.5952		0.68806		5.5173		0.68149		7.6449		0.54980
1520	1.0000e-08		2.5068		0.70749		5.4595		0.68943		7.4749		0.55305
1525	1.0000e-08		2.6129		0.67940		5.1261		0.68079		7.1875		0.55024
1530	1.0000e-08		2.8168		0.69594		5.4236		0.67777		8.1479		0.53567
1535	1.0000e-08		2.6437		0.70973		5.3172		0.67109		7.9383		0.53449
1540	1.0000e-08		2.7938		0.70393		5.6392		0.67444		7.5185		0.54971
