=============training from sratch============
Program ID: 3271

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy', '0', '3,2,1']

Major program changes: 
      1  3D V model for primary cancer ROI;
      2  Uniform ROI size: 51*171*171 in z,y,x directon;
      3  Total 36 patient data, in which training data 24 patients, validation 6 patients, and test 6 patients;
      4  all 36 patients data have 50-80% 3D label;
      5  Dice coefficient is 3D dice coefficient against corresponding 3D ground truth;
      6  training data augmentation in the fly: affine in XY plane, translation in Z direction;
      7  In the bottle neck of V model, the latent vector has size of 512*2*9*9;
      Sep 16th, 2019:
      1   add dynamic loss weight according trainin  data;
      2   refine learning rate decay.
      Sep 21st, 2019
      1   add improved Boundary Loss2, and inherit the previous learningrate of network of pure CELoss;
      Sep 23rd, 2019:
      1   improve mean of boundary loss limited on the A,B regions;
      2   use log(segProb) instead of segProb in the boudary loss;
      3   CrossEntropy weight reduces 0.01 per 5 epochs from 1 to 0.01, while boundary Loss weight increase 0.01 per 5 epochs from 0.01 to 1. 
      Sep 24th, 2019
      1   Use boundaryLoss1, which is considering the whole volume. 
      Sep 25th, 2019
      1   use boundaryLoss3, which is a stronger gradient signal to improve loss.
      2   unbalanced weight for class is applied on logP,and just use boundaryLoss3 with CELoss.
      3   use CELoss and boundaryLoss together.
      4   Use truncated DistanceCrossEntropy Loss alone;
      5   change LRScheduler into reduce into Plateau with initial LR=0.1
      Sep 26th, 2019
      1   Add one layer in the bottom of V model;
      2   Add residual connnection in each layer;
      Sep 30th, 2019
      1   With size-reduced ROI of size 51*149*149;
      2   reduce the translation of data augmentation;
      3   reduce all data into 35 patients, excluding a very blur patient.
      Oct 5th, 2019
      1   use uniform physical size 147mm*147mm*147mm, input pixel size: 49*147*147 with spacing size 3mm*1mm*1mm;
      2   change V model with inputsize 49*147*147
      Oct 6th, 2019
      1   add filter number to 48 at the first layer. 
      Oct 7th, 2019
      1   restore to 32 of number of filters in the first layer;
      2   add bottom number of filters to 1024, and keep down sample and add filter number together.  
         

Discarded changes:                  

Experiment setting:
Input CT data: 51*171*171 ROI around primary cancer

Loss Function:  SoftMax

Data:   total 36 patients with 50-80% label, 6-fold cross validation, test 6, validation 6, and training 24.  
    script: python3.7 statisticsLabelFiles.py 
    Total 36 in /home/hxie1/data/OvarianCancerCT/primaryROI/labels_npy
    0 has 48159408 elements, with a rate of  0.8970491562903105 
    1 has 5527068 elements, with a rate of  0.10295084370968957

Training strategy: 

          

Program starting Time: 2019-10-07 11:03:41.369971
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191007_110341

Info: this is the 0th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 6

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191007_110341.
6-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.

training dataset: total 27 image files.

validation dataset: total 7 image files.

test dataset: total 7 image files.
Total 27 training files  extracted from /home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy
0 has 23525912 elements, with a rate of  0.822909269733675 
1 has 5062795 elements, with a rate of  0.1770907302663251 
loss weight = tensor([1.0000, 4.6468])
Network has total 113,192,738 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
220	1.0000e-02		2.5786		0.63160		2.6720		0.68410		2.4605		0.51865
225	1.0000e-02		3.0648		0.61661		2.8749		0.63500		2.0637		0.50996
230	1.0000e-02		2.7249		0.61137		2.7584		0.71644		2.4345		0.42723
235	1.0000e-02		3.0095		0.59903		2.9386		0.61190		1.8280		0.50632
240	1.0000e-02		4.0783		0.58478		3.5226		0.54884		3.3130		0.37456
245	1.0000e-02		3.8772		0.53466		4.7799		0.69784		3.0799		0.25523
250	1.0000e-03		2.3907		0.60643		2.8428		0.71999		2.5983		0.51661
255	1.0000e-03		2.7541		0.62227		2.4900		0.64221		2.4585		0.53017
260	1.0000e-03		2.4568		0.62286		2.3020		0.65681		2.1538		0.53723
265	1.0000e-03		2.0703		0.63944		2.2033		0.67504		2.6582		0.51901
270	1.0000e-03		2.4959		0.64826		2.2313		0.67218		2.3029		0.55233
275	1.0000e-03		2.4796		0.62369		2.2078		0.66093		2.6362		0.52802
280	1.0000e-03		2.2257		0.63300		2.3301		0.65700		2.6022		0.53790
285	1.0000e-03		2.1002		0.62579		2.2847		0.66440		2.9040		0.51004
290	1.0000e-03		1.8420		0.67306		2.2990		0.66625		2.6130		0.53829
295	1.0000e-03		2.9317		0.64515		2.2919		0.67620		2.8053		0.53048
300	1.0000e-03		2.0530		0.69944		2.3408		0.65949		2.3612		0.57258
305	1.0000e-03		1.8459		0.66089		2.5379		0.65684		2.8798		0.49055
310	1.0000e-03		1.8297		0.67836		2.3447		0.65627		2.4593		0.56157
315	1.0000e-03		1.6588		0.65827		2.3814		0.66546		2.5634		0.54998
320	1.0000e-04		1.9689		0.63255		2.4852		0.66216		3.0739		0.50617
325	1.0000e-04		2.1084		0.66704		2.4918		0.67294		2.6162		0.54625
330	1.0000e-04		2.1930		0.64260		2.4504		0.69422		3.0197		0.50701
335	1.0000e-04		1.7677		0.64036		2.3873		0.67649		2.7344		0.53721
340	1.0000e-04		1.4943		0.68159		2.3012		0.69039		2.8528		0.53419
345	1.0000e-04		1.8228		0.64336		2.4421		0.66767		2.4132		0.55995
350	1.0000e-04		2.1044		0.64536		2.3907		0.68593		3.0602		0.50978
355	1.0000e-04		1.7558		0.65654		2.4776		0.66976		2.5707		0.56030
360	1.0000e-04		2.0040		0.65718		2.2483		0.67487		2.6571		0.56118
365	1.0000e-04		1.6682		0.68485		2.4192		0.66358		2.5873		0.56106
370	1.0000e-04		1.6298		0.67617		2.3068		0.66863		2.5430		0.55290
375	1.0000e-05		2.0675		0.64623		2.3789		0.66215		2.5508		0.55427
380	1.0000e-05		1.9841		0.67207		2.3991		0.66546		2.5796		0.56508
385	1.0000e-05		1.9674		0.66390		2.3545		0.67354		2.6603		0.56059
390	1.0000e-05		2.1184		0.68603		2.3843		0.68219		2.7934		0.54141
395	1.0000e-05		1.9324		0.65545		2.4238		0.67529		2.6765		0.55514
400	1.0000e-05		2.4223		0.64627		2.3689		0.66812		2.8081		0.53500
405	1.0000e-05		2.0771		0.65992		2.3706		0.68232		2.7616		0.53330
410	1.0000e-05		1.8802		0.66034		2.3874		0.66782		2.6604		0.55509
415	1.0000e-05		1.8712		0.63716		2.4124		0.66178		2.6703		0.54170
420	1.0000e-05		2.5417		0.64022		2.3854		0.67532		2.4858		0.57430
425	1.0000e-05		1.9662		0.64511		2.3480		0.68331		2.5761		0.56210
430	1.0000e-06		2.4972		0.66192		2.3336		0.68959		3.0773		0.52376
435	1.0000e-06		2.0777		0.66917		2.3592		0.66993		2.5836		0.56973
440	1.0000e-06		1.7785		0.65971		2.4493		0.66018		2.5736		0.56425
445	1.0000e-06		1.7683		0.66520		2.4532		0.66595		2.6477		0.56206
450	1.0000e-06		1.6858		0.62566		2.4906		0.65122		2.2127		0.57647
455	1.0000e-06		2.8419		0.64023		2.3760		0.68038		3.0267		0.51613
460	1.0000e-06		1.6858		0.66537		2.3120		0.68920		2.7936		0.55662
465	1.0000e-06		2.1249		0.66026		2.3671		0.66949		2.7237		0.54884
470	1.0000e-06		1.8917		0.67653		2.5739		0.65353		2.7120		0.53424
475	1.0000e-06		1.7459		0.65904		2.4782		0.67227		2.8224		0.54836
480	1.0000e-06		2.0206		0.65028		2.3105		0.67911		2.9374		0.52391
485	1.0000e-07		1.8259		0.63992		2.3745		0.66821		2.6004		0.56053
490	1.0000e-07		1.9557		0.66857		2.4405		0.66811		2.4718		0.56891
495	1.0000e-07		2.1107		0.65824		2.3828		0.66901		2.7885		0.54073
500	1.0000e-07		2.1164		0.68163		2.4186		0.65220		2.4703		0.56979
505	1.0000e-07		1.9139		0.66345		2.4787		0.65628		2.4143		0.56931
510	1.0000e-07		2.4661		0.64727		2.5425		0.64823		2.4711		0.55306
515	1.0000e-07		2.7308		0.63146		2.2988		0.67287		2.7631		0.52393
520	1.0000e-07		2.1226		0.66450		2.5693		0.64147		2.4662		0.56189
525	1.0000e-07		2.1013		0.65960		2.4110		0.66242		2.6334		0.54590
530	1.0000e-07		2.2586		0.63431		2.4071		0.66096		2.6521		0.54201
535	1.0000e-07		2.1160		0.64029		2.4315		0.65890		2.4979		0.57065
540	1.0000e-08		1.6446		0.67289		2.4061		0.66814		2.5016		0.55854
545	1.0000e-08		1.6616		0.68254		2.4107		0.67156		2.5516		0.56959
550	1.0000e-08		2.3514		0.66649		2.3081		0.68273		2.8931		0.52171
555	1.0000e-08		1.9482		0.64964		2.4834		0.65528		2.6094		0.55248
560	1.0000e-08		2.2011		0.66314		2.4377		0.66936		2.5013		0.57008
565	1.0000e-08		1.7951		0.68952		2.4079		0.67755		2.7065		0.55184
570	1.0000e-08		1.7381		0.66656		2.3733		0.66926		2.5925		0.56311
575	1.0000e-08		1.9370		0.64691		2.4390		0.66437		2.5505		0.55958
580	1.0000e-08		2.3017		0.64567		2.3605		0.67360		2.7180		0.53869
585	1.0000e-08		1.8787		0.66567		2.4606		0.66442		2.6461		0.55789
590	1.0000e-08		1.9259		0.68151		2.2947		0.69218		3.0173		0.51727
595	1.0000e-08		1.8744		0.63807		2.4148		0.67214		2.5289		0.55993
600	1.0000e-08		1.9010		0.66858		2.3612		0.67214		2.5170		0.57360
605	1.0000e-08		1.7790		0.69430		2.3593		0.68877		2.9927		0.54457
610	1.0000e-08		1.7545		0.64371		2.4197		0.67441		2.6596		0.55259
615	1.0000e-08		1.9036		0.70343		2.4198		0.66044		2.4443		0.55651
620	1.0000e-08		1.7969		0.69049		2.4088		0.68087		2.8476		0.53493
625	1.0000e-08		1.7859		0.67332		2.4017		0.67290		2.6996		0.55222
630	1.0000e-08		2.5515		0.67726		2.4042		0.68089		2.5705		0.55486
635	1.0000e-08		2.0204		0.63233		2.4997		0.65184		2.4572		0.56956
640	1.0000e-08		1.7521		0.65413		2.3586		0.68584		2.5752		0.56949
645	1.0000e-08		1.7881		0.63093		2.3946		0.66073		2.3616		0.57455
650	1.0000e-08		2.0802		0.66276		2.5328		0.64789		2.7516		0.52205
655	1.0000e-08		1.7995		0.63632		2.4811		0.64905		2.5000		0.55007
660	1.0000e-08		1.7410		0.69135		2.4182		0.65743		2.4293		0.57386
665	1.0000e-08		1.8770		0.65964		2.4231		0.65626		2.2330		0.57229
670	1.0000e-08		1.7889		0.64363		2.4361		0.67489		2.8388		0.52513
675	1.0000e-08		1.6861		0.68524		2.3726		0.68011		2.9740		0.53515
680	1.0000e-08		1.9688		0.64606		2.3860		0.66804		2.4100		0.56154
685	1.0000e-08		2.0088		0.67167		2.4460		0.65574		2.5288		0.55010
690	1.0000e-08		1.9237		0.67371		2.4721		0.66469		2.4574		0.56410
695	1.0000e-08		1.8677		0.67950		2.5359		0.65552		2.4456		0.55888
700	1.0000e-08		1.8150		0.65312		2.3480		0.66384		2.5381		0.56911
705	1.0000e-08		2.0070		0.64963		2.3261		0.67812		2.9839		0.52448
710	1.0000e-08		1.7980		0.67212		2.4908		0.65123		2.4735		0.54972
715	1.0000e-08		1.8534		0.64156		2.3812		0.66775		2.5928		0.55224
720	1.0000e-08		2.1705		0.66066		2.4281		0.66370		2.5676		0.55963
725	1.0000e-08		1.9771		0.65368		2.4751		0.65538		2.5543		0.55262
730	1.0000e-08		1.7162		0.68905		2.4211		0.67556		2.8489		0.52144
735	1.0000e-08		1.7133		0.67686		2.4107		0.66490		2.4987		0.57531
740	1.0000e-08		1.9674		0.64839		2.4449		0.66976		2.4544		0.55600
745	1.0000e-08		1.9815		0.67385		2.3883		0.67100		2.4541		0.57057
750	1.0000e-08		1.9814		0.66995		2.5187		0.65233		2.5886		0.54634
755	1.0000e-08		1.7393		0.67456		2.3442		0.67395		2.6847		0.56508
760	1.0000e-08		1.9482		0.65809		2.4327		0.68256		3.0309		0.51594
765	1.0000e-08		1.8808		0.66047		2.3709		0.66678		2.6839		0.54485
770	1.0000e-08		2.0237		0.65647		2.3957		0.67918		2.5892		0.53902
775	1.0000e-08		1.8955		0.64998		2.3886		0.67751		2.7111		0.54824
780	1.0000e-08		2.3025		0.64260		2.3815		0.66797		2.5533		0.55105
785	1.0000e-08		1.8244		0.66877		2.5197		0.66942		2.8234		0.54046
790	1.0000e-08		1.7387		0.64444		2.3780		0.67420		2.5817		0.57654
795	1.0000e-08		2.6852		0.66210		2.5400		0.66474		2.7602		0.53784
800	1.0000e-08		1.8703		0.64029		2.4101		0.66443		2.6251		0.55490
805	1.0000e-08		2.0976		0.63916		2.4446		0.66425		2.7165		0.53736
810	1.0000e-08		1.8617		0.67091		2.3890		0.68234		2.8162		0.53758
815	1.0000e-08		2.2051		0.66394		2.4206		0.68428		2.6867		0.53356
820	1.0000e-08		2.1606		0.63057		2.4667		0.65864		2.6604		0.55159
825	1.0000e-08		2.1059		0.62925		2.4894		0.65746		2.3945		0.56600
830	1.0000e-08		2.0299		0.65030		2.4588		0.66670		2.4454		0.57024
835	1.0000e-08		1.8239		0.67749		2.3677		0.68727		2.9310		0.54160
840	1.0000e-08		1.8645		0.69579		2.3685		0.66677		2.7772		0.55298
845	1.0000e-08		2.0187		0.63730		2.3537		0.69723		2.7296		0.54427
850	1.0000e-08		1.9410		0.64855		2.4319		0.68805		2.8164		0.54229
855	1.0000e-08		1.8640		0.67708		2.4161		0.66624		2.5975		0.56237
860	1.0000e-08		1.9821		0.65896		2.4053		0.67060		2.5530		0.56792
865	1.0000e-08		2.0236		0.66344		2.4100		0.66650		2.6552		0.55562
870	1.0000e-08		1.9974		0.65458		2.5186		0.65889		2.4003		0.55345
875	1.0000e-08		2.1643		0.68112		2.4933		0.66476		2.5801		0.56735
880	1.0000e-08		1.8514		0.68133		2.3628		0.68628		2.9227		0.52257
885	1.0000e-08		1.7872		0.64831		2.4355		0.67884		2.8977		0.50532
890	1.0000e-08		2.0178		0.65051		2.4271		0.66706		2.4029		0.56567
895	1.0000e-08		1.7640		0.66777		2.4577		0.67954		2.5294		0.55907
900	1.0000e-08		1.7713		0.68172		2.4269		0.66667		3.0028		0.50658
905	1.0000e-08		1.9314		0.64874		2.3756		0.67316		2.7731		0.54234
910	1.0000e-08		1.9584		0.67514		2.4573		0.65604		2.4438		0.56706
915	1.0000e-08		1.6037		0.70600		2.3869		0.67740		2.5391		0.56394
920	1.0000e-08		1.7457		0.63900		2.4160		0.67153		2.7110		0.53809
925	1.0000e-08		2.1722		0.66030		2.3949		0.66740		2.5259		0.56475
930	1.0000e-08		1.9173		0.67733		2.4647		0.66100		2.4132		0.57796
935	1.0000e-08		2.0466		0.64539		2.4567		0.66241		2.6163		0.55402
940	1.0000e-08		2.0955		0.66620		2.4383		0.66929		2.7053		0.54726
945	1.0000e-08		1.9083		0.66788		2.4297		0.65560		2.5947		0.56339
950	1.0000e-08		1.9392		0.67087		2.4636		0.65563		2.6195		0.56209
955	1.0000e-08		1.7125		0.66765		2.3746		0.66926		2.6134		0.54520
960	1.0000e-08		1.7756		0.65539		2.4592		0.65561		2.3840		0.57069
965	1.0000e-08		2.2850		0.66060		2.4643		0.66569		2.5961		0.55554
970	1.0000e-08		1.9182		0.64589		2.3105		0.68178		2.8048		0.52351
975	1.0000e-08		1.7573		0.66123		2.3676		0.68138		2.6606		0.53263
980	1.0000e-08		1.8266		0.67149		2.4198		0.66270		2.6156		0.55238
985	1.0000e-08		1.8866		0.64366		2.3975		0.66950		2.4253		0.57660
990	1.0000e-08		2.1086		0.65521		2.4120		0.67447		2.8154		0.54263
995	1.0000e-08		2.1463		0.67728		2.3575		0.66821		2.4672		0.57925
1000	1.0000e-08		1.7577		0.66719		2.3538		0.67044		2.5901		0.56102
1005	1.0000e-08		1.6605		0.68578		2.3398		0.67294		2.6867		0.55486
1010	1.0000e-08		1.7629		0.67122		2.3703		0.67127		2.7792		0.53552
1015	1.0000e-08		1.9510		0.67086		2.4253		0.66380		2.7852		0.52361
1020	1.0000e-08		1.9058		0.66075		2.3397		0.67418		2.6460		0.55764
1025	1.0000e-08		1.6341		0.69260		2.4183		0.65741		2.6000		0.55981
1030	1.0000e-08		1.4732		0.66033		2.3863		0.67609		2.5103		0.57199
1035	1.0000e-08		1.9894		0.64560		2.4807		0.66671		2.3423		0.55100
1040	1.0000e-08		1.9985		0.65835		2.4723		0.66096		2.5307		0.55008
1045	1.0000e-08		1.9231		0.65333		2.4744		0.66538		2.4612		0.54198
1050	1.0000e-08		1.8811		0.68439		2.4702		0.65217		2.4736		0.55185
1055	1.0000e-08		1.9637		0.65115		2.3875		0.66709		2.5140		0.57303
1060	1.0000e-08		1.8928		0.66284		2.3894		0.66432		2.3632		0.57447
1065	1.0000e-08		2.5621		0.66880		2.3180		0.70211		3.0691		0.50508
1070	1.0000e-08		2.0148		0.64092		2.5818		0.65193		2.7561		0.54318
1075	1.0000e-08		2.3093		0.65707		2.5527		0.65374		2.5046		0.55083
1080	1.0000e-08		1.7524		0.64075		2.3640		0.67612		2.7038		0.55860
1085	1.0000e-08		1.9816		0.64267		2.2659		0.67066		2.4362		0.57981
1090	1.0000e-08		2.3478		0.61269		2.4607		0.66652		2.4135		0.57029
1095	1.0000e-08		1.8205		0.64974		2.4779		0.65231		2.4055		0.56445
1100	1.0000e-08		1.5773		0.63998		2.4526		0.66845		2.3469		0.56790
1105	1.0000e-08		1.6033		0.70345		2.4039		0.67030		2.5287		0.56195
1110	1.0000e-08		1.7266		0.69985		2.3809		0.66108		2.4273		0.57606
1115	1.0000e-08		1.9984		0.63115		2.3986		0.67366		2.7314		0.54087
1120	1.0000e-08		1.8286		0.65005		2.3615		0.67077		2.6623		0.54559
1125	1.0000e-08		2.1988		0.61784		2.4359		0.66768		2.5748		0.56564
1130	1.0000e-08		1.8643		0.65653		2.4123		0.67546		2.9732		0.50549
1135	1.0000e-08		2.3503		0.63124		2.3689		0.67033		2.5625		0.56428
1140	1.0000e-08		2.0038		0.68096		2.4033		0.66910		2.6908		0.53537
1145	1.0000e-08		1.9727		0.69590		2.3889		0.66442		2.6343		0.55565
1150	1.0000e-08		1.7962		0.66808		2.4687		0.67039		2.6861		0.54475
1155	1.0000e-08		1.8658		0.64281		2.4316		0.66138		2.6417		0.56048
1160	1.0000e-08		1.8531		0.68198		2.4420		0.66985		2.4292		0.54924
1165	1.0000e-08		2.2112		0.67349		2.4139		0.67486		2.8448		0.53858
1170	1.0000e-08		1.8323		0.66946		2.5081		0.66103		2.3317		0.57977
1175	1.0000e-08		1.9480		0.64030		2.3534		0.68253		2.8858		0.54056
1180	1.0000e-08		2.0362		0.67051		2.3808		0.69266		2.9527		0.52365
1185	1.0000e-08		1.9763		0.65779		2.4104		0.67432		2.7528		0.54116
1190	1.0000e-08		3.0232		0.64285		2.4585		0.65580		2.5999		0.54005
1195	1.0000e-08		1.8489		0.66886		2.4255		0.66025		2.3736		0.56743
1200	1.0000e-08		1.9856		0.67240		2.5029		0.65825		2.7201		0.53884
1205	1.0000e-08		2.2678		0.62777		2.4762		0.66391		2.4441		0.56402
1210	1.0000e-08		2.1197		0.64672		2.4243		0.65881		2.4627		0.57018
1215	1.0000e-08		2.0065		0.63145		2.4939		0.65611		2.3891		0.55171
1220	1.0000e-08		1.9168		0.66847		2.4358		0.66492		2.6928		0.54454
1225	1.0000e-08		1.9719		0.65737		2.3463		0.67249		2.6753		0.55376
1230	1.0000e-08		1.9273		0.65690		2.3237		0.67029		2.6292		0.55441
1235	1.0000e-08		1.6832		0.70083		2.3648		0.67179		2.5778		0.56046
1240	1.0000e-08		1.9594		0.63731		2.4313		0.66219		2.3977		0.57618
1245	1.0000e-08		1.8624		0.65452		2.3615		0.67004		2.6962		0.55324
1250	1.0000e-08		2.0089		0.63195		2.3747		0.66411		2.5926		0.55030
1255	1.0000e-08		2.0353		0.65469		2.3499		0.67295		2.6506		0.55681
1260	1.0000e-08		1.8594		0.70939		2.4648		0.65936		2.4319		0.56798
1265	1.0000e-08		1.7076		0.64859		2.5565		0.64750		2.7546		0.53615
1270	1.0000e-08		1.9859		0.65499		2.3780		0.66804		2.7293		0.54311
1275	1.0000e-08		2.0218		0.64358		2.4352		0.66114		2.3451		0.57102
1280	1.0000e-08		1.9894		0.63796		2.3749		0.66666		2.6059		0.56737
1285	1.0000e-08		1.6335		0.69720		2.4040		0.66657		2.8267		0.52148
1290	1.0000e-08		1.8476		0.66856		2.4092		0.66102		2.7357		0.53434
