=============training from sratch============
Program ID: 24207

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy', '3', '3,2,1']

Major program changes: 
      1  3D V model for primary cancer ROI;
      2  Uniform ROI size: 51*171*171 in z,y,x directon;
      3  Total 36 patient data, in which training data 24 patients, validation 6 patients, and test 6 patients;
      4  all 36 patients data have 50-80% 3D label;
      5  Dice coefficient is 3D dice coefficient against corresponding 3D ground truth;
      6  training data augmentation in the fly: affine in XY plane, translation in Z direction;
      7  In the bottle neck of V model, the latent vector has size of 512*2*9*9;
      Sep 16th, 2019:
      1   add dynamic loss weight according trainin  data;
      2   refine learning rate decay.
      Sep 21st, 2019
      1   add improved Boundary Loss2, and inherit the previous learningrate of network of pure CELoss;
      Sep 23rd, 2019:
      1   improve mean of boundary loss limited on the A,B regions;
      2   use log(segProb) instead of segProb in the boudary loss;
      3   CrossEntropy weight reduces 0.01 per 5 epochs from 1 to 0.01, while boundary Loss weight increase 0.01 per 5 epochs from 0.01 to 1. 
      Sep 24th, 2019
      1   Use boundaryLoss1, which is considering the whole volume. 
      Sep 25th, 2019
      1   use boundaryLoss3, which is a stronger gradient signal to improve loss.
      2   unbalanced weight for class is applied on logP,and just use boundaryLoss3 with CELoss.
      3   use CELoss and boundaryLoss together.
      4   Use truncated DistanceCrossEntropy Loss alone;
      5   change LRScheduler into reduce into Plateau with initial LR=0.1
      Sep 26th, 2019
      1   Add one layer in the bottom of V model;
      2   Add residual connnection in each layer;
      Sep 30th, 2019
      1   With size-reduced ROI of size 51*149*149;
      2   reduce the translation of data augmentation;
      3   reduce all data into 35 patients, excluding a very blur patient.
      Oct 5th, 2019
      1   use uniform physical size 147mm*147mm*147mm, input pixel size: 49*147*147 with spacing size 3mm*1mm*1mm;
      2   change V model with inputsize 49*147*147
      Oct 6th, 2019
      1   add filter number to 48 at the first layer. 
      Oct 7th, 2019
      1   restore to 32 of number of filters in the first layer;
      2   add bottom number of filters to 1024, and keep down sample and add filter number together. 
      Oct 8th, 2019
      1   discard the cancer with size exceeding 147mm*147mm*147mm; Now remains 29 patients data; 
      Oct 9th, 209
      1   In the first layer of V model, remove the residual link; 
           with the residula link at first layer: Tr dice:54%, Validation Dice 27%, Test Dice 56%;  Not good.
      2   the final output layer, change into 1*1*1 convolution, instead of 3*3*3 convolution;
      3   add labelConsistencyLoss;
          
         

Discarded changes:                  
          

Program starting Time: 2019-10-10 16:30:09.886516
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191010_163009

Info: this is the 3th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 6

Info: useLabelConsistencyLoss = False

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191010_163009.
6-fold cross validation: the 3th fold is for test, the 4th fold is for validation, remaining folds are for training.

training dataset: total 19 image files.

validation dataset: total 5 image files.

test dataset: total 5 image files.
Total 19 training files  extracted from /home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy
0 has 18805544 elements, with a rate of  0.9347630793331676 
1 has 1312435 elements, with a rate of  0.06523692066683238 
loss weight = tensor([ 1.0000, 14.3287])
Network has total 113,191,074 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
220	1.0000e-04		2.8871		0.43188		6.9767		0.47489		6.9637		0.39813
225	1.0000e-04		2.5049		0.39259		7.7152		0.46697		16.7164		0.29418
230	1.0000e-04		2.9137		0.45321		7.0518		0.47400		5.8069		0.42781
235	1.0000e-04		2.3195		0.50051		5.9304		0.49525		8.5441		0.39445
240	1.0000e-04		2.5470		0.45877		7.2429		0.47678		12.3666		0.32941
245	1.0000e-04		2.1658		0.45267		6.3278		0.48675		7.5372		0.40520
250	1.0000e-04		2.6002		0.42339		6.1567		0.49511		12.8011		0.34924
255	1.0000e-04		3.8700		0.46718		5.9376		0.49848		12.7221		0.35498
260	1.0000e-04		2.6681		0.44721		7.1156		0.47747		6.2504		0.43353
265	1.0000e-05		3.3541		0.48400		6.2047		0.49068		5.7730		0.45694
270	1.0000e-05		3.2177		0.39789		6.5721		0.48327		6.0399		0.43232
275	1.0000e-05		2.8971		0.43123		6.6144		0.49140		19.3761		0.31863
280	1.0000e-05		2.1725		0.45940		7.7003		0.47279		13.2934		0.30977
285	1.0000e-05		2.2265		0.44638		7.3405		0.48193		17.9826		0.31994
290	1.0000e-05		2.4041		0.46583		6.6528		0.48942		12.0777		0.34213
295	1.0000e-05		2.8720		0.41436		7.4619		0.47410		5.5936		0.42365
300	1.0000e-05		2.2261		0.44055		7.1344		0.47881		12.6528		0.31689
305	1.0000e-05		2.1009		0.41699		6.5023		0.48714		17.9567		0.30537
310	1.0000e-05		2.5674		0.43290		6.9437		0.48357		13.2609		0.33325
315	1.0000e-05		2.5636		0.44562		7.4695		0.47641		9.8528		0.35466
320	1.0000e-06		2.1660		0.42623		7.0028		0.48231		8.5284		0.38523
325	1.0000e-06		2.6507		0.45392		6.6509		0.48682		10.4767		0.34817
330	1.0000e-06		2.5406		0.40907		6.9840		0.47988		6.0280		0.44230
335	1.0000e-06		2.6335		0.42073		7.0947		0.47913		8.5010		0.38338
340	1.0000e-06		2.6532		0.46452		7.1540		0.48105		16.0145		0.32376
345	1.0000e-06		2.0571		0.46070		6.1756		0.49495		12.8046		0.34337
350	1.0000e-06		2.4461		0.45315		6.5174		0.48777		15.5782		0.32143
355	1.0000e-06		2.5475		0.40766		6.8546		0.48134		17.9037		0.31252
360	1.0000e-06		3.7490		0.47806		6.1404		0.49130		13.2100		0.33472
365	1.0000e-06		2.4766		0.45596		7.0710		0.48069		9.5192		0.35439
370	1.0000e-06		2.5418		0.46136		6.6809		0.49096		16.1187		0.33657
375	1.0000e-07		2.5799		0.43214		7.2840		0.47939		14.4506		0.33069
380	1.0000e-07		2.2967		0.43486		6.8779		0.48155		16.9519		0.31150
385	1.0000e-07		2.1139		0.45700		6.9821		0.48485		18.4563		0.32131
390	1.0000e-07		2.2921		0.43722		7.8201		0.46957		7.1843		0.41478
395	1.0000e-07		2.4010		0.43682		6.2615		0.49073		10.3141		0.34732
400	1.0000e-07		2.7371		0.39492		6.3510		0.48792		17.4360		0.31456
405	1.0000e-07		2.3219		0.42073		7.0444		0.47800		9.6989		0.34682
410	1.0000e-07		2.3088		0.42438		6.8870		0.48211		5.6794		0.44382
415	1.0000e-07		2.5610		0.43589		6.6129		0.48021		9.2458		0.35128
420	1.0000e-07		2.5207		0.42649		6.3742		0.48847		16.2270		0.32518
425	1.0000e-07		1.9543		0.46885		6.5233		0.48302		10.8189		0.33200
430	1.0000e-08		6.9080		0.44701		6.4810		0.48704		10.5779		0.34236
435	1.0000e-08		2.2148		0.43749		6.0970		0.48844		10.0510		0.34081
440	1.0000e-08		2.6039		0.43190		6.3825		0.48902		5.9893		0.45701
445	1.0000e-08		2.6511		0.40798		7.0795		0.47845		9.6305		0.35228
450	1.0000e-08		3.3169		0.38888		6.7364		0.48636		18.5647		0.31767
455	1.0000e-08		2.5152		0.43704		7.7457		0.47364		12.1466		0.32269
460	1.0000e-08		2.9066		0.40826		6.8245		0.48128		8.4211		0.37421
465	1.0000e-08		2.6174		0.39544		8.1710		0.47064		16.6138		0.31764
470	1.0000e-08		2.9757		0.40235		7.3980		0.47910		10.9107		0.34792
475	1.0000e-08		2.2364		0.48229		6.6632		0.48310		9.2678		0.35050
480	1.0000e-08		2.7140		0.45630		6.1789		0.48911		11.5502		0.33042
485	1.0000e-08		2.0527		0.45056		8.0708		0.47755		19.5031		0.32184
490	1.0000e-08		2.4278		0.41287		7.6473		0.47311		16.5235		0.29789
495	1.0000e-08		2.0657		0.44887		7.4961		0.47584		15.1421		0.31520
500	1.0000e-08		2.6069		0.45111		7.4855		0.47680		16.6704		0.31801
505	1.0000e-08		3.4330		0.48975		6.4153		0.48700		8.0379		0.39218
510	1.0000e-08		2.3857		0.39068		7.1745		0.48375		19.0025		0.30468
515	1.0000e-08		2.2661		0.45751		6.9559		0.48006		14.9758		0.31772
520	1.0000e-08		3.0629		0.48028		6.4330		0.49480		12.2070		0.35679
525	1.0000e-08		2.3668		0.41574		6.9082		0.48084		7.2773		0.41072
530	1.0000e-08		2.2484		0.44101		6.3347		0.49176		8.5633		0.37936
535	1.0000e-08		3.3348		0.45147		7.1579		0.47966		11.8268		0.33226
540	1.0000e-08		2.1855		0.47498		7.5431		0.47726		17.7140		0.32068
545	1.0000e-08		2.9073		0.42326		6.8427		0.48685		15.2300		0.33256
550	1.0000e-08		2.4005		0.42175		5.9489		0.49473		6.8261		0.43925
555	1.0000e-08		2.2778		0.42901		7.0044		0.48348		7.2438		0.42822
560	1.0000e-08		3.2106		0.43787		6.0174		0.50224		19.5951		0.34605
565	1.0000e-08		2.7058		0.46852		6.3543		0.49728		15.8860		0.34790
570	1.0000e-08		2.1532		0.44276		6.3617		0.49177		16.2022		0.33874
575	1.0000e-08		2.5456		0.44818		8.6435		0.46605		18.1630		0.30685
580	1.0000e-08		2.2889		0.43835		7.3795		0.47747		17.9934		0.31586
585	1.0000e-08		2.4182		0.45508		7.3879		0.47241		6.8048		0.41524
590	1.0000e-08		2.2703		0.46740		6.4512		0.48731		9.1300		0.35280
595	1.0000e-08		3.0003		0.43579		6.2753		0.49096		8.7166		0.37621
600	1.0000e-08		2.2352		0.46622		6.8814		0.48729		17.6450		0.33710
605	1.0000e-08		2.1387		0.43586		6.3294		0.49247		12.6697		0.33594
610	1.0000e-08		2.1358		0.41693		6.5076		0.49109		15.1334		0.33758
615	1.0000e-08		2.2905		0.46527		6.4941		0.48849		13.1232		0.33193
620	1.0000e-08		2.3259		0.45382		6.0536		0.49579		15.7549		0.34291
625	1.0000e-08		2.6649		0.45843		6.3091		0.49444		15.9910		0.33161
630	1.0000e-08		2.3495		0.42761		6.5713		0.48547		16.5297		0.32146
635	1.0000e-08		2.5711		0.40806		6.2304		0.49638		9.3227		0.37535
640	1.0000e-08		4.5316		0.44506		6.9780		0.48485		11.0315		0.34580
645	1.0000e-08		2.3304		0.47038		5.9462		0.49449		7.5697		0.40354
650	1.0000e-08		2.0031		0.50181		6.8442		0.48665		10.6821		0.35037
655	1.0000e-08		2.5767		0.47217		7.3350		0.47775		7.7817		0.41159
660	1.0000e-08		2.6850		0.47579		6.7074		0.48277		10.3995		0.34386
665	1.0000e-08		2.0577		0.44820		7.1980		0.47651		8.8860		0.35810
670	1.0000e-08		2.4149		0.47532		7.3242		0.47748		15.4936		0.32577
675	1.0000e-08		2.6264		0.44472		6.1973		0.48763		6.1044		0.43743
680	1.0000e-08		2.2566		0.44422		6.6366		0.48506		8.4410		0.38181
685	1.0000e-08		3.9563		0.39930		6.7943		0.48500		7.2157		0.41817
690	1.0000e-08		2.5040		0.44761		6.6088		0.49001		18.5146		0.33245
695	1.0000e-08		2.3181		0.42939		6.1156		0.48940		7.5513		0.40430
700	1.0000e-08		2.4128		0.47058		6.5970		0.48902		15.6004		0.33276
705	1.0000e-08		3.0869		0.39324		7.1316		0.47394		6.8293		0.40980
710	1.0000e-08		3.5852		0.46202		6.7397		0.48524		14.4890		0.32143
715	1.0000e-08		2.7445		0.45193		7.2566		0.48108		7.9383		0.41207
720	1.0000e-08		2.2429		0.45142		6.7278		0.48693		13.4419		0.32876
725	1.0000e-08		2.3027		0.43023		9.3719		0.45619		14.4038		0.30287
730	1.0000e-08		2.0770		0.45219		6.7195		0.48527		11.7967		0.33829
735	1.0000e-08		2.2940		0.46018		6.0113		0.49276		6.9919		0.42661
740	1.0000e-08		2.2069		0.47240		6.6893		0.48328		6.0995		0.44592
745	1.0000e-08		2.1128		0.43703		7.5081		0.47325		11.2677		0.32705
750	1.0000e-08		2.5489		0.44264		7.3787		0.47293		5.9255		0.42707
755	1.0000e-08		2.7321		0.45692		7.0821		0.48543		11.1403		0.35423
760	1.0000e-08		3.0517		0.43660		8.0527		0.47002		16.7790		0.32871
765	1.0000e-08		2.3797		0.43760		6.4879		0.48988		16.9987		0.33170
770	1.0000e-08		2.0397		0.47004		8.0328		0.47267		17.9747		0.31626
775	1.0000e-08		2.1679		0.44973		6.8301		0.48187		12.4852		0.32322
780	1.0000e-08		3.5777		0.44500		7.8288		0.47034		11.7330		0.32601
785	1.0000e-08		2.5949		0.44772		6.9235		0.48292		14.2513		0.32559
790	1.0000e-08		3.3545		0.45664		5.8680		0.50190		15.9199		0.35364
795	1.0000e-08		2.0982		0.41980		7.5431		0.47592		11.8403		0.33557
800	1.0000e-08		2.4354		0.46461		6.8124		0.48052		7.2719		0.40064
805	1.0000e-08		4.4755		0.40254		5.9334		0.49681		10.7089		0.36465
810	1.0000e-08		2.2990		0.45099		6.5859		0.48463		12.8444		0.32481
815	1.0000e-08		2.2302		0.46289		6.7292		0.48548		18.4811		0.31218
820	1.0000e-08		2.4211		0.42867		6.1779		0.49147		8.5474		0.37839
825	1.0000e-08		2.7887		0.45177		7.7946		0.47134		8.8352		0.36139
830	1.0000e-08		2.5021		0.46612		6.9060		0.48172		10.7719		0.33538
835	1.0000e-08		2.2848		0.45160		6.7674		0.48812		18.6116		0.32418
840	1.0000e-08		2.4138		0.48182		6.1505		0.49844		13.7659		0.35479
845	1.0000e-08		2.3188		0.46841		6.7979		0.48656		14.9259		0.32294
850	1.0000e-08		2.3805		0.45953		6.8516		0.48561		18.9069		0.31208
855	1.0000e-08		2.5399		0.43988		7.0728		0.47973		8.4841		0.37767
860	1.0000e-08		2.3003		0.47027		7.3586		0.47728		15.6475		0.31365
865	1.0000e-08		2.1616		0.44672		6.7039		0.48452		10.0737		0.35142
870	1.0000e-08		2.2947		0.44897		6.7002		0.48130		7.2160		0.40403
875	1.0000e-08		2.4082		0.48092		6.8036		0.48483		6.5149		0.44644
880	1.0000e-08		2.5922		0.42062		6.6414		0.48538		8.6546		0.37268
885	1.0000e-08		2.4495		0.43438		6.6631		0.48191		8.6225		0.36592
890	1.0000e-08		2.1451		0.47949		6.0467		0.49416		7.1635		0.42429
895	1.0000e-08		2.4402		0.41079		6.8747		0.48044		7.3958		0.40722
900	1.0000e-08		2.7076		0.40419		5.8369		0.49612		8.0683		0.39792
905	1.0000e-08		2.5300		0.42819		6.6499		0.48489		7.2081		0.43446
910	1.0000e-08		2.4440		0.45406		6.6361		0.48267		9.3926		0.35050
915	1.0000e-08		2.5944		0.44465		6.6491		0.49508		18.6647		0.35451
920	1.0000e-08		2.1954		0.43695		7.5614		0.47904		19.0800		0.31393
925	1.0000e-08		2.4884		0.44362		6.2131		0.49078		11.2651		0.33956
930	1.0000e-08		2.2525		0.41743		6.7947		0.48613		17.7973		0.32915
935	1.0000e-08		2.3091		0.45120		7.5218		0.47913		16.4352		0.31998
940	1.0000e-08		2.3337		0.42082		6.2199		0.49077		12.1595		0.33335
945	1.0000e-08		2.0998		0.43704		6.5159		0.48926		17.6762		0.32556
950	1.0000e-08		2.5478		0.43839		6.5300		0.48507		8.0995		0.39160
955	1.0000e-08		2.0985		0.44749		6.8055		0.48488		16.0940		0.32318
960	1.0000e-08		2.2794		0.41631		6.0137		0.49550		12.5977		0.34173
965	1.0000e-08		2.4386		0.48321		7.0623		0.48101		6.9968		0.42864
970	1.0000e-08		2.6355		0.44758		7.4854		0.47618		8.7249		0.37784
975	1.0000e-08		2.2979		0.42043		6.2997		0.49259		6.3333		0.45413
980	1.0000e-08		2.9600		0.45695		6.1917		0.49409		8.1201		0.39723
985	1.0000e-08		2.2735		0.49774		6.7789		0.49317		19.0930		0.32017
990	1.0000e-08		2.2344		0.44931		7.5340		0.47968		18.7858		0.31819
995	1.0000e-08		3.1711		0.43475		8.0240		0.46931		14.6581		0.31567
1000	1.0000e-08		2.9546		0.41228		6.4357		0.49237		13.3047		0.35156
1005	1.0000e-08		2.7049		0.46127		6.7999		0.48319		17.9261		0.31911
1010	1.0000e-08		2.5087		0.44296		6.5478		0.48674		6.8996		0.43899
1015	1.0000e-08		2.3856		0.44078		7.3299		0.47475		8.7796		0.36505
1020	1.0000e-08		2.1851		0.42360		7.0107		0.48113		6.1081		0.43714
1025	1.0000e-08		3.8421		0.45645		6.4198		0.49903		20.5029		0.33885
1030	1.0000e-08		2.5308		0.43455		6.9791		0.48588		16.7479		0.32906
1035	1.0000e-08		2.3422		0.43989		6.8204		0.48347		9.3202		0.37310
1040	1.0000e-08		4.2593		0.41131		6.9445		0.48579		15.1894		0.32847
1045	1.0000e-08		2.4993		0.45485		6.7533		0.48798		17.7417		0.32915
1050	1.0000e-08		2.3446		0.41895		7.1250		0.48033		17.5778		0.32664
1055	1.0000e-08		2.4347		0.48122		7.5824		0.47253		7.3049		0.40649
1060	1.0000e-08		2.8115		0.45382		8.1257		0.46471		10.1178		0.33690
1065	1.0000e-08		2.1950		0.42395		7.1058		0.47966		12.5736		0.32336
1070	1.0000e-08		2.4274		0.47382		6.8646		0.47982		7.4224		0.41017
1075	1.0000e-08		2.3778		0.46285		6.6808		0.48682		7.4110		0.42020
1080	1.0000e-08		3.0425		0.47638		6.2566		0.49461		6.1687		0.46817
1085	1.0000e-08		2.6563		0.41054		8.1918		0.46664		9.2488		0.35218
1090	1.0000e-08		3.1355		0.43495		7.1315		0.48279		17.9169		0.31777
1095	1.0000e-08		2.5493		0.42711		6.3439		0.49521		16.0667		0.34158
1100	1.0000e-08		2.6252		0.46181		6.7197		0.48710		13.6456		0.33314
1105	1.0000e-08		2.1370		0.43114		7.1826		0.48252		6.4570		0.45841
1110	1.0000e-08		2.2013		0.47341		6.8055		0.48919		17.0940		0.34054
1115	1.0000e-08		2.5240		0.44854		6.6873		0.48556		6.3706		0.44890
1120	1.0000e-08		2.3116		0.41848		7.3065		0.47404		6.0821		0.42219
1125	1.0000e-08		2.2544		0.43126		7.7610		0.46956		7.5544		0.40095
1130	1.0000e-08		2.7348		0.43132		7.5566		0.48033		17.6403		0.33344
1135	1.0000e-08		2.5726		0.43102		6.9717		0.48242		14.2761		0.31963
1140	1.0000e-08		2.1476		0.42914		7.0329		0.48116		12.3952		0.32794
1145	1.0000e-08		2.3861		0.47686		6.2994		0.48977		8.2007		0.38547
1150	1.0000e-08		2.4433		0.44191		6.4959		0.48644		7.7257		0.39540
1155	1.0000e-08		2.9588		0.45419		7.0255		0.48046		15.9133		0.31393
1160	1.0000e-08		2.9287		0.44080		6.5930		0.48113		7.2516		0.40425
1165	1.0000e-08		2.4206		0.42776		6.7519		0.48646		12.7232		0.33121
1170	1.0000e-08		3.0316		0.40557		6.8737		0.48394		8.0875		0.40432
1175	1.0000e-08		2.4107		0.43810		6.2711		0.48917		7.4702		0.40971
1180	1.0000e-08		2.0439		0.46309		7.4784		0.47532		14.8710		0.31259
1185	1.0000e-08		2.3946		0.45021		7.0552		0.48073		18.3036		0.31260
1190	1.0000e-08		2.1739		0.41844		7.4010		0.47635		17.9090		0.30595
1195	1.0000e-08		2.3476		0.43677		7.3697		0.48010		16.4528		0.31986
1200	1.0000e-08		2.4365		0.42703		7.0632		0.48140		17.6316		0.30655
1205	1.0000e-08		2.1324		0.44607		7.8554		0.47156		11.7418		0.31833
1210	1.0000e-08		2.0515		0.42889		6.5683		0.48592		14.5603		0.32243
1215	1.0000e-08		2.7883		0.42875		6.6728		0.49000		13.0556		0.33731
1220	1.0000e-08		2.4256		0.45090		6.5141		0.48987		18.0093		0.32653
1225	1.0000e-08		2.2706		0.46089		6.3081		0.48940		9.0172		0.36919
1230	1.0000e-08		2.5316		0.43324		6.3092		0.49395		12.2222		0.36091
1235	1.0000e-08		2.6835		0.42666		7.1428		0.47748		6.3416		0.43513
1240	1.0000e-08		2.0042		0.47699		7.1190		0.48449		18.0816		0.32086
1245	1.0000e-08		2.4810		0.44063		6.4558		0.49068		11.3921		0.34367
1250	1.0000e-08		2.1204		0.43383		7.2384		0.47808		13.0674		0.33002
1255	1.0000e-08		3.1633		0.43778		6.5223		0.49011		18.9464		0.32567
1260	1.0000e-08		2.5120		0.42262		7.0708		0.48281		11.2254		0.34333
1265	1.0000e-08		2.4932		0.46366		6.5035		0.49203		19.0168		0.31934
1270	1.0000e-08		2.1168		0.46759		7.0431		0.48010		7.5889		0.40318
1275	1.0000e-08		2.5329		0.42531		7.6988		0.47245		6.2911		0.43562
1280	1.0000e-08		2.2141		0.46004		6.1874		0.48946		10.8308		0.33891
1285	1.0000e-08		2.9797		0.43626		7.4321		0.47511		9.5305		0.34944
1290	1.0000e-08		2.0187		0.46437		5.9109		0.49853		9.5511		0.37734
1295	1.0000e-08		2.1132		0.43974		6.8590		0.48443		10.4902		0.34790
