Program ID of SkyWatcher Network training:3748

Program command: 
 ['TrainSkyWatcher.py', '/home/hxie1/temp_netParameters/OvarianCancer/SkyWatcher', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/Images_ROI_29_140_140', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/Labels_ROI_23_127_127', '/home/hxie1/data/OvarianCancerCT/patientResponseDict.json']

Major program changes: 
                      merge train and test dataMgr into one.
                      when epoch %5 ==0, do not use mixup.
                      And Only when epoch %5 ==0, print log and save.
                      Along the encoder, use more filters. And the first layer has 32 filters.
                      Use BatchNorm1d in FC layer, instead of InstanceNorm1d.
                      

Experiment setting for Image3d ROI to response:
Input CT data: 29*140*140  3D CT raw image ROI with spacing size(5*2*2)
segmentation label: 23*127*127 with spacing size(5*2*2) segmentation label with value (0,1,2) which erases lymph node label

This is a multi-task learning. 

Predictive Model: 1,  first 3-layer dense conv block with channel size 128.
                  2,  and 3 dense conv DownBB blocks,  each of which includes a stride 2 conv and 3-layers dense conv block; 
                  3,  and 3 fully connected layers  changes the tensor into size 2*1;
                  4,  final a softmax for binary classification;
                  Total network learning parameters are 8 million.
                  Network architecture is referred at https://github.com/Hui-Xie/OvarianCancer/blob/master/SkyWatcherModel.py

response Loss Function:   focus loss  with weight [3.3, 1.4] for [0,1] class separately, as [0,1] uneven distribution.
segmentation loss function: focus loss  with weight [1.0416883685076772, 39.37007874015748, 68.39945280437757] for label (0, 1, 2)

Data:   training data has 113 patients, and valdiation data has 27 patients with training/test rate 80/20.
        We randomize all data, and then assign same distrubtion of treat reponse 0,1 into to training and test data set.
        

Training strategy:  50% probability of data are mixed up with beta distribution with alpha =0.4, to feed into network for training. 
                    No other data augmentation, and no dropout.  

                    Learning Scheduler:  Reduce learning rate on  plateau, and learning rate patience is 30 epochs.                                

            

Program starting Time: 2019-06-15 08:24:27.420218
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SkyWatcher

Now program get 140 input files.
Infor: In all data of 140 files, respone 0 has 41 files,
	  and response 1 has 99 files, where positive response rate = 0.7071428571428572 in full data
==== Regenerate training set and validation set by random with same distribution of 0 and 1 ==== 
Infor: Validation Set has 27 files,and Training Set has 113 files
Infor: In Validataion set, 19 1's, and positive response rate = 0.7037037037037037
Infor: In trainning set, 80 1's,  positive response rate = 0.7079646017699115
Infor: program is in multi samples running model.
TrainTestData Input:  batchSize=4, depth=29, height=140, width=140

Info: the size of bottle neck in the net = (512, 1, 7, 7)

Info: program uses Mixup with alpha=0.4, and mixupProb = 0.5.
Network trains from scratch.
Network has total 21,463,684 parameters.
Infor: Response Cross Entropy Weight: [3.3333333333333335, 1.4285714285714286] for label[0, 1]
Infor: Segmentation Cross Entropy Weight: [1.0416883685076772, 39.37007874015748, 68.39945280437757] for label (0, 1, 2)
Loss Functions List: FocalCELoss with weight of 1; 	FocalCELoss with weight of 1; 
Hints: Test Dice_0 is the dice coeff for all non-zero labels
Hints: Test Dice_1 is for primary cancer(green), 	
 test Dice_2 is for metastasis(yellow), 	
 and test Dice_3 is for invaded lymph node(brown).
Hints: Test TPR_0 is the TPR for all non-zero labels
Hints: Test TPR_1 is for primary cancer(green), 	
 TPR_2 is for metastasis(yellow), 	
 and TPR_3 is for invaded lymph node(brown).

Dice is based on all 2D segmented slices in the volume from weak annotation, not real 3D dice.

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	TrLoss	Dice0	Dice1	Dice2	TPR_0	TPR_1	TPR_2	Accura	TPR_r	TNR_r		TsLoss	Dice0	Dice1	Dice2	TPR_0	TPR_1	TPR_2	Accura	TPR_r	TNR_r
100	0.3084	0.291	0.382	0.217	0.951	0.767	0.873	0.7321	0.7625	0.6562		0.5115	0.173	0.229	0.143	0.940	0.865	0.762	0.5000	0.6111	0.1667
105	0.3007	0.273	0.388	0.218	0.942	0.819	0.839	0.6429	0.6962	0.5152		0.4926	0.208	0.312	0.168	0.912	0.907	0.810	0.4167	0.4444	0.3333
110	0.2874	0.273	0.359	0.224	0.960	0.811	0.882	0.7232	0.7750	0.5938		0.4071	0.170	0.285	0.131	0.934	0.914	0.805	0.5417	0.5882	0.4286
115	0.2961	0.300	0.406	0.235	0.939	0.852	0.865	0.6429	0.7089	0.4848		0.4823	0.186	0.209	0.144	0.940	0.789	0.780	0.5417	0.7647	0.0000
120	0.2994	0.290	0.395	0.234	0.951	0.803	0.852	0.6518	0.7000	0.5312		0.5192	0.149	0.294	0.092	0.869	0.931	0.678	0.6250	0.8750	0.1250
125	0.2881	0.286	0.390	0.225	0.962	0.858	0.858	0.6250	0.6250	0.6250		0.5080	0.142	0.199	0.147	0.933	0.994	0.777	0.5833	0.5294	0.7143
130	0.2931	0.282	0.394	0.233	0.964	0.847	0.870	0.6696	0.7000	0.5938		0.5165	0.181	0.221	0.141	0.914	0.828	0.609	0.4167	0.5000	0.2500
135	0.2619	0.297	0.420	0.231	0.965	0.879	0.890	0.7500	0.7722	0.6970		0.5594	0.180	0.209	0.161	0.915	0.889	0.740	0.5417	0.5882	0.4286
140	0.2582	0.319	0.414	0.257	0.965	0.851	0.898	0.7411	0.7722	0.6667		0.5423	0.211	0.303	0.159	0.867	0.836	0.734	0.4167	0.4118	0.4286
145	0.2287	0.322	0.431	0.273	0.954	0.886	0.878	0.8125	0.8608	0.6970		0.4492	0.214	0.286	0.158	0.921	0.878	0.799	0.5417	0.4706	0.7143
150	0.2432	0.304	0.416	0.247	0.949	0.899	0.882	0.7143	0.7975	0.5152		0.5799	0.191	0.227	0.142	0.905	0.821	0.789	0.5417	0.6875	0.2500
155	0.2713	0.295	0.431	0.222	0.940	0.792	0.868	0.7232	0.7215	0.7273		0.5598	0.199	0.272	0.132	0.920	0.835	0.713	0.5000	0.4444	0.6667
160	0.2363	0.311	0.425	0.248	0.954	0.877	0.863	0.7768	0.8000	0.7188		0.6470	0.217	0.295	0.166	0.865	0.807	0.693	0.4583	0.3125	0.7500
165	0.2132	0.301	0.405	0.241	0.961	0.890	0.921	0.8036	0.8228	0.7576		0.5627	0.187	0.238	0.140	0.898	0.830	0.750	0.5833	0.5882	0.5714
170	0.2150	0.318	0.424	0.265	0.952	0.881	0.898	0.8304	0.8500	0.7812		0.4467	0.172	0.230	0.148	0.937	0.864	0.850	0.5000	0.5556	0.3333
175	0.2168	0.321	0.416	0.286	0.972	0.903	0.938	0.8036	0.8354	0.7273		0.5419	0.219	0.279	0.165	0.885	0.808	0.775	0.4167	0.4375	0.3750
180	0.1851	0.337	0.432	0.291	0.976	0.917	0.925	0.8393	0.8481	0.8182		0.5220	0.224	0.301	0.187	0.871	0.914	0.750	0.4583	0.5000	0.3750
185	0.1780	0.333	0.438	0.300	0.976	0.924	0.947	0.8304	0.8500	0.7812		0.5299	0.182	0.215	0.139	0.863	0.845	0.652	0.5833	0.6111	0.5000
190	0.1667	0.339	0.438	0.281	0.981	0.922	0.960	0.8393	0.8481	0.8182		0.6819	0.199	0.209	0.154	0.908	0.810	0.763	0.3750	0.3333	0.5000
195	0.2261	0.347	0.448	0.280	0.951	0.857	0.908	0.8125	0.8101	0.8182		0.5814	0.212	0.316	0.164	0.865	0.844	0.760	0.4583	0.4706	0.4286
200	0.1916	0.316	0.435	0.253	0.969	0.910	0.914	0.8214	0.8228	0.8182		0.5963	0.181	0.190	0.139	0.914	0.807	0.786	0.3333	0.2778	0.5000
205	0.1607	0.354	0.455	0.312	0.962	0.892	0.957	0.8393	0.8354	0.8485		0.5176	0.222	0.257	0.157	0.830	0.720	0.751	0.5000	0.4706	0.5714
210	0.1501	0.344	0.452	0.294	0.966	0.911	0.938	0.9107	0.9000	0.9375		0.5725	0.209	0.261	0.161	0.880	0.838	0.689	0.5000	0.5000	0.5000
215	0.1302	0.383	0.511	0.311	0.977	0.925	0.968	0.9107	0.9250	0.8750		0.6727	0.222	0.253	0.175	0.873	0.839	0.774	0.3750	0.4118	0.2857
220	0.1481	0.355	0.461	0.302	0.970	0.941	0.947	0.8571	0.8481	0.8788		0.7058	0.216	0.244	0.162	0.892	0.772	0.752	0.6250	0.8235	0.1429
225	0.1672	0.335	0.456	0.298	0.978	0.918	0.959	0.8482	0.8625	0.8125		0.6421	0.224	0.288	0.163	0.855	0.804	0.658	0.5000	0.5882	0.2857
230	0.1395	0.356	0.449	0.315	0.982	0.929	0.942	0.8661	0.8875	0.8125		0.5959	0.246	0.304	0.181	0.857	0.856	0.687	0.5833	0.7059	0.2857
235	0.1396	0.383	0.485	0.321	0.974	0.935	0.956	0.8482	0.8734	0.7879		0.5428	0.240	0.265	0.189	0.884	0.842	0.777	0.7083	0.7059	0.7143
240	0.1268	0.378	0.484	0.319	0.981	0.929	0.958	0.9286	0.9494	0.8788		0.6053	0.244	0.287	0.190	0.852	0.832	0.748	0.5000	0.5882	0.2857
245	0.1225	0.367	0.456	0.330	0.976	0.936	0.956	0.9196	0.9367	0.8788		0.6349	0.213	0.270	0.175	0.837	0.815	0.658	0.5833	0.7059	0.2857
250	0.1177	0.382	0.489	0.327	0.975	0.901	0.964	0.9286	0.9114	0.9697		0.6715	0.231	0.294	0.163	0.874	0.771	0.737	0.4583	0.5000	0.3750
255	0.1240	0.384	0.499	0.320	0.983	0.931	0.966	0.8839	0.8861	0.8788		0.6288	0.210	0.297	0.174	0.864	0.932	0.737	0.2917	0.2500	0.3750
260	0.1117	0.388	0.501	0.342	0.980	0.930	0.957	0.9107	0.9125	0.9062		0.6050	0.265	0.330	0.187	0.799	0.792	0.666	0.5833	0.7059	0.2857
265	0.1167	0.390	0.491	0.346	0.982	0.951	0.966	0.9375	0.9625	0.8750		0.5268	0.249	0.326	0.160	0.812	0.823	0.665	0.7083	0.8333	0.3333
270	0.1062	0.415	0.533	0.353	0.988	0.966	0.978	0.8929	0.9114	0.8485		0.4694	0.272	0.348	0.188	0.826	0.773	0.710	0.5417	0.6471	0.2857
275	0.0852	0.402	0.523	0.348	0.992	0.954	0.983	0.9554	0.9620	0.9394		0.5854	0.256	0.347	0.183	0.862	0.860	0.718	0.5000	0.6250	0.2500
280	0.1048	0.407	0.495	0.363	0.995	0.967	0.988	0.9464	0.9620	0.9091		0.7055	0.224	0.320	0.162	0.808	0.927	0.572	0.4583	0.5294	0.2857
285	0.0910	0.434	0.541	0.367	0.988	0.962	0.979	0.9375	0.9114	1.0000		0.6071	0.264	0.359	0.171	0.773	0.820	0.532	0.5000	0.4706	0.5714
290	0.0810	0.458	0.544	0.413	0.989	0.964	0.980	0.9464	0.9375	0.9688		0.5675	0.240	0.317	0.172	0.785	0.890	0.573	0.5417	0.6471	0.2857
295	0.0767	0.447	0.541	0.400	0.995	0.967	0.988	0.9732	0.9747	0.9697		0.6193	0.244	0.363	0.149	0.793	0.869	0.551	0.6250	0.6667	0.5000
300	0.0955	0.461	0.581	0.392	0.990	0.955	0.987	0.9286	0.9620	0.8485		0.7091	0.229	0.360	0.170	0.743	0.898	0.579	0.5000	0.4375	0.6250
305	0.0688	0.447	0.547	0.399	0.989	0.961	0.978	0.9821	0.9747	1.0000		0.5730	0.261	0.379	0.175	0.784	0.841	0.616	0.5000	0.5294	0.4286
310	0.0775	0.458	0.566	0.401	0.986	0.963	0.980	0.9643	0.9620	0.9697		0.5770	0.238	0.340	0.178	0.788	0.913	0.617	0.5417	0.7500	0.1250
315	0.0938	0.439	0.522	0.389	0.990	0.962	0.981	0.9196	0.9494	0.8485		0.5067	0.248	0.392	0.165	0.823	0.890	0.666	0.5000	0.5000	0.5000
320	0.0649	0.476	0.576	0.404	0.990	0.965	0.985	0.9821	0.9750	1.0000		0.5901	0.280	0.383	0.201	0.794	0.830	0.679	0.4167	0.4444	0.3333
325	0.0710	0.453	0.538	0.417	0.994	0.971	0.990	0.9732	0.9747	0.9697		0.7361	0.232	0.324	0.176	0.786	0.909	0.616	0.4167	0.4118	0.4286
330	0.0832	0.480	0.577	0.437	0.992	0.972	0.985	0.9464	0.9494	0.9394		0.4991	0.260	0.316	0.190	0.749	0.820	0.617	0.5833	0.5556	0.6667
335	0.0934	0.403	0.526	0.361	0.990	0.972	0.982	0.9643	0.9500	1.0000		0.6777	0.254	0.380	0.174	0.831	0.904	0.660	0.4167	0.5000	0.1667
340	0.0884	0.495	0.596	0.428	0.992	0.970	0.989	0.9286	0.9367	0.9091		0.7177	0.258	0.406	0.180	0.726	0.919	0.562	0.3750	0.4375	0.2500
345	0.0860	0.457	0.562	0.425	0.995	0.975	0.991	0.9554	0.9500	0.9688		0.7711	0.279	0.469	0.174	0.677	0.863	0.559	0.4583	0.5882	0.1429
350	0.0787	0.486	0.591	0.411	0.992	0.961	0.987	0.9464	0.9241	1.0000		0.7085	0.274	0.455	0.164	0.730	0.829	0.597	0.4583	0.5000	0.3750
355	0.0699	0.499	0.602	0.437	0.995	0.970	0.996	0.9732	0.9747	0.9697		0.5910	0.274	0.361	0.179	0.735	0.846	0.474	0.5417	0.5000	0.6250
360	0.0702	0.508	0.593	0.445	0.992	0.975	0.985	0.9732	1.0000	0.9091		0.5202	0.288	0.393	0.189	0.725	0.814	0.523	0.4583	0.4706	0.4286
365	0.0804	0.470	0.549	0.439	0.994	0.975	0.982	0.9375	0.9494	0.9091		0.6036	0.257	0.346	0.191	0.742	0.860	0.584	0.5417	0.5882	0.4286
370	0.0729	0.484	0.590	0.419	0.995	0.975	0.981	0.9554	0.9494	0.9697		0.7037	0.280	0.356	0.197	0.750	0.800	0.561	0.4583	0.5294	0.2857
375	0.0630	0.514	0.590	0.465	0.996	0.977	0.991	0.9732	0.9747	0.9697		0.7620	0.244	0.358	0.150	0.653	0.760	0.463	0.5417	0.6250	0.3750
380	0.0700	0.522	0.641	0.437	0.995	0.973	0.991	0.9464	0.9620	0.9091		0.7122	0.239	0.303	0.175	0.685	0.734	0.540	0.5000	0.5000	0.5000
385	0.1102	0.491	0.608	0.429	0.996	0.976	0.993	0.8929	0.9125	0.8438		0.6770	0.264	0.368	0.162	0.658	0.780	0.472	0.5000	0.5625	0.3750
390	0.0839	0.497	0.581	0.450	0.994	0.978	0.988	0.9554	0.9747	0.9091		0.8314	0.258	0.347	0.162	0.658	0.800	0.466	0.4583	0.5556	0.1667
395	0.0716	0.506	0.613	0.449	0.993	0.973	0.990	0.9554	0.9750	0.9062		0.7002	0.239	0.363	0.172	0.662	0.801	0.517	0.4167	0.5000	0.2500
400	0.0969	0.507	0.613	0.447	0.994	0.975	0.988	0.9196	0.9494	0.8485		0.7591	0.246	0.382	0.177	0.711	0.863	0.592	0.5417	0.6667	0.1667
405	0.0609	0.561	0.641	0.497	0.997	0.978	0.996	0.9732	0.9875	0.9375		0.6768	0.279	0.380	0.176	0.682	0.747	0.460	0.6250	0.7059	0.4286
410	0.0568	0.565	0.639	0.508	0.995	0.978	0.993	0.9643	0.9750	0.9375		0.6857	0.301	0.354	0.218	0.723	0.742	0.653	0.5417	0.6111	0.3333
415	0.0726	0.525	0.645	0.479	0.995	0.970	0.992	0.9464	0.9494	0.9394		0.7042	0.270	0.378	0.168	0.734	0.789	0.506	0.4583	0.5294	0.2857
420	0.0477	0.590	0.685	0.524	0.993	0.976	0.992	0.9911	0.9873	1.0000		0.6661	0.262	0.367	0.162	0.679	0.802	0.483	0.5833	0.7647	0.1429
425	0.0485	0.562	0.691	0.475	0.997	0.977	0.996	0.9911	0.9873	1.0000		0.6486	0.248	0.316	0.159	0.709	0.716	0.517	0.5833	0.7500	0.2500
430	0.0519	0.560	0.662	0.497	0.993	0.977	0.992	0.9821	0.9747	1.0000		0.7689	0.282	0.396	0.167	0.644	0.733	0.461	0.6250	0.7647	0.2857
435	0.0449	0.605	0.682	0.539	0.997	0.978	0.997	1.0000	1.0000	1.0000		0.7502	0.266	0.351	0.187	0.684	0.803	0.490	0.5833	0.6471	0.4286
440	0.0481	0.600	0.692	0.543	0.998	0.978	0.998	0.9821	0.9750	1.0000		0.8862	0.272	0.404	0.177	0.650	0.785	0.456	0.6667	0.7778	0.3333
445	0.0434	0.597	0.682	0.530	0.997	0.979	0.996	0.9821	0.9750	1.0000		0.8578	0.285	0.430	0.191	0.650	0.644	0.506	0.5833	0.6875	0.3750
450	0.0489	0.576	0.648	0.526	0.998	0.980	0.997	0.9911	0.9875	1.0000		0.7061	0.256	0.385	0.185	0.700	0.873	0.496	0.5833	0.7368	0.0000
455	0.0554	0.582	0.681	0.505	0.998	0.978	0.998	0.9732	0.9620	1.0000		0.8432	0.235	0.368	0.133	0.675	0.777	0.509	0.4167	0.5000	0.2500
460	0.0556	0.584	0.667	0.527	0.999	0.984	0.998	0.9732	0.9750	0.9688		0.5982	0.293	0.398	0.188	0.741	0.792	0.584	0.5417	0.6471	0.2857
465	0.0455	0.576	0.663	0.526	0.994	0.979	0.994	0.9821	0.9873	0.9697		0.8340	0.283	0.372	0.180	0.633	0.701	0.438	0.5000	0.7059	0.0000
470	0.0536	0.600	0.671	0.548	0.996	0.986	0.994	0.9732	0.9747	0.9697		0.8401	0.285	0.406	0.172	0.619	0.784	0.457	0.5417	0.7059	0.1429
475	0.0444	0.609	0.718	0.515	0.997	0.981	0.997	0.9911	0.9873	1.0000		0.8440	0.290	0.432	0.180	0.665	0.766	0.506	0.4583	0.6250	0.1250
480	0.0456	0.607	0.692	0.535	0.997	0.968	0.998	1.0000	1.0000	1.0000		0.8331	0.259	0.364	0.157	0.691	0.787	0.484	0.5000	0.6875	0.1250
485	0.0487	0.570	0.652	0.524	0.997	0.978	0.995	0.9911	1.0000	0.9697		0.8844	0.251	0.421	0.166	0.702	0.768	0.510	0.5000	0.6875	0.1250
490	0.0510	0.587	0.695	0.530	0.998	0.982	0.998	1.0000	1.0000	1.0000		0.8599	0.275	0.433	0.159	0.681	0.813	0.478	0.4583	0.5882	0.1429
495	0.0457	0.641	0.720	0.580	0.995	0.976	0.996	0.9911	1.0000	0.9697		0.7812	0.262	0.375	0.190	0.665	0.770	0.527	0.4583	0.5882	0.1429
500	0.0398	0.605	0.701	0.528	0.999	0.980	0.999	0.9911	1.0000	0.9697		0.7213	0.272	0.401	0.169	0.633	0.715	0.453	0.5000	0.5882	0.2857
505	0.0409	0.638	0.713	0.571	0.999	0.985	0.999	0.9643	0.9620	0.9697		0.7836	0.250	0.462	0.156	0.592	0.800	0.401	0.5833	0.7059	0.2857
510	0.0330	0.649	0.722	0.592	0.998	0.992	0.998	1.0000	1.0000	1.0000		0.7149	0.248	0.383	0.184	0.678	0.848	0.533	0.5000	0.6111	0.1667
515	0.0450	0.614	0.709	0.556	0.999	0.983	0.999	0.9732	0.9625	1.0000		0.7211	0.264	0.413	0.139	0.655	0.774	0.455	0.5417	0.6875	0.2500
520	0.0449	0.652	0.728	0.593	0.999	0.996	0.999	0.9911	0.9873	1.0000		0.8053	0.276	0.403	0.161	0.687	0.765	0.513	0.5000	0.6875	0.1250
525	0.0715	0.625	0.737	0.573	0.996	0.979	0.994	0.9554	0.9873	0.8788		0.8761	0.257	0.379	0.168	0.686	0.778	0.515	0.5000	0.6471	0.1429
530	0.0397	0.652	0.729	0.588	0.996	0.997	0.994	0.9911	1.0000	0.9697		0.8584	0.273	0.408	0.186	0.694	0.796	0.515	0.4167	0.5625	0.1250
535	0.0667	0.593	0.674	0.567	0.998	0.987	0.999	0.9375	0.9747	0.8485		0.8314	0.276	0.432	0.153	0.666	0.776	0.477	0.5000	0.6667	0.0000
540	0.0436	0.642	0.715	0.598	0.998	0.996	0.998	0.9643	0.9620	0.9697		0.6944	0.243	0.383	0.170	0.658	0.900	0.485	0.4583	0.5263	0.2000
545	0.0648	0.661	0.719	0.610	0.998	0.980	0.998	0.9464	0.9620	0.9091		0.8290	0.275	0.388	0.160	0.639	0.797	0.431	0.6667	0.8824	0.1429
550	0.0466	0.617	0.711	0.547	0.999	0.995	0.999	0.9643	0.9625	0.9688		0.7560	0.232	0.392	0.134	0.635	0.739	0.482	0.6250	0.7500	0.3750
555	0.0800	0.627	0.707	0.568	0.998	0.997	0.997	0.9732	1.0000	0.9091		0.7467	0.271	0.400	0.181	0.681	0.783	0.505	0.5833	0.7500	0.2500
560	0.0352	0.682	0.751	0.621	0.999	0.993	1.000	1.0000	1.0000	1.0000		0.8505	0.272	0.416	0.168	0.681	0.854	0.482	0.5417	0.6111	0.3333
565	0.0508	0.641	0.715	0.565	0.999	0.991	0.999	0.9732	0.9873	0.9394		0.7188	0.308	0.460	0.188	0.711	0.846	0.519	0.6250	0.8235	0.1429
