415	1.0000e-06		0.9875		0.61837		0.8564		0.66666		0.9106		0.64402
420	1.0000e-06		0.7050		0.63509		0.7999		0.67092		0.9768		0.63801
425	1.0000e-06		0.6543		0.64986		0.7872		0.67533		1.1655		0.62885
430	1.0000e-06		0.7463		0.62908		0.7207		0.66227		0.9486		0.64133
435	1.0000e-06		0.6184		0.60743		0.8760		0.67191		1.1110		0.63125
440	1.0000e-06		0.8997		0.60646		0.9075		0.67499		1.1806		0.62476
445	1.0000e-06		1.0118		0.58899		0.7681		0.67176		1.1702		0.62914
450	1.0000e-06		0.6076		0.64946		0.7281		0.66118		0.8889		0.64827
455	1.0000e-06		0.8982		0.60106		0.6820		0.66684		0.8420		0.64843
460	1.0000e-06		0.5924		0.62502		0.6421		0.62943		0.6011		0.65171
465	1.0000e-06		0.8114		0.62195		0.6983		0.66426		1.0323		0.64284
470	1.0000e-06		0.7211		0.65077		0.7837		0.67254		1.1412		0.63063
475	1.0000e-06		0.6298		0.60268		0.5070		0.62841		0.5545		0.65090
480	1.0000e-06		0.8705		0.55650		0.6852		0.66784		1.0193		0.64106
485	1.0000e-06		0.4781		0.65696		0.7413		0.66984		1.1426		0.63296
490	1.0000e-06		0.6953		0.63882		0.6480		0.66952		0.9218		0.64332
495	1.0000e-06		0.9079		0.60394		0.7024		0.66871		1.0676		0.63727
500	1.0000e-07		0.9501		0.59359		0.5939		0.65691		0.9034		0.64811
505	1.0000e-07		0.5987		0.65183		0.4965		0.65999		0.8844		0.64935
510	1.0000e-07		0.3518		0.64850		0.5183		0.64988		0.8702		0.64948
515	1.0000e-07		0.4485		0.64384		0.4283		0.64787		0.7872		0.64685
520	1.0000e-07		0.5148		0.63995		0.4931		0.66173		0.9270		0.64582
525	1.0000e-07		0.5241		0.60492		0.8696		0.67482		1.4691		0.61553
530	1.0000e-07		0.8137		0.60279		0.6811		0.67127		1.3081		0.62897
535	1.0000e-07		0.5974		0.62351		0.5129		0.66122		0.9930		0.64641
540	1.0000e-07		0.6131		0.62173		0.7805		0.66917		1.4437		0.62258
545	1.0000e-07		0.6056		0.61209		0.5246		0.66991		0.9754		0.64199
550	1.0000e-07		0.4419		0.60671		0.4481		0.66490		0.9622		0.64251
555	1.0000e-07		0.4941		0.61633		0.4025		0.66312		0.9171		0.64686
560	1.0000e-07		0.5425		0.63378		0.2745		0.66255		1.0042		0.64185
565	1.0000e-07		0.5511		0.60612		0.5953		0.67464		1.5259		0.62042
570	1.0000e-07		0.3137		0.63866		0.3339		0.66035		0.9340		0.64368
575	1.0000e-07		0.8286		0.62443		0.6257		0.67340		1.0801		0.63472
580	1.0000e-07		0.4764		0.61570		0.5087		0.67095		1.1198		0.63617
585	1.0000e-07		0.4733		0.62329		0.1830		0.64900		0.6591		0.65144
590	1.0000e-07		0.4448		0.64912		0.3926		0.66810		1.0223		0.64085
595	1.0000e-07		0.5264		0.60331		0.4619		0.66757		1.0991		0.64051
600	1.0000e-07		0.3250		0.63142		0.4376		0.67497		1.0979		0.63343
605	1.0000e-07		0.5063		0.64174		0.4354		0.66714		0.9592		0.64259
610	1.0000e-07		0.4608		0.60436		0.4849		0.67533		1.3096		0.62875
615	1.0000e-07		0.4598		0.63632		0.4173		0.67375		1.0698		0.63529
620	1.0000e-07		0.2507		0.65071		0.5719		0.66974		1.2793		0.63164
625	1.0000e-07		0.1045		0.62776		0.2510		0.64818		0.5481		0.65057
630	1.0000e-07		0.3547		0.65949		0.3547		0.66170		0.9868		0.64403
635	1.0000e-07		0.5557		0.62182		0.2052		0.65546		0.6198		0.65243
640	1.0000e-07		0.4169		0.63387		0.3683		0.66007		0.7389		0.65080
645	1.0000e-07		0.6298		0.61725		0.0656		0.61729		0.4879		0.64822
650	1.0000e-07		0.4642		0.63395		0.3773		0.65052		0.7020		0.64725
655	1.0000e-07		0.6085		0.62761		0.6851		0.67034		1.1937		0.63099
660	1.0000e-07		0.2636		0.62284		0.4646		0.67118		1.1355		0.63556
665	1.0000e-07		0.2553		0.64076		0.3033		0.65880		0.8865		0.64842
670	1.0000e-07		0.4268		0.60825		0.3435		0.65878		0.8104		0.65091
675	1.0000e-07		0.6894		0.61973		0.2494		0.64416		0.8225		0.65194
680	1.0000e-07		0.6745		0.60441		0.1612		0.64503		0.7034		0.65024
685	1.0000e-07		0.4962		0.60320		0.4394		0.66060		0.8578		0.64429
690	1.0000e-07		0.2586		0.63355		0.3172		0.66400		1.0790		0.63946
695	1.0000e-07		0.4171		0.61742		0.2456		0.65153		0.8939		0.64706
700	1.0000e-07		0.7856		0.59291		0.4750		0.66973		1.1258		0.63796
705	1.0000e-07		0.3623		0.65355		0.1947		0.65587		0.7887		0.64751
710	1.0000e-07		0.3724		0.61363		0.2093		0.64849		0.5624		0.65777
715	1.0000e-07		0.6004		0.59209		0.3667		0.66210		0.7984		0.64967
720	1.0000e-07		0.5963		0.61161		0.4955		0.66201		1.0756		0.64239
725	1.0000e-07		0.4095		0.64892		0.5621		0.66708		1.2111		0.63500
730	1.0000e-07		0.4142		0.63320		0.6167		0.67165		1.3013		0.63094
735	1.0000e-07		0.4320		0.64765		0.2732		0.66563		0.8738		0.64548
740	1.0000e-07		0.5753		0.61968		0.5232		0.66848		1.3577		0.63007
745	1.0000e-07		0.3757		0.61453		0.1679		0.66305		0.9424		0.64268
750	1.0000e-07		0.5184		0.64652		0.5224		0.67115		1.0166		0.63796
755	1.0000e-07		0.5424		0.61756		0.3175		0.65404		0.6388		0.65086
760	1.0000e-07		0.3661		0.64610		0.3249		0.65199		0.7728		0.65234
765	1.0000e-07		0.3876		0.60835		0.2274		0.64061		0.4823		0.65658
770	1.0000e-07		0.6268		0.57917		0.4996		0.67237		1.2056		0.63496
775	1.0000e-07		0.3859		0.61805		0.3274		0.66474		0.8246		0.64866
780	1.0000e-07		0.5361		0.64411		0.3385		0.65777		0.7410		0.64872
785	1.0000e-07		0.5077		0.62065		0.6739		0.67622		1.4446		0.62202
790	1.0000e-07		0.7961		0.62030		0.6124		0.66551		1.3501		0.63289
795	1.0000e-07		0.4853		0.58365		0.3694		0.66208		0.8701		0.64850
800	1.0000e-07		0.3826		0.61772		0.2858		0.66168		0.7822		0.64778
805	1.0000e-07		0.0394		0.64562		0.5178		0.67333		1.2770		0.63147
810	1.0000e-07		0.4239		0.57944		0.4886		0.66761		0.9720		0.64152
815	1.0000e-07		0.6165		0.62354		0.4275		0.66198		0.8530		0.64651
820	1.0000e-07		0.5538		0.60909		0.2463		0.66098		0.8684		0.64418
825	1.0000e-07		0.3916		0.62291		0.4184		0.66798		1.1802		0.63417
830	1.0000e-07		0.4185		0.62933		0.2667		0.65291		0.8775		0.64792
835	1.0000e-07		0.3114		0.59415		0.5436		0.66455		1.2644		0.63222
840	1.0000e-07		0.1922		0.61471		0.2747		0.65892		0.8524		0.64448
845	1.0000e-07		0.3093		0.63875		0.2984		0.66017		0.8339		0.64675
850	1.0000e-07		0.4701		0.61265		0.2688		0.65134		0.8826		0.64751
855	1.0000e-07		0.3452		0.60775		0.4586		0.66677		1.0607		0.63930
860	1.0000e-07		0.5980		0.60550		0.2557		0.63839		0.5679		0.65195
865	1.0000e-07		0.3810		0.63024		0.5056		0.66896		0.9999		0.63627
870	1.0000e-07		0.4084		0.62157		0.4484		0.67745		1.2271		0.63156
875	1.0000e-07		0.1541		0.62421		0.4534		0.66685		0.9677		0.64089
880	1.0000e-07		0.2883		0.61851		0.2779		0.64017		0.6393		0.64876
885	1.0000e-07		0.4357		0.61785		0.5224		0.66870		1.1091		0.63964
890	1.0000e-07		0.4824		0.62457		0.6091		0.67670		1.3178		0.62582
895	1.0000e-07		0.4115		0.61827		0.5103		0.67253		1.1618		0.63217
900	1.0000e-07		0.5107		0.60582		0.1235		0.63959		0.6350		0.65336
905	1.0000e-07		0.2383		0.59506		0.0319		0.63442		0.6104		0.64875
910	1.0000e-07		0.1929		0.60194		0.3065		0.64635		0.8634		0.64584
915	1.0000e-07		0.2049		0.61530		0.2500		0.65072		0.5487		0.65651
920	1.0000e-07		0.3819		0.62795		0.2329		0.64317		0.5292		0.65392
925	1.0000e-07		0.3430		0.61581		0.3524		0.66210		0.7532		0.64991
930	1.0000e-07		0.3933		0.63705		0.5115		0.67120		1.0322		0.63771
935	1.0000e-07		0.3157		0.61241		0.3480		0.66797		0.9689		0.64104
940	1.0000e-07		0.4579		0.62251		0.4886		0.67087		1.1237		0.63632
945	1.0000e-07		0.0802		0.67084		0.2060		0.65643		0.8782		0.64772
950	1.0000e-07		0.1920		0.61582		0.1778		0.64561		0.6478		0.65220
955	1.0000e-07		0.7679		0.58824		0.3138		0.65431		0.8503		0.65139
960	1.0000e-07		0.4683		0.63896		0.3781		0.66180		0.8276		0.64797
965	1.0000e-07		0.6440		0.61566		0.1115		0.63018		0.5693		0.65115
970	1.0000e-07		0.4096		0.59981		0.4717		0.67000		0.9510		0.64160
975	1.0000e-07		0.2369		0.64009		0.4885		0.66561		1.0598		0.64131
980	1.0000e-07		0.8054		0.60874		0.3838		0.66321		0.8545		0.64805
985	1.0000e-07		0.2761		0.63332		0.2098		0.64545		0.7268		0.65424
990	1.0000e-07		0.5492		0.63579		0.4648		0.66311		1.0009		0.64323
995	1.0000e-07		0.5843		0.65233		0.2381		0.64850		0.5809		0.65773
1000	1.0000e-07		0.2630		0.64839		0.4456		0.67307		1.1404		0.63555
1005	1.0000e-07		0.4295		0.60753		0.3986		0.66159		1.0120		0.64349
1010	1.0000e-07		0.4227		0.64577		0.3046		0.66339		0.9418		0.64645
1015	1.0000e-07		0.1930		0.62080		0.4337		0.66555		1.0073		0.64319
1020	1.0000e-07		0.8489		0.59343		0.3974		0.66816		1.0080		0.64132
1025	1.0000e-07		0.2684		0.63914		0.2083		0.65879		0.9219		0.64536
1030	1.0000e-07		0.3231		0.63663		0.1132		0.63180		0.5844		0.65232
1035	1.0000e-07		0.2203		0.61852		0.1187		0.65280		0.9077		0.64745
1040	1.0000e-07		0.4339		0.63004		0.2823		0.65916		0.8569		0.64762
1045	1.0000e-07		0.2623		0.62837		0.5071		0.66733		1.3354		0.63351
1050	1.0000e-07		0.4154		0.60950		0.3428		0.65419		0.6308		0.65011
1055	1.0000e-07		0.2413		0.62548		0.5632		0.66753		0.9759		0.63918
1060	1.0000e-07		0.4353		0.57676		0.2177		0.64437		0.6393		0.65175
1065	1.0000e-07		0.3452		0.62988		0.3345		0.67010		1.1127		0.63744
1070	1.0000e-07		0.4557		0.60485		0.4257		0.67233		1.1032		0.63843
1075	1.0000e-07		0.4019		0.61411		0.4021		0.67265		1.1926		0.63433
1080	1.0000e-07		0.2543		0.63716		0.4211		0.66791		1.1270		0.63657
1085	1.0000e-07		0.5057		0.62856		0.2948		0.65716		0.9558		0.64445
1090	1.0000e-07		0.4647		0.59030		0.3866		0.66662		0.8192		0.64627
1095	1.0000e-07		0.4290		0.63020		0.3854		0.66489		1.0258		0.64182
1100	1.0000e-07		0.4064		0.64918		0.2372		0.65284		0.7095		0.65103
1105	1.0000e-07		0.5872		0.61742		0.2184		0.63874		0.7236		0.65668
1110	1.0000e-07		0.4714		0.63438		0.4909		0.67174		1.2076		0.63724
1115	1.0000e-07		0.1672		0.65190		0.3675		0.67196		1.1790		0.63648
1120	1.0000e-07		0.3652		0.62412		0.1083		0.64169		0.6024		0.65249
1125	1.0000e-07		0.3771		0.61414		0.0972		0.63842		0.5977		0.65616
1130	1.0000e-07		0.5682		0.59055		0.2138		0.65429		0.7610		0.65100
1135	1.0000e-07		0.2657		0.62192		0.4018		0.66725		1.0348		0.64025
1140	1.0000e-07		0.1797		0.62194		0.4453		0.66239		1.1575		0.63995
1145	1.0000e-07		0.2479		0.62931		0.2627		0.66452		0.9106		0.64374
1150	1.0000e-07		0.4814		0.63838		0.4146		0.66900		1.1590		0.63531
1155	1.0000e-07		0.4463		0.60097		0.3566		0.67088		1.1006		0.63664
1160	1.0000e-07		0.3105		0.63257		0.2918		0.64933		0.7099		0.64655
1165	1.0000e-07		0.3889		0.63351		0.1347		0.64425		0.6355		0.65128
1170	1.0000e-07		0.3452		0.65335		0.2417		0.65387		0.6277		0.65125
1175	1.0000e-07		0.0431		0.64091		0.1993		0.64619		0.6913		0.65321
1180	1.0000e-07		0.2762		0.62963		0.2177		0.65769		0.8469		0.64928
1185	1.0000e-07		0.3916		0.62843		0.2098		0.64204		0.6630		0.64750
1190	1.0000e-07		0.5385		0.61572		0.6144		0.67430		1.3089		0.62571
1195	1.0000e-07		0.2651		0.60877		0.6983		0.66948		1.4185		0.62426
1200	1.0000e-07		0.2604		0.62066		0.3289		0.66473		1.0649		0.63879
1205	1.0000e-07		0.5826		0.58522		0.1063		0.63581		0.5960		0.65544
1210	1.0000e-07		0.2547		0.65343		0.1017		0.64338		0.7568		0.64921
1215	1.0000e-07		0.2220		0.65543		0.1778		0.64351		0.6642		0.65247
1220	1.0000e-07		0.3467		0.61223		0.1863		0.65625		0.6207		0.65349
1225	1.0000e-07		0.3062		0.60911		0.3054		0.66340		0.9027		0.64514
1230	1.0000e-07		0.2577		0.62446		0.4969		0.67184		1.1607		0.63512
1235	1.0000e-07		0.1175		0.64002		0.3339		0.66040		0.8523		0.64579
1240	1.0000e-07		0.3483		0.61756		0.0684		0.63838		0.5778		0.65480
1245	1.0000e-07		0.8284		0.62535		0.3010		0.65515		0.7175		0.64839
1250	1.0000e-07		0.2718		0.62741		0.2722		0.65653		0.8297		0.65114
1255	1.0000e-07		0.6490		0.59398		0.2692		0.64824		0.8101		0.64915
1260	1.0000e-07		0.4098		0.62548		0.3398		0.66910		1.0312		0.64024
1265	1.0000e-07		0.4932		0.59963		0.3721		0.66411		1.0456		0.64249
1270	1.0000e-07		0.2003		0.64527		0.3305		0.66569		1.0469		0.64217
1275	1.0000e-07		0.5268		0.58847		0.2621		0.64672		0.6498		0.65096
1280	1.0000e-07		0.5023		0.63340		0.3018		0.65240		0.6906		0.64960
1285	1.0000e-07		0.5804		0.59937		0.3011		0.66682		0.8089		0.64575
1290	1.0000e-07		0.4756		0.61906		0.2291		0.65361		0.8856		0.64910
1295	1.0000e-07		-0.0372		0.65620		0.0556		0.63052		0.4309		0.65587
1300	1.0000e-07		0.3128		0.61300		0.3172		0.63953		0.5008		0.65624
1305	1.0000e-07		0.6252		0.59760		0.4180		0.67193		1.1917		0.63634
1310	1.0000e-07		0.1618		0.64049		0.0493		0.63440		0.6313		0.65028
1315	1.0000e-07		0.3937		0.63572		0.5714		0.65930		1.2809		0.63509
1320	1.0000e-07		0.3759		0.61357		0.1167		0.63615		0.5591		0.65769
1325	1.0000e-07		0.4291		0.60017		0.1634		0.64012		0.5712		0.65406
1330	1.0000e-07		0.7016		0.61245		0.2628		0.65540		0.7155		0.65326
1335	1.0000e-07		0.4813		0.61276		0.2713		0.65931		0.8291		0.65096
1340	1.0000e-07		0.5554		0.58667		0.1058		0.62416		0.4114		0.65804
1345	1.0000e-07		0.2942		0.59824		0.2478		0.66134		0.8688		0.64804
1350	1.0000e-07		0.1745		0.66806		0.0482		0.64225		0.7332		0.64832
1355	1.0000e-07		0.3327		0.61137		0.1151		0.64225		0.7049		0.64837
1360	1.0000e-07		0.4417		0.61038		0.2875		0.66431		1.0032		0.64178
1365	1.0000e-07		0.1853		0.66607		0.2224		0.65663		0.7067		0.65298
1370	1.0000e-07		0.2427		0.62148		0.2403		0.65895		0.7503		0.64944
1375	1.0000e-07		0.3404		0.63272		0.5940		0.66927		1.2394		0.63361
1380	1.0000e-07		0.4252		0.64033		0.3677		0.66233		0.8160		0.64882
1385	1.0000e-07		0.3979		0.61286		0.5402		0.67108		1.0138		0.63664
1390	1.0000e-07		0.4332		0.62780		0.4024		0.67042		0.9193		0.64370
1395	1.0000e-07		0.4387		0.62839		0.3836		0.66518		1.1001		0.64180
1400	1.0000e-07		0.4198		0.60460		0.1622		0.64502		0.5700		0.65351
1405	1.0000e-07		0.4841		0.63933		0.2691		0.64637		0.5736		0.65263
1410	1.0000e-07		0.3611		0.60641		0.4478		0.66504		0.8695		0.64663
1415	1.0000e-07		0.5243		0.63116		0.2764		0.64759		0.6369		0.65066
1420	1.0000e-07		0.1258		0.64123		0.1983		0.66670		0.8889		0.64430
1425	1.0000e-07		0.5606		0.61128		0.4521		0.67312		1.1118		0.63796
1430	1.0000e-07		0.3914		0.60368		0.1460		0.65337		0.7714		0.64735
1435	1.0000e-07		0.3284		0.62965		0.1710		0.65192		0.6409		0.65080
1440	1.0000e-07		0.2769		0.64130		0.2572		0.65867		0.8630		0.65121
1445	1.0000e-07		0.3008		0.64325		0.3680		0.66523		1.0443		0.64391
1450	1.0000e-07		0.4722		0.59276		0.2675		0.65429		0.6749		0.65028
1455	1.0000e-07		0.5012		0.60355		0.3834		0.65340		0.8091		0.64519
1460	1.0000e-07		0.1916		0.59615		0.3624		0.66385		1.0415		0.64368
1465	1.0000e-07		0.2031		0.60268		0.1657		0.63991		0.7607		0.65249
1470	1.0000e-07		0.3564		0.59369		0.2852		0.67001		0.9515		0.64207
1475	1.0000e-07		0.4011		0.60538		0.4264		0.66636		1.0528		0.64139
1480	1.0000e-07		0.2818		0.60773		0.2075		0.63540		0.5419		0.65498
1485	1.0000e-07		0.2769		0.65176		0.4192		0.66101		0.8067		0.64574
1490	1.0000e-07		0.1333		0.63977		0.3845		0.65658		0.7349		0.65003
1495	1.0000e-07		0.4145		0.63107		0.1839		0.65183		0.7131		0.65159
1500	1.0000e-07		0.2443		0.62422		0.1663		0.64452		0.6889		0.65686
1505	1.0000e-07		0.3051		0.63297		0.2772		0.65959		0.7952		0.64314
1510	1.0000e-07		0.3405		0.60647		0.1777		0.65786		0.7553		0.65087
1515	1.0000e-07		0.3560		0.59128		0.2887		0.66149		0.8455		0.64636
1520	1.0000e-07		0.4375		0.58555		0.3657		0.67201		0.9713		0.64066
1525	1.0000e-07		0.6638		0.62804		0.3472		0.66519		0.8198		0.64853
1530	1.0000e-07		0.2677		0.60371		0.1417		0.63875		0.4258		0.65704
1535	1.0000e-07		0.2107		0.60656		0.2391		0.66319		0.8178		0.64743
1540	1.0000e-07		0.3013		0.61357		0.2375		0.66021		0.7028		0.65175
1545	1.0000e-07		0.1026		0.61775		0.3367		0.66912		0.9081		0.64300
1550	1.0000e-07		0.4585		0.58320		0.4402		0.66750		1.1207		0.63898
1555	1.0000e-07		0.6926		0.58556		0.7072		0.66906		1.5279		0.61870
1560	1.0000e-07		0.1722		0.63267		0.3645		0.66234		0.9110		0.64759
1565	1.0000e-07		0.5677		0.59181		0.2877		0.65958		0.9225		0.64578
