270	1.0000e-06		3.9475		0.60072		5.1245		0.66779		3.9453		0.60703
275	1.0000e-06		4.2712		0.60584		5.2705		0.66424		3.8102		0.60610
280	1.0000e-06		3.6788		0.59927		5.3136		0.67008		3.7997		0.61771
285	1.0000e-06		3.4473		0.60259		5.2673		0.65849		4.2292		0.58067
290	1.0000e-06		3.6719		0.61728		5.0677		0.65941		4.1261		0.58281
295	1.0000e-07		3.2480		0.61745		5.0554		0.66395		4.0357		0.59712
300	1.0000e-07		3.3519		0.59821		5.1822		0.66445		4.0140		0.59230
305	1.0000e-07		3.7294		0.62639		5.1829		0.66723		4.1472		0.59386
310	1.0000e-07		4.1207		0.61934		5.1512		0.65959		4.2166		0.57826
315	1.0000e-07		4.0479		0.60712		5.1419		0.67612		3.8776		0.62127
320	1.0000e-07		3.3882		0.62205		5.0641		0.66647		3.9748		0.60026
325	1.0000e-07		3.3645		0.59995		5.1448		0.66526		3.9305		0.60107
330	1.0000e-07		3.5756		0.58850		5.0791		0.66702		3.9585		0.60137
335	1.0000e-07		3.3248		0.62458		5.0868		0.66121		4.0533		0.58929
340	1.0000e-07		4.0695		0.60794		5.1154		0.66856		3.9904		0.60114
345	1.0000e-07		4.3881		0.59765		5.0950		0.66079		4.0750		0.58599
350	1.0000e-08		3.4418		0.61665		5.0841		0.66903		3.9159		0.60688
355	1.0000e-08		3.1107		0.60011		5.0800		0.66702		4.0070		0.59993
360	1.0000e-08		3.7589		0.62578		5.0872		0.65986		4.1108		0.58474
365	1.0000e-08		3.4241		0.60881		5.0910		0.65974		4.1083		0.58311
370	1.0000e-08		3.3491		0.59273		5.0824		0.66611		4.0058		0.59914
375	1.0000e-08		3.7253		0.62796		5.0329		0.66618		3.9900		0.60027
380	1.0000e-08		3.6804		0.61906		5.1221		0.66550		4.0010		0.59745
385	1.0000e-08		3.7067		0.62300		5.0557		0.66978		3.9358		0.60757
390	1.0000e-08		3.9727		0.61818		5.0330		0.67131		4.0439		0.60404
395	1.0000e-08		4.0523		0.61532		5.0233		0.66345		4.1582		0.58657
400	1.0000e-08		4.1171		0.58865		5.0791		0.66900		3.9559		0.60263
405	1.0000e-08		3.8648		0.59659		5.0161		0.65439		4.3313		0.56884
410	1.0000e-08		4.0420		0.63608		5.1360		0.67072		4.0203		0.60275
415	1.0000e-08		3.6428		0.58508		5.2658		0.66580		3.8320		0.60635
420	1.0000e-08		3.4653		0.60672		5.1614		0.66901		3.9793		0.60401
425	1.0000e-08		3.1904		0.56853		5.2126		0.65920		4.0883		0.58501
430	1.0000e-08		3.8471		0.60795		5.0487		0.66235		4.0314		0.59370
435	1.0000e-08		4.3497		0.60096		5.0054		0.66336		4.1624		0.58374
440	1.0000e-08		4.0682		0.62554		5.1097		0.66024		4.0989		0.58590
445	1.0000e-08		3.9364		0.62027		5.2291		0.66979		3.8397		0.61713
450	1.0000e-08		4.6462		0.61527		5.1466		0.66431		3.9800		0.59691
455	1.0000e-08		3.4623		0.59827		5.1749		0.64940		4.3347		0.56634
460	1.0000e-08		3.3441		0.61413		5.2378		0.65300		4.2385		0.57487
465	1.0000e-08		3.4856		0.61553		5.1393		0.65989		3.9873		0.59203
470	1.0000e-08		3.8053		0.60895		5.1752		0.66928		3.9388		0.60726
475	1.0000e-08		3.5221		0.61741		4.9978		0.66571		4.1799		0.58756
480	1.0000e-08		3.9777		0.62167		5.0727		0.66586		3.9188		0.60079
485	1.0000e-08		4.4683		0.58304		5.1062		0.66646		4.0362		0.59324
490	1.0000e-08		3.1617		0.61135		5.0907		0.66052		4.0719		0.58833
495	1.0000e-08		3.5945		0.63593		5.0372		0.66052		4.2593		0.57858
500	1.0000e-08		3.3564		0.60891		5.1195		0.66501		4.0287		0.59597
505	1.0000e-08		3.5481		0.62378		4.9740		0.65765		4.2033		0.58022
510	1.0000e-08		3.7238		0.60697		5.0745		0.66254		4.0174		0.59368
515	1.0000e-08		4.6487		0.59871		5.1915		0.66228		3.9603		0.59374
520	1.0000e-08		3.4879		0.62809		5.0865		0.65867		4.0886		0.58475
525	1.0000e-08		3.7647		0.63090		5.1120		0.67287		3.9768		0.60954
530	1.0000e-08		3.2077		0.59658		5.0690		0.66436		3.9978		0.59460
535	1.0000e-08		3.8143		0.60327		5.1946		0.66268		4.0960		0.59219
540	1.0000e-08		4.1694		0.60954		4.9981		0.66212		4.1701		0.58391
545	1.0000e-08		3.4440		0.60919		5.0341		0.66500		4.1176		0.58786
550	1.0000e-08		3.3036		0.60155		5.1511		0.66347		4.0115		0.59323
555	1.0000e-08		3.5088		0.60415		5.1282		0.66573		4.0443		0.59523
560	1.0000e-08		4.3678		0.60382		5.1998		0.65955		4.2193		0.58095
565	1.0000e-08		3.4981		0.62469		5.0434		0.65958		4.1332		0.58291
570	1.0000e-08		3.8336		0.61547		5.0835		0.66725		3.8749		0.60545
575	1.0000e-08		3.9330		0.60726		4.9801		0.66958		4.0073		0.60535
580	1.0000e-08		3.1896		0.61405		5.0812		0.67078		3.8988		0.61105
585	1.0000e-08		3.3790		0.62116		5.0329		0.66607		4.0874		0.59515
590	1.0000e-08		3.4959		0.61446		5.1096		0.66864		4.0853		0.59753
595	1.0000e-08		4.2519		0.59690		5.0449		0.65942		4.3768		0.57327
600	1.0000e-08		4.8875		0.60577		5.2309		0.67343		3.8802		0.62008
605	1.0000e-08		3.8024		0.61936		5.0422		0.66823		4.0227		0.60200
610	1.0000e-08		3.8616		0.62538		5.0747		0.66709		4.0206		0.59540
615	1.0000e-08		3.5475		0.59856		5.0372		0.66152		4.1344		0.58369
620	1.0000e-08		3.8067		0.61103		4.9999		0.65925		4.2266		0.57977
625	1.0000e-08		3.2762		0.61238		5.0504		0.66414		4.0576		0.58924
630	1.0000e-08		3.4232		0.59349		5.1084		0.65480		4.3030		0.57442
635	1.0000e-08		3.6884		0.60731		5.1054		0.65322		4.1741		0.57651
640	1.0000e-08		4.4825		0.60983		5.0812		0.65894		4.1188		0.58233
645	1.0000e-08		4.1543		0.60823		5.0828		0.66760		4.1587		0.59273
650	1.0000e-08		3.6863		0.60506		5.2209		0.66957		3.8936		0.61129
655	1.0000e-08		3.8347		0.59980		5.1163		0.66216		4.0962		0.58883
660	1.0000e-08		4.0555		0.60856		5.0871		0.67324		3.9474		0.60851
665	1.0000e-08		3.2439		0.62982		5.0547		0.66907		3.9075		0.60536
670	1.0000e-08		4.1998		0.62143		5.1346		0.66379		4.0911		0.58990
675	1.0000e-08		3.9932		0.62917		5.1501		0.66430		3.9428		0.59788
680	1.0000e-08		3.6270		0.61791		5.0171		0.65713		4.2573		0.57528
685	1.0000e-08		3.8742		0.61710		5.0555		0.66103		4.1729		0.58464
690	1.0000e-08		3.5109		0.62948		5.1805		0.66958		4.0648		0.60145
695	1.0000e-08		3.4980		0.60216		5.0046		0.66383		4.1341		0.58747
700	1.0000e-08		5.4225		0.59112		5.1687		0.66520		3.9659		0.60020
705	1.0000e-08		3.6507		0.62578		5.0069		0.66293		4.2395		0.58089
710	1.0000e-08		3.9815		0.60830		5.0100		0.66368		4.0305		0.59153
715	1.0000e-08		4.0671		0.61034		5.0359		0.66561		4.0861		0.59283
720	1.0000e-08		3.8680		0.60166		5.0813		0.66486		4.0798		0.59101
725	1.0000e-08		4.3856		0.60171		5.0925		0.67104		3.8724		0.61492
730	1.0000e-08		4.0342		0.60957		5.1741		0.67047		3.8910		0.61298
735	1.0000e-08		3.6415		0.61846		5.0870		0.66892		3.9143		0.60574
740	1.0000e-08		3.7973		0.60116		4.9878		0.66356		4.0679		0.59060
745	1.0000e-08		3.4161		0.61015		5.0869		0.66884		4.0033		0.60366
750	1.0000e-08		4.2766		0.60794		5.0969		0.66181		4.3060		0.57913
755	1.0000e-08		5.0650		0.61274		5.0491		0.66526		4.0478		0.59266
760	1.0000e-08		4.2459		0.61140		5.0441		0.66837		4.0228		0.59898
765	1.0000e-08		3.7140		0.59437		5.0266		0.65927		4.1607		0.58321
770	1.0000e-08		3.9050		0.62083		5.1940		0.66574		3.9415		0.59890
775	1.0000e-08		4.0024		0.60300		5.1164		0.65745		4.2241		0.57400
780	1.0000e-08		3.5708		0.60395		5.1727		0.66609		4.0730		0.59449
785	1.0000e-08		3.3175		0.61726		5.2103		0.66883		3.7972		0.61188
790	1.0000e-08		3.6636		0.60853		5.0061		0.66676		4.0524		0.59465
795	1.0000e-08		3.5278		0.61709		5.1001		0.66852		3.9011		0.60507
800	1.0000e-08		3.6913		0.61428		5.0695		0.66283		4.0626		0.58677
805	1.0000e-08		3.4871		0.60797		5.0651		0.65502		4.2017		0.57632
810	1.0000e-08		3.7583		0.60851		5.2843		0.66257		3.8898		0.60030
815	1.0000e-08		4.5159		0.60686		5.0941		0.66356		3.9912		0.59523
820	1.0000e-08		3.5892		0.61964		5.0605		0.66501		3.9760		0.59450
825	1.0000e-08		3.9409		0.62270		5.0393		0.65826		4.0865		0.58451
830	1.0000e-08		3.8258		0.61576		5.2224		0.67218		3.9038		0.60841
835	1.0000e-08		3.6323		0.60765		5.1343		0.67282		3.8438		0.61577
840	1.0000e-08		4.9054		0.59519		5.0697		0.66973		3.9603		0.60456
845	1.0000e-08		4.1426		0.59916		5.0209		0.66036		4.1331		0.58580
850	1.0000e-08		3.7322		0.60953		5.0497		0.66570		4.0097		0.59899
855	1.0000e-08		3.2753		0.62258		5.1106		0.65702		4.1583		0.58213
860	1.0000e-08		3.7838		0.61956		5.0714		0.66648		3.9736		0.60210
865	1.0000e-08		4.1169		0.58135		5.0277		0.66244		4.2019		0.58244
870	1.0000e-08		3.8670		0.61784		5.0592		0.66097		4.0511		0.58776
875	1.0000e-08		4.8332		0.61102		5.0848		0.66051		4.0693		0.58725
880	1.0000e-08		4.2162		0.62085		5.1027		0.66553		4.0320		0.59299
885	1.0000e-08		3.7633		0.61393		5.0611		0.65916		4.1208		0.58443
890	1.0000e-08		4.1976		0.60765		5.0251		0.66342		4.0294		0.59088
895	1.0000e-08		4.0245		0.59691		5.0749		0.65571		4.2481		0.57278
900	1.0000e-08		3.8034		0.60379		5.0716		0.66830		4.0399		0.59963
905	1.0000e-08		4.2774		0.59786		5.0567		0.66456		4.0008		0.59349
910	1.0000e-08		4.0002		0.61957		5.1692		0.66895		3.9254		0.60860
915	1.0000e-08		4.2347		0.61990		5.0879		0.66975		3.8968		0.60893
920	1.0000e-08		3.8639		0.62265		5.0378		0.66483		4.0234		0.59572
925	1.0000e-08		4.0655		0.60725		4.9914		0.67155		4.0157		0.60598
930	1.0000e-08		4.1280		0.61071		5.0538		0.66439		4.0803		0.58920
935	1.0000e-08		3.9426		0.63074		5.1111		0.66367		4.0711		0.58954
940	1.0000e-08		3.6507		0.61490		5.0512		0.66310		4.1760		0.58438
945	1.0000e-08		3.2592		0.63597		5.2055		0.66250		4.0313		0.59389
950	1.0000e-08		3.5863		0.60669		5.1260		0.66747		3.8976		0.60352
955	1.0000e-08		3.8243		0.61434		5.1271		0.66520		3.9794		0.59709
960	1.0000e-08		4.0938		0.60147		5.1028		0.66622		3.9643		0.59956
965	1.0000e-08		4.3981		0.61879		5.3257		0.67278		3.8837		0.61307
970	1.0000e-08		4.1840		0.59544		5.0117		0.66471		4.1258		0.58707
975	1.0000e-08		3.5860		0.62787		5.1312		0.66139		4.0227		0.58947
980	1.0000e-08		3.1393		0.61266		5.2115		0.66520		3.8609		0.60253
985	1.0000e-08		4.0500		0.61918		5.1350		0.67331		3.9722		0.61060
990	1.0000e-08		4.3897		0.60377		5.1460		0.67019		3.8472		0.60769
995	1.0000e-08		3.8207		0.62188		5.2185		0.67140		3.8497		0.61285
1000	1.0000e-08		3.7107		0.59262		5.0554		0.66974		4.0219		0.59889
1005	1.0000e-08		3.2300		0.62441		5.1308		0.66782		3.8876		0.60738
1010	1.0000e-08		3.8358		0.62105		5.0640		0.67040		3.8343		0.61277
1015	1.0000e-08		3.6062		0.61283		5.1489		0.66182		4.0023		0.59161
1020	1.0000e-08		3.8133		0.62370		5.0908		0.66388		4.0481		0.59510
1025	1.0000e-08		3.4149		0.62762		5.0854		0.65588		4.1478		0.58334
1030	1.0000e-08		3.4809		0.64262		5.2105		0.66756		3.8352		0.60855
1035	1.0000e-08		3.8404		0.60429		5.1838		0.67156		3.9152		0.60981
1040	1.0000e-08		3.5119		0.61100		5.1695		0.65740		4.1197		0.58135
1045	1.0000e-08		4.2122		0.61114		5.0977		0.66377		4.1402		0.58485
1050	1.0000e-08		3.8439		0.63047		5.0468		0.67642		3.9024		0.62047
1055	1.0000e-08		3.6255		0.60106		5.0581		0.65736		4.0939		0.58363
1060	1.0000e-08		4.0138		0.60975		5.1118		0.65890		4.1054		0.58410
1065	1.0000e-08		3.5542		0.57994		5.1182		0.66529		3.9885		0.59831
1070	1.0000e-08		3.7192		0.59995		5.1688		0.67110		3.8360		0.61354
1075	1.0000e-08		3.7502		0.60683		5.2240		0.67322		3.9385		0.61704
1080	1.0000e-08		3.7345		0.61165		5.1341		0.66917		3.9736		0.60191
1085	1.0000e-08		3.6074		0.60946		5.1547		0.67000		3.9172		0.60605
1090	1.0000e-08		4.4670		0.61168		5.3596		0.66949		3.8375		0.61673
1095	1.0000e-08		4.0229		0.61833		5.2222		0.66485		4.0010		0.60058
1100	1.0000e-08		3.8649		0.61418		5.1543		0.66823		3.9500		0.60596
1105	1.0000e-08		3.6500		0.62467		5.0513		0.66672		4.0474		0.59700
1110	1.0000e-08		3.7477		0.62408		5.0631		0.66415		4.0089		0.59944
1115	1.0000e-08		3.3243		0.60065		5.0452		0.64877		4.4415		0.56313
1120	1.0000e-08		4.2603		0.61440		5.1684		0.67296		3.9631		0.61094
1125	1.0000e-08		3.6235		0.60854		5.0449		0.67121		3.9842		0.60665
1130	1.0000e-08		3.8459		0.60269		5.0004		0.66615		4.1044		0.59089
1135	1.0000e-08		4.0266		0.60579		5.0944		0.66264		3.9617		0.59387
1140	1.0000e-08		3.5576		0.59259		5.0716		0.66067		4.1731		0.58202
1145	1.0000e-08		3.8242		0.61310		5.1617		0.66428		4.0669		0.59260
1150	1.0000e-08		3.1334		0.62856		5.1891		0.66210		4.0057		0.59506
1155	1.0000e-08		4.1690		0.61367		5.1878		0.67028		3.9605		0.61182
1160	1.0000e-08		5.3828		0.59060		5.1161		0.66658		3.9805		0.59880
1165	1.0000e-08		3.9273		0.57300		5.1948		0.66545		4.0086		0.59792
1170	1.0000e-08		3.4987		0.61053		5.2878		0.66117		4.1688		0.58956
1175	1.0000e-08		3.7037		0.61071		5.2087		0.66667		3.9952		0.60315
1180	1.0000e-08		3.7690		0.60933		5.0747		0.66385		4.1685		0.58734
1185	1.0000e-08		3.5388		0.62240		5.0409		0.66678		3.9868		0.59677
1190	1.0000e-08		3.5240		0.60469		5.0903		0.66200		4.0343		0.59190
1195	1.0000e-08		3.7306		0.59082		5.1109		0.66420		3.9921		0.59556
1200	1.0000e-08		3.9171		0.59268		5.1375		0.66698		4.0144		0.59368
1205	1.0000e-08		4.8730		0.61676		5.2014		0.67126		3.8053		0.61552
1210	1.0000e-08		3.6637		0.62746		5.0633		0.66671		4.0332		0.59998
1215	1.0000e-08		3.7205		0.62010		5.0810		0.66408		3.9928		0.59573
1220	1.0000e-08		3.8011		0.60794		5.2438		0.67599		3.8531		0.62604
1225	1.0000e-08		4.0040		0.62065		5.0547		0.67448		3.9341		0.61681
1230	1.0000e-08		3.5181		0.60230		4.9933		0.66299		4.0346		0.59638
1235	1.0000e-08		3.3660		0.59024		5.4430		0.66559		3.8527		0.61037
1240	1.0000e-08		3.5814		0.60398		5.1844		0.66677		4.1773		0.59552
1245	1.0000e-08		4.2264		0.60457		5.0660		0.66128		4.0436		0.59085
1250	1.0000e-08		3.3803		0.61218		5.2093		0.66505		3.9431		0.59850
1255	1.0000e-08		4.0718		0.61770		5.1066		0.67025		4.1198		0.59972
1260	1.0000e-08		3.4872		0.60590		5.1211		0.66756		3.8731		0.60931
1265	1.0000e-08		3.4255		0.61462		5.1800		0.66783		3.8876		0.60708
1270	1.0000e-08		3.6386		0.62053		5.1220		0.66617		3.8947		0.60395
1275	1.0000e-08		4.1601		0.61987		5.0845		0.66288		3.9762		0.59626
1280	1.0000e-08		3.4618		0.57413		5.1395		0.66234		4.1021		0.59162
1285	1.0000e-08		4.1187		0.61530		5.0826		0.67340		4.0295		0.60952
1290	1.0000e-08		3.4504		0.60546		4.9841		0.66601		4.0229		0.59680
1295	1.0000e-08		4.3611		0.61322		5.1966		0.67005		3.9590		0.60877
1300	1.0000e-08		3.6479		0.61736		5.1847		0.66773		3.8961		0.60652
1305	1.0000e-08		3.7943		0.60196		5.2001		0.66574		3.9442		0.60117
1310	1.0000e-08		3.8693		0.61552		5.1405		0.66773		3.9304		0.60047
1315	1.0000e-08		4.0271		0.63182		5.0801		0.66685		4.1238		0.59060
1320	1.0000e-08		5.3042		0.60989		5.1353		0.67503		3.9270		0.61565
1325	1.0000e-08		4.1070		0.61706		5.1468		0.66270		4.1403		0.58762
1330	1.0000e-08		4.2127		0.60763		5.3047		0.67224		3.8638		0.61965
1335	1.0000e-08		3.3989		0.62147		5.1555		0.66733		4.0070		0.59794
1340	1.0000e-08		3.9172		0.61772		5.1462		0.65764		4.3438		0.57638
1345	1.0000e-08		3.2390		0.61022		5.0750		0.65691		4.3252		0.57498
1350	1.0000e-08		3.5122		0.62721		5.0277		0.65980		4.2479		0.57993
1355	1.0000e-08		4.1471		0.59189		5.1100		0.67028		4.0192		0.59923
1360	1.0000e-08		3.7713		0.60872		5.0631		0.66443		4.1121		0.59038
1365	1.0000e-08		3.6896		0.61802		5.1104		0.67034		4.0704		0.59673
1370	1.0000e-08		3.7632		0.61192		5.0409		0.66181		4.1689		0.58495
1375	1.0000e-08		4.2903		0.61355		5.1292		0.66497		4.0779		0.59028
1380	1.0000e-08		3.8025		0.60908		5.0477		0.66616		4.2015		0.59147
1385	1.0000e-08		3.1176		0.62235		5.0534		0.66841		4.1269		0.59233
1390	1.0000e-08		3.8787		0.62414		5.0916		0.66622		4.4195		0.58639
1395	1.0000e-08		3.6423		0.60804		4.9488		0.67053		4.0591		0.60066
1400	1.0000e-08		3.7957		0.63668		5.0397		0.66873		3.9832		0.60391
1405	1.0000e-08		3.7337		0.60541		5.1638		0.66537		3.9654		0.59687
1410	1.0000e-08		3.5226		0.61575		4.9895		0.66481		4.0504		0.59592
1415	1.0000e-08		3.7944		0.63415		4.9583		0.66657		4.0649		0.59527
1420	1.0000e-08		3.7849		0.63422		5.0859		0.66774		3.9803		0.60002
1425	1.0000e-08		3.9414		0.62537		5.0017		0.66496		4.2141		0.58777
1430	1.0000e-08		3.6512		0.62337		5.0570		0.65896		4.1884		0.58039
1435	1.0000e-08		3.5887		0.60633		5.1070		0.66157		4.0671		0.58588
1440	1.0000e-08		3.8849		0.61441		5.1906		0.66696		3.9471		0.60197
1445	1.0000e-08		3.4671		0.62569		5.0387		0.66095		4.1515		0.58447
1450	1.0000e-08		3.8251		0.61667		5.0934		0.66964		3.9588		0.60591
1455	1.0000e-08		4.4835		0.62091		5.0613		0.66621		4.0324		0.59503
1460	1.0000e-08		4.6507		0.59019		5.0092		0.66409		4.0032		0.59397
1465	1.0000e-08		4.0117		0.63262		5.1119		0.66411		3.9748		0.59757
1470	1.0000e-08		3.9731		0.59475		5.0329		0.66206		4.0385		0.59303
1475	1.0000e-08		4.0443		0.61710		5.0884		0.66595		4.1008		0.59170
1480	1.0000e-08		4.7621		0.61853		5.1136		0.66708		3.9816		0.59966
1485	1.0000e-08		4.0172		0.61239		5.0683		0.66530		3.9232		0.60293
1490	1.0000e-08		4.0168		0.61666		5.1815		0.66651		3.9376		0.60256
1495	1.0000e-08		3.8748		0.60821		5.1194		0.66473		3.8939		0.60465
1500	1.0000e-08		3.4279		0.61974		4.9092		0.66180		4.1581		0.58550
1505	1.0000e-08		3.4284		0.61198		5.0055		0.66265		4.2768		0.57965
1510	1.0000e-08		3.7508		0.63242		5.0681		0.66341		4.1482		0.58912
1515	1.0000e-08		3.3983		0.60222		5.1736		0.65883		4.1061		0.58553
1520	1.0000e-08		3.8043		0.60352		5.0586		0.66159		4.1330		0.58474
1525	1.0000e-08		3.4101		0.60036		5.1014		0.67003		3.9933		0.60354
1530	1.0000e-08		3.7665		0.61331		5.2259		0.67314		3.8187		0.61477
1535	1.0000e-08		4.8872		0.59914		5.0283		0.65735		4.2731		0.57543
1540	1.0000e-08		3.7015		0.61935		5.1497		0.66868		3.8541		0.60845
1545	1.0000e-08		3.9003		0.60622		5.1500		0.66766		3.8947		0.60506
