Program ID: 25859

Program command: 
 ['TrainResAttentionNet.py', '/home/hxie1/temp_netParameters/OvarianCancer/ResNeXtAtten', '/home/hxie1/data/OvarianCancerCT/Extract_ps2_2_5/images_npy', '/home/hxie1/data/OvarianCancerCT/patientResponseDict.json', '2']

Major program changes: 
            ResNeXt-based Attention Net: use 2D network to implement 3D convolution without losing 3D context information. 
            0   the input is a 3D full volume without any cropping; 
            1   use slices as features channels in convolution, and use 1*1 convolution along slices to implement z direction convolution followed by 3*3 convolutino slice planes;
                it just use three cascading 2D convolutions (frist z, then xy, and z directon again) to implement 3D convolution, like in the paper of ResNeXt below.
                The benefits of this design:
                A   reduce network parameters, hoping to reducing overfitting;
                B   speed up training;
                C   this implemented 3D convolutions are all in full slices space;
            2   use group convolution to implement thick slice convolution to increase the network representation capability;
            3   Use ResNeXt-based module like Paper "Aggregated Residual Transformations for Deep Neural Networks " 
                (Link: http://openaccess.thecvf.com/content_cvpr_2017/html/Xie_Aggregated_Residual_Transformations_CVPR_2017_paper.html);
            4   use rich 2D affine transforms slice by slice and concatenate them to implement 3D data augmentation;
            5   20% data for independent test, remaining 80% data for 4-folc cross validation;
            6   add lossweight for ajusting positive sample to 3/7.

Discarded changes:                  
                  

Experiment setting:
Input CT data: maximum size 140*251*251 (zyx) of 3D numpy array with spacing size(5*2*2)
Ground truth: response binary label

Predictive Model: 

response Loss Function:  BCELogitLoss

Data:   training data has 169 patients 

Training strategy: 

          

Program starting Time: 2019-07-27 01:06:01.095509
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/ResNeXtAtten

Info: this is the 2th fold leave for test in the 4-fold cross-validation, with 20.0% of data for independent test.

Infor: In all data of 169 files, label 0 has 51 files,
	  and label 1 has 118 files, where positive response rate = 0.6982248520710059 in full data
Infor: the independent test set has 34 files,and Training including validation Set has 135 files which will be divided into 4 folds.
In the independent test set of 34 files, 0 has 10, 1 has 24, the rate of 1s is 0.7058823529411765
In this test_2 dataset, total 34 files, where 1 has 24 with rate of 0.7058823529411765
In this train_2 dataset, total 102 files, where 1 has 71 with rate of 0.696078431372549
In this validation_2 dataset, total 33 files, where 1 has 23 with rate of 0.696969696969697
=== Network trains from scratch ====
Network has total 71,720,500 parameters.
Info: program will use 2 GPUs.
Loss Functions List: BCEWithLogitsLoss with weight of 1; 

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	TrLoss	Accura	TPR_r	TNR_r		VaLoss	Accura	TPR_r	TNR_r		TeLoss	Accura	TPR_r	TNR_r
100	0.2617	0.9020	0.9437	0.8065		0.6307	0.5455	0.4783	0.7000		0.4374	0.5588	0.5417	0.6000
105	0.1506	0.8824	0.8873	0.8710		1.0841	0.4848	0.3043	0.9000		0.6856	0.4706	0.2917	0.9000
110	0.1109	0.9216	0.9437	0.8710		0.9115	0.4848	0.3478	0.8000		0.6121	0.5588	0.4167	0.9000
115	0.2015	0.8529	0.9014	0.7419		0.7262	0.4848	0.4348	0.6000		0.4833	0.6176	0.5833	0.7000
120	0.1288	0.9118	0.9155	0.9032		0.8526	0.5455	0.4783	0.7000		0.6942	0.5588	0.5417	0.6000
125	0.1022	0.9412	0.9296	0.9677		0.9285	0.4848	0.5652	0.3000		0.6311	0.5882	0.6250	0.5000
130	0.2387	0.8824	0.8873	0.8710		0.8622	0.5152	0.5217	0.5000		0.6226	0.6176	0.6667	0.5000
135	0.1203	0.9216	0.8873	1.0000		0.8487	0.6061	0.5652	0.7000		0.5971	0.5882	0.6250	0.5000
140	0.1687	0.8922	0.9014	0.8710		1.0896	0.5152	0.3478	0.9000		0.7180	0.5000	0.3750	0.8000
145	0.0824	0.9314	0.9014	1.0000		0.8066	0.6667	0.6522	0.7000		0.4136	0.7059	0.6667	0.8000
150	0.0980	0.9608	0.9718	0.9355		0.8670	0.6061	0.5652	0.7000		0.5634	0.6471	0.6250	0.7000
155	0.1323	0.9118	0.8873	0.9677		0.9813	0.6364	0.5217	0.9000		0.7525	0.6176	0.5417	0.8000
160	0.0783	0.9510	0.9296	1.0000		0.7906	0.6364	0.6087	0.7000		0.5428	0.6471	0.6667	0.6000
165	0.0719	0.9608	0.9718	0.9355		1.0619	0.5455	0.4783	0.7000		0.7749	0.6176	0.5417	0.8000
170	0.0975	0.9608	0.9718	0.9355		0.7924	0.5758	0.6087	0.5000		0.5704	0.6176	0.6250	0.6000
175	0.1887	0.8824	0.8732	0.9032		1.0333	0.6061	0.5217	0.8000		0.7423	0.6176	0.5833	0.7000
180	0.1474	0.9412	0.9718	0.8710		0.8955	0.6061	0.6087	0.6000		0.5708	0.6176	0.6250	0.6000
185	0.0596	0.9510	0.9296	1.0000		0.9547	0.6364	0.5652	0.8000		0.6500	0.5882	0.5833	0.6000
190	0.1078	0.9510	0.9859	0.8710		0.8790	0.5758	0.6087	0.5000		0.5211	0.6471	0.7083	0.5000
195	0.0727	0.9804	1.0000	0.9355		1.0931	0.5758	0.4348	0.9000		0.7393	0.6176	0.5417	0.8000
200	0.1102	0.9314	0.9155	0.9677		0.9273	0.6061	0.6522	0.5000		0.5663	0.6176	0.6250	0.6000
205	0.0660	0.9608	0.9577	0.9677		0.9856	0.5455	0.4348	0.8000		0.6307	0.6176	0.5833	0.7000
210	0.0650	0.9608	0.9437	1.0000		0.9842	0.6061	0.6087	0.6000		0.6064	0.5882	0.5833	0.6000
215	0.1524	0.9412	0.9296	0.9677		0.9396	0.6061	0.6522	0.5000		0.5205	0.6765	0.7083	0.6000
220	0.1421	0.9706	0.9859	0.9355		0.9347	0.6667	0.6522	0.7000		0.5515	0.6765	0.7083	0.6000
225	0.0484	0.9804	0.9859	0.9677		0.9706	0.6667	0.6087	0.8000		0.6336	0.6176	0.6250	0.6000
230	0.1062	0.9118	0.9014	0.9355		0.9904	0.5152	0.4348	0.7000		0.6424	0.5882	0.5833	0.6000
235	0.0770	0.9706	0.9577	1.0000		0.9331	0.5758	0.5652	0.6000		0.6322	0.5882	0.5833	0.6000
240	0.0574	0.9706	0.9718	0.9677		0.9207	0.6364	0.6087	0.7000		0.6052	0.6176	0.6667	0.5000
245	0.0689	0.9608	0.9437	1.0000		0.9245	0.6667	0.6087	0.8000		0.6164	0.6176	0.6667	0.5000
250	0.1379	0.9804	1.0000	0.9355		0.9843	0.5455	0.4783	0.7000		0.5966	0.6176	0.6250	0.6000
255	0.1241	0.9118	0.9155	0.9032		1.0007	0.6061	0.5652	0.7000		0.6680	0.5882	0.6250	0.5000
260	0.0845	0.9314	0.9155	0.9677		1.0090	0.6364	0.5652	0.8000		0.6935	0.5882	0.5833	0.6000
265	0.0965	0.9608	0.9718	0.9355		0.9462	0.6364	0.6522	0.6000		0.5756	0.6176	0.6250	0.6000
270	0.0588	0.9804	0.9718	1.0000		0.9509	0.6667	0.5652	0.9000		0.6636	0.5882	0.5833	0.6000
275	0.2001	0.9216	0.9296	0.9032		1.0021	0.6061	0.4783	0.9000		0.6757	0.5588	0.5833	0.5000
280	0.1721	0.9412	0.9577	0.9032		0.9802	0.5758	0.6087	0.5000		0.6290	0.5882	0.6250	0.5000
285	0.0584	0.9804	1.0000	0.9355		0.9924	0.5758	0.5217	0.7000		0.6670	0.5882	0.5833	0.6000
290	0.0577	0.9706	0.9718	0.9677		1.1550	0.5455	0.3913	0.9000		0.7628	0.5588	0.5833	0.5000
295	0.1511	0.9804	0.9859	0.9677		0.9762	0.5758	0.5652	0.6000		0.6437	0.5588	0.5833	0.5000
300	0.1002	0.9706	0.9718	0.9677		1.0105	0.6364	0.5217	0.9000		0.6598	0.5588	0.5833	0.5000
305	0.0835	0.9216	0.9437	0.8710		0.9254	0.6061	0.6087	0.6000		0.6117	0.5882	0.5833	0.6000
310	0.2505	0.9118	0.9437	0.8387		0.9470	0.6061	0.6087	0.6000		0.5873	0.5882	0.6250	0.5000
315	0.0469	0.9902	0.9859	1.0000		0.9971	0.6667	0.5652	0.9000		0.6666	0.5882	0.6250	0.5000
320	0.0392	0.9902	0.9859	1.0000		1.0614	0.6364	0.5652	0.8000		0.7097	0.5882	0.5833	0.6000
325	0.1599	0.9314	0.9577	0.8710		0.9580	0.6364	0.6087	0.7000		0.6383	0.6176	0.6667	0.5000
330	0.0514	0.9706	0.9718	0.9677		0.8650	0.6364	0.6957	0.5000		0.5409	0.6471	0.7083	0.5000
335	0.1514	0.9510	0.9577	0.9355		0.9138	0.5758	0.6087	0.5000		0.5882	0.5882	0.6250	0.5000
340	0.0670	0.9706	0.9718	0.9677		0.9867	0.6364	0.5652	0.8000		0.6463	0.5588	0.5833	0.5000
345	0.0502	0.9608	0.9577	0.9677		1.0048	0.6364	0.5652	0.8000		0.6811	0.5588	0.5833	0.5000
350	0.1099	0.9608	0.9718	0.9355		0.8742	0.6061	0.6087	0.6000		0.5660	0.5882	0.6250	0.5000
355	0.2225	0.9216	0.9437	0.8710		0.9697	0.6667	0.6087	0.8000		0.6487	0.5882	0.6250	0.5000
360	0.0667	0.9804	0.9859	0.9677		1.0056	0.6061	0.4783	0.9000		0.6999	0.5588	0.5833	0.5000
365	0.0460	0.9804	0.9718	1.0000		0.8936	0.5758	0.5652	0.6000		0.6120	0.5882	0.5833	0.6000
370	0.1347	0.9706	0.9859	0.9355		0.9551	0.5758	0.6087	0.5000		0.6164	0.6176	0.6667	0.5000
375	0.0700	0.9510	0.9577	0.9355		0.9496	0.6061	0.5217	0.8000		0.6472	0.5588	0.5833	0.5000
380	0.0683	0.9804	0.9859	0.9677		1.0175	0.6364	0.5652	0.8000		0.6748	0.5588	0.5833	0.5000
385	0.1133	0.9314	0.9296	0.9355		1.2106	0.5455	0.3913	0.9000		0.7790	0.5882	0.5417	0.7000
390	0.1257	0.9118	0.9155	0.9032		0.9662	0.6364	0.5217	0.9000		0.6507	0.5588	0.5833	0.5000
395	0.1476	0.9804	1.0000	0.9355		0.9970	0.5758	0.6087	0.5000		0.6044	0.5588	0.5833	0.5000
400	0.0608	0.9804	0.9718	1.0000		1.0668	0.6061	0.4783	0.9000		0.7685	0.5588	0.5833	0.5000
405	0.1546	0.9118	0.9014	0.9355		0.9150	0.6667	0.6087	0.8000		0.6425	0.5588	0.5833	0.5000
410	0.0589	0.9608	0.9859	0.9032		0.8979	0.6061	0.6087	0.6000		0.6168	0.5588	0.5833	0.5000
415	0.1113	0.9314	0.9296	0.9355		0.9495	0.6364	0.6087	0.7000		0.6471	0.5588	0.5833	0.5000
420	0.0823	0.9608	0.9437	1.0000		0.9971	0.5455	0.4348	0.8000		0.6388	0.5588	0.5833	0.5000
425	0.0991	0.9706	1.0000	0.9032		0.9925	0.6061	0.5652	0.7000		0.6573	0.5588	0.5833	0.5000
430	0.0711	0.9902	1.0000	0.9677		0.9167	0.6061	0.6087	0.6000		0.5964	0.5882	0.6250	0.5000
435	0.0620	0.9412	0.9296	0.9677		0.9897	0.5758	0.5217	0.7000		0.6795	0.5882	0.5833	0.6000
440	0.1372	0.9706	0.9718	0.9677		0.9864	0.5758	0.6087	0.5000		0.6417	0.5882	0.6250	0.5000
445	0.0750	0.9412	0.9437	0.9355		0.8921	0.6061	0.6522	0.5000		0.5695	0.6176	0.6667	0.5000
450	0.0686	0.9608	0.9718	0.9355		0.9397	0.6061	0.5217	0.8000		0.6308	0.5882	0.5833	0.6000
455	0.1046	0.9412	0.9437	0.9355		0.9494	0.5455	0.5652	0.5000		0.6405	0.5882	0.5833	0.6000
460	0.0928	0.9216	0.9155	0.9355		0.9466	0.6364	0.5217	0.9000		0.6933	0.5882	0.5833	0.6000
465	0.1540	0.9608	0.9718	0.9355		0.9600	0.6364	0.6087	0.7000		0.6207	0.5882	0.6250	0.5000
470	0.0501	0.9902	0.9859	1.0000		0.9350	0.4848	0.4783	0.5000		0.6145	0.5882	0.5833	0.6000
475	0.0788	0.9510	0.9296	1.0000		0.9744	0.6061	0.6087	0.6000		0.6640	0.5882	0.6250	0.5000
480	0.1063	0.9314	0.9155	0.9677		0.9258	0.6364	0.5652	0.8000		0.6333	0.5588	0.5833	0.5000
485	0.0938	0.9412	0.9437	0.9355		0.9562	0.6061	0.5652	0.7000		0.6808	0.5882	0.5833	0.6000
490	0.1262	0.9118	0.9577	0.8065		0.9497	0.6061	0.6522	0.5000		0.6038	0.6176	0.6667	0.5000
495	0.0626	0.9706	0.9577	1.0000		0.9888	0.5758	0.4783	0.8000		0.6957	0.5588	0.5833	0.5000
500	0.0746	0.9706	0.9718	0.9677		0.9328	0.5758	0.5652	0.6000		0.6102	0.5588	0.5833	0.5000
505	0.0799	0.9608	0.9718	0.9355		1.1383	0.5758	0.4348	0.9000		0.7040	0.5882	0.5833	0.6000
510	0.0571	0.9902	1.0000	0.9677		0.9864	0.5152	0.4783	0.6000		0.6329	0.5882	0.5833	0.6000
515	0.1493	0.9118	0.9155	0.9032		1.0230	0.6061	0.6087	0.6000		0.6734	0.5882	0.6250	0.5000
520	0.0396	0.9804	0.9718	1.0000		1.0297	0.6364	0.5652	0.8000		0.7032	0.5588	0.5833	0.5000
525	0.0709	0.9412	0.9155	1.0000		0.9160	0.5758	0.6087	0.5000		0.6611	0.5882	0.6250	0.5000
530	0.0655	0.9412	0.9296	0.9677		1.0273	0.5455	0.4783	0.7000		0.7013	0.5882	0.5833	0.6000
535	0.0841	0.9608	0.9437	1.0000		0.9659	0.5758	0.5652	0.6000		0.6813	0.5882	0.6250	0.5000
540	0.1268	0.9510	0.9577	0.9355		0.9078	0.6061	0.6087	0.6000		0.6279	0.6176	0.6667	0.5000
545	0.0967	0.9412	0.9296	0.9677		1.0115	0.5455	0.4783	0.7000		0.6579	0.5882	0.5833	0.6000
550	0.2296	0.8922	0.9014	0.8710		0.9617	0.5758	0.5652	0.6000		0.6496	0.5588	0.5833	0.5000
555	0.1799	0.9412	0.9859	0.8387		0.8827	0.5758	0.6087	0.5000		0.6133	0.5882	0.6250	0.5000
560	0.1511	0.9608	0.9718	0.9355		0.9736	0.5455	0.5217	0.6000		0.6534	0.5882	0.6250	0.5000
565	0.0870	0.9510	0.9296	1.0000		0.9969	0.6364	0.5652	0.8000		0.6660	0.5882	0.6250	0.5000
570	0.1029	0.9706	0.9718	0.9677		0.9497	0.6061	0.6087	0.6000		0.6039	0.6176	0.6667	0.5000
575	0.0635	0.9706	0.9577	1.0000		0.9820	0.6061	0.5652	0.7000		0.6447	0.5882	0.6250	0.5000
580	0.0750	0.9412	0.9296	0.9677		1.2365	0.5758	0.4348	0.9000		0.8540	0.6176	0.5417	0.8000
585	0.0557	0.9412	0.9437	0.9355		1.2191	0.5455	0.3913	0.9000		0.8327	0.6176	0.5833	0.7000
590	0.1160	0.9118	0.9296	0.8710		0.9625	0.6061	0.6087	0.6000		0.6639	0.6176	0.6667	0.5000
595	0.0647	0.9608	0.9577	0.9677		0.9098	0.6364	0.6087	0.7000		0.5973	0.5588	0.5833	0.5000
600	0.0724	0.9510	0.9437	0.9677		0.9355	0.6364	0.6087	0.7000		0.6323	0.5882	0.6250	0.5000
605	0.1950	0.9118	0.9155	0.9032		1.1565	0.5758	0.4348	0.9000		0.7756	0.5294	0.5000	0.6000
610	0.1708	0.9608	0.9718	0.9355		0.9180	0.5758	0.6087	0.5000		0.6263	0.5882	0.6250	0.5000
615	0.0562	0.9510	0.9577	0.9355		0.9679	0.5758	0.6087	0.5000		0.7108	0.5588	0.5833	0.5000
620	0.0638	0.9510	0.9437	0.9677		0.9260	0.6061	0.6522	0.5000		0.6337	0.5882	0.6250	0.5000
625	0.0689	0.9706	0.9577	1.0000		1.0057	0.6667	0.5652	0.9000		0.6543	0.5588	0.5833	0.5000
630	0.0482	0.9804	0.9859	0.9677		0.9003	0.6061	0.6522	0.5000		0.6120	0.5882	0.6250	0.5000
635	0.1590	0.9216	0.9155	0.9355		0.9822	0.6364	0.6087	0.7000		0.6067	0.6176	0.6667	0.5000
640	0.0336	0.9804	0.9718	1.0000		1.0093	0.6061	0.5217	0.8000		0.6874	0.5882	0.5833	0.6000
645	0.1851	0.9314	0.9577	0.8710		0.9121	0.6061	0.6087	0.6000		0.6155	0.5882	0.6250	0.5000
650	0.0713	0.9608	0.9718	0.9355		0.9754	0.6364	0.5652	0.8000		0.6930	0.5882	0.6250	0.5000
655	0.0798	0.9608	0.9577	0.9677		0.8743	0.5758	0.6087	0.5000		0.5703	0.6176	0.6667	0.5000
660	0.0457	0.9902	0.9859	1.0000		0.9648	0.5758	0.5217	0.7000		0.6407	0.5588	0.5833	0.5000
665	0.0957	0.9412	0.9437	0.9355		0.9261	0.5758	0.6087	0.5000		0.6315	0.5588	0.5833	0.5000
670	0.2106	0.9314	0.9296	0.9355		1.0581	0.6061	0.5217	0.8000		0.7332	0.5588	0.5833	0.5000
675	0.0756	0.9510	0.9437	0.9677		1.0476	0.5758	0.4783	0.8000		0.6975	0.5882	0.5833	0.6000
680	0.0909	0.9510	0.9437	0.9677		0.9264	0.6667	0.6522	0.7000		0.5792	0.5882	0.6250	0.5000
685	0.0969	0.9314	0.9155	0.9677		1.2004	0.5455	0.3913	0.9000		0.7800	0.6471	0.5833	0.8000
690	0.1130	0.9706	0.9859	0.9355		0.9769	0.6061	0.6087	0.6000		0.6390	0.5882	0.6250	0.5000
695	0.0572	0.9706	0.9718	0.9677		0.8632	0.6667	0.6087	0.8000		0.6084	0.5882	0.6250	0.5000
700	0.0472	0.9706	0.9577	1.0000		0.9988	0.5758	0.4348	0.9000		0.6785	0.5588	0.5833	0.5000
705	0.1342	0.9706	0.9718	0.9677		1.1972	0.6061	0.4783	0.9000		0.8417	0.5882	0.5417	0.7000
710	0.0405	0.9902	1.0000	0.9677		0.9629	0.5758	0.5652	0.6000		0.6124	0.5882	0.5833	0.6000
715	0.0927	0.9510	0.9718	0.9032		1.0476	0.5758	0.4348	0.9000		0.7465	0.5588	0.5833	0.5000
720	0.1286	0.9706	0.9718	0.9677		0.9714	0.5152	0.5217	0.5000		0.6111	0.5882	0.6250	0.5000
725	0.0473	0.9804	0.9718	1.0000		0.9693	0.5758	0.4783	0.8000		0.6572	0.5588	0.5833	0.5000
730	0.0560	0.9706	0.9577	1.0000		1.0568	0.5758	0.4783	0.8000		0.7285	0.5588	0.5833	0.5000
735	0.0359	0.9902	0.9859	1.0000		1.1055	0.5758	0.4783	0.8000		0.7433	0.5882	0.5833	0.6000
740	0.0612	0.9706	0.9718	0.9677		0.9766	0.6061	0.6087	0.6000		0.6696	0.5588	0.5833	0.5000
745	0.0472	0.9902	1.0000	0.9677		1.1501	0.6061	0.4783	0.9000		0.7388	0.5882	0.5833	0.6000
750	0.1357	0.9510	0.9437	0.9677		0.9011	0.6667	0.6087	0.8000		0.6123	0.5882	0.6250	0.5000
755	0.0657	0.9706	0.9577	1.0000		1.0940	0.6364	0.5652	0.8000		0.7164	0.5588	0.5833	0.5000
760	0.0634	0.9706	0.9577	1.0000		0.9011	0.6970	0.6087	0.9000		0.5991	0.5882	0.6250	0.5000
765	0.1341	0.9314	0.9577	0.8710		1.0558	0.6061	0.4783	0.9000		0.6920	0.5588	0.5833	0.5000
770	0.0465	0.9706	0.9718	0.9677		0.9562	0.6364	0.5652	0.8000		0.6587	0.5588	0.5833	0.5000
775	0.0718	0.9314	0.9437	0.9032		1.0189	0.5455	0.5217	0.6000		0.7071	0.5588	0.5833	0.5000
780	0.0555	0.9706	0.9718	0.9677		0.9800	0.5455	0.4783	0.7000		0.6761	0.5882	0.5833	0.6000
785	0.0935	0.9608	0.9577	0.9677		0.9957	0.5758	0.5652	0.6000		0.6014	0.6176	0.6250	0.6000
790	0.1108	0.9314	0.9437	0.9032		0.9980	0.6061	0.5217	0.8000		0.7216	0.5882	0.5833	0.6000
795	0.1140	0.9216	0.9718	0.8065		1.0018	0.6061	0.4783	0.9000		0.6425	0.5882	0.5833	0.6000
800	0.2125	0.9510	0.9718	0.9032		0.9635	0.6364	0.5652	0.8000		0.6178	0.5588	0.5833	0.5000
805	0.0644	0.9608	0.9859	0.9032		0.9506	0.5152	0.4783	0.6000		0.6192	0.5882	0.6250	0.5000
810	0.2445	0.9216	0.9155	0.9355		0.9162	0.6364	0.5652	0.8000		0.6700	0.5588	0.5833	0.5000
815	0.0560	0.9804	0.9859	0.9677		0.9442	0.6364	0.6522	0.6000		0.6164	0.6176	0.6667	0.5000
820	0.0765	0.9608	0.9577	0.9677		0.9736	0.6667	0.6087	0.8000		0.6415	0.5588	0.5833	0.5000
825	0.1710	0.9314	0.9296	0.9355		0.9989	0.6061	0.4783	0.9000		0.6501	0.5882	0.5833	0.6000
830	0.1852	0.9314	0.9437	0.9032		1.0090	0.6364	0.5217	0.9000		0.6559	0.5882	0.5833	0.6000
835	0.2503	0.9314	0.9437	0.9032		0.9358	0.6061	0.6087	0.6000		0.6755	0.5588	0.5833	0.5000
840	0.0581	0.9706	0.9718	0.9677		0.9639	0.6061	0.5217	0.8000		0.6927	0.5588	0.5833	0.5000
845	0.1212	0.9706	0.9859	0.9355		0.9123	0.5758	0.6087	0.5000		0.6080	0.6176	0.6667	0.5000
850	0.1457	0.9412	0.9296	0.9677		1.0395	0.5152	0.4348	0.7000		0.6798	0.5882	0.5833	0.6000
855	0.0815	0.9510	0.9577	0.9355		0.8991	0.6061	0.6087	0.6000		0.5594	0.5882	0.6250	0.5000
860	0.0838	0.9510	0.9577	0.9355		0.8206	0.6061	0.6087	0.6000		0.5787	0.6176	0.6667	0.5000
865	0.0452	0.9706	0.9718	0.9677		0.9119	0.6667	0.6087	0.8000		0.6211	0.5882	0.6250	0.5000
870	0.0486	0.9608	0.9718	0.9355		0.9902	0.5758	0.6087	0.5000		0.6275	0.5588	0.5833	0.5000
875	0.1362	0.9510	0.9577	0.9355		0.9502	0.6061	0.6087	0.6000		0.6592	0.5882	0.6250	0.5000
880	0.0696	0.9510	0.9437	0.9677		0.9745	0.6364	0.5652	0.8000		0.6763	0.5882	0.5833	0.6000
885	0.0746	0.9706	0.9718	0.9677		0.9721	0.6364	0.5652	0.8000		0.6165	0.5588	0.5833	0.5000
890	0.0750	0.9510	0.9296	1.0000		0.8555	0.6364	0.5652	0.8000		0.5775	0.5588	0.5833	0.5000
895	0.0380	0.9706	0.9577	1.0000		1.0062	0.6061	0.6087	0.6000		0.6722	0.5882	0.6250	0.5000
900	0.2379	0.9118	0.9437	0.8387		0.9141	0.5758	0.6087	0.5000		0.6121	0.5588	0.5833	0.5000
905	0.0673	0.9706	1.0000	0.9032		0.9100	0.6061	0.6087	0.6000		0.6266	0.5882	0.6250	0.5000
910	0.0790	0.9608	0.9718	0.9355		0.9023	0.6364	0.5652	0.8000		0.6063	0.5588	0.5833	0.5000
915	0.0904	0.9412	0.9296	0.9677		0.9740	0.6667	0.6087	0.8000		0.6645	0.5588	0.5833	0.5000
